"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"fuel";"odometer";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext";"sensor_acc";"movementsensor";"sensor_sos";"sensor_odometer"
1017845736;1437731;0;"2012-05-29 13:56:45.273047";"2012-05-29 13:56:25";56.905850;60.633742;270;0;0.00;;6495;"Екатеринбург, ул. Фрезеровщиков, 78";6;1.6;1;1;0;0;;0;;"0";"";0;"6495"
1017846356;1437731;0;"2012-05-29 14:26:32.046981";"2012-05-29 14:26:25";56.905607;60.633942;264;0;0.00;;6495;"Екатеринбург, ул. Фрезеровщиков, 78";7;1.3;1;4;0;0;;0;;"0";"";0;"6495"
1017846909;1437731;0;"2012-05-29 14:56:31.940799";"2012-05-29 14:56:25";56.905505;60.634097;252;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";8;1.8;1;4;0;0;;0;;"0";"";0;"6495"
1017847604;1437731;0;"2012-05-29 15:26:30.952524";"2012-05-29 15:26:24";56.905572;60.633947;267;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";6;1.2;1;4;0;0;;0;;"0";"";0;"6495"
1017848505;1437731;0;"2012-05-29 15:56:30.795169";"2012-05-29 15:56:24";56.905780;60.633940;280;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";6;1.3;1;4;0;0;;0;;"0";"";0;"6495"
1017849351;1437731;0;"2012-05-29 16:26:32.458371";"2012-05-29 16:26:25";56.906452;60.634337;362;30;1.80;;6495;"Свердловская область, Екатеринбург, Крапивный переулок";6;1;1;4;0;0;;0;;"0";"";0;"6495"
1017850142;1437731;0;"2012-05-29 16:56:32.978905";"2012-05-29 16:56:26";56.905712;60.633882;279;148;0.24;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";3;2.7;1;4;0;0;;0;;"0";"";0;"6495"
1017850800;1437731;0;"2012-05-29 17:26:33.004032";"2012-05-29 17:26:26";56.905527;60.633815;234;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";6;1.8;1;4;0;0;;0;;"0";"";0;"6495"
1017851382;1437731;0;"2012-05-29 17:56:32.636993";"2012-05-29 17:56:26";56.905852;60.633875;285;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";6;1.3;1;4;0;0;;0;;"0";"";0;"6495"
1017851860;1437731;0;"2012-05-29 18:26:33.578582";"2012-05-29 18:26:27";56.905620;60.633972;263;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";5;2.5;1;4;0;0;;0;;"0";"";0;"6495"
1017852334;1437731;0;"2012-05-29 18:56:33.08506";"2012-05-29 18:56:26";56.905577;60.634030;268;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";6;1.7;1;4;0;0;;0;;"0";"";0;"6495"
1017852888;1437731;0;"2012-05-29 19:26:34.211566";"2012-05-29 19:26:27";56.905637;60.633872;267;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";8;1;1;4;0;0;;0;;"0";"";0;"6495"
1017853341;1437731;0;"2012-05-29 19:56:34.986777";"2012-05-29 19:56:28";56.905697;60.633880;293;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";5;2;1;4;0;0;;0;;"0";"";0;"6495"
1017853755;1437731;0;"2012-05-29 20:26:34.781246";"2012-05-29 20:26:28";56.905630;60.633945;261;0;0.00;;6495;"Свердловская область, Екатеринбург, улица Фрезеровщиков";5;1.7;1;4;0;0;;0;;"0";"";0;"6495"
