"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"fuel";"odometer";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext";"sensor_acc";"movementsensor";"sensor_sos";"sensor_odometer"
1014716860;1013019461;0;"2012-02-13 10:33:01.287318";"2012-02-13 10:32:59";53.221880;50.191545;127;0;0.00;;45406;"Московское ш., 41, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"7196"
1014717272;1013019461;0;"2012-02-13 11:03:14.76458";"2012-02-13 11:03:00";53.221880;50.191545;127;0;0.00;;45406;"Московское ш., 41, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"7196"
1014717507;1013019461;0;"2012-02-13 11:20:06.722638";"2012-02-13 11:20:02";53.221790;50.191102;143;274;24.24;;45453;"ул. Санфировой, 114, Самара, Самарская область, Россия";6;2.5;;1;0;0;;0;;"1";"";0;"7243"
1014717515;1013019461;0;"2012-02-13 11:20:34.134148";"2012-02-13 11:20:32";53.222957;50.191032;142;20;53.73;;45649;"Московское ш., 41, Самара, Самарская область, Россия";7;1.6;;1;0;0;;0;;"1";"";0;"7439"
1014717526;1013019461;0;"2012-02-13 11:21:06.970562";"2012-02-13 11:21:03";53.227427;50.193852;144;20;26.76;;46181;"Московское ш., 110, Самара, Самарская область, Россия";9;1.2;;1;0;0;;0;;"1";"";0;"7971"
1014717527;1013019461;0;"2012-02-13 11:21:08.498077";"2012-02-13 11:21:06";53.227562;50.193940;144;22;11.87;;46197;"Московское ш., 110, Самара, Самарская область, Россия";9;1.2;;1;0;0;;0;;"1";"";0;"7987"
1014717536;1013019461;0;"2012-02-13 11:21:36.333193";"2012-02-13 11:21:34";53.228110;50.194287;143;20;36.93;;46262;"Московское ш., 128, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"8052"
1014717545;1013019461;0;"2012-02-13 11:22:06.223777";"2012-02-13 11:22:04";53.233562;50.198177;140;32;88.51;;46923;"Московское ш., 81А, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"8713"
1014717553;1013019461;0;"2012-02-13 11:22:37.38904";"2012-02-13 11:22:35";53.238637;50.204515;140;36;65.65;;47629;"Московское ш., 115, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"9419"
1014717562;1013019461;0;"2012-02-13 11:23:08.503293";"2012-02-13 11:23:06";53.241942;50.208785;141;36;66.54;;48095;"Московское ш., 234, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"9885"
1014717571;1013019461;0;"2012-02-13 11:23:38.186212";"2012-02-13 11:23:36";53.245847;50.214052;140;44;56.76;;48656;"Московское ш., 258, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"10446"
1014717579;1013019461;0;"2012-02-13 11:24:08.143361";"2012-02-13 11:24:06";53.248375;50.218242;140;46;59.41;;49053;"Московское ш., 264, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"10843"
1014717588;1013019461;0;"2012-02-13 11:24:38.193127";"2012-02-13 11:24:36";53.250477;50.221945;141;60;27.65;;49394;"Московское ш., 187, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"11184"
1014717602;1013019461;0;"2012-02-13 11:25:37.203775";"2012-02-13 11:25:06";53.251972;50.224270;143;34;21.97;;49645;"Московское ш., 276, Самара, Самарская область, Россия";9;1.2;;1;0;0;;0;;"1";"";0;"11435"
1014717603;1013019461;0;"2012-02-13 11:25:38.632626";"2012-02-13 11:25:09";53.252172;50.224542;144;46;47.30;;49673;"Московское ш., 276, Самара, Самарская область, Россия";9;1.2;;1;0;0;;0;;"1";"";0;"11463"
1014717605;1013019461;0;"2012-02-13 11:25:48.177386";"2012-02-13 11:25:36";53.254067;50.227607;146;44;79.93;;49968;"Московское ш., 284, Самара, Самарская область, Россия";9;1.2;;1;0;0;;0;;"1";"";0;"11758"
1014717609;1013019461;0;"2012-02-13 11:25:53.257269";"2012-02-13 11:25:51";53.255637;50.230210;148;44;22.61;;50214;"Московское ш., 292, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"12004"
1014717611;1013019461;0;"2012-02-13 11:25:55.977204";"2012-02-13 11:25:54";53.255712;50.230325;148;40;5.06;;50225;"ул. Георгия Димитрова, 75, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"12015"
1014717614;1013019461;0;"2012-02-13 11:26:09.316593";"2012-02-13 11:26:07";53.255720;50.230337;148;0;0.00;;50227;"ул. Георгия Димитрова, 75, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"12017"
1014717617;1013019461;0;"2012-02-13 11:26:18.282503";"2012-02-13 11:26:12";53.255720;50.230337;148;0;0.00;;50227;"ул. Георгия Димитрова, 75, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"12017"
1014717624;1013019461;0;"2012-02-13 11:26:39.247149";"2012-02-13 11:26:37";53.255720;50.230337;148;0;0.00;;50227;"ул. Георгия Димитрова, 75, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"12017"
1014717634;1013019461;0;"2012-02-13 11:27:10.485154";"2012-02-13 11:27:07";53.257675;50.227127;156;312;69.06;;50534;"ул. Георгия Димитрова, 89, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"12324"
1014717643;1013019461;0;"2012-02-13 11:27:39.360716";"2012-02-13 11:27:37";53.259887;50.224487;169;352;38.82;;50846;"ул. Георгия Димитрова, 112, Самара, Самарская область, Россия";10;1;;1;0;0;;0;;"1";"";0;"12636"
1014717651;1013019461;0;"2012-02-13 11:28:10.098544";"2012-02-13 11:28:08";53.262997;50.222897;158;312;43.32;;51243;"ул. Тополей, 2/105, Самара, Самарская область, Россия";8;1.1;;1;0;0;;0;;"1";"";0;"13033"
1014717653;1013019461;0;"2012-02-13 11:28:14.275853";"2012-02-13 11:28:12";53.263217;50.222270;157;296;44.74;;51291;"ул. Тополей, 2/105, Самара, Самарская область, Россия";8;1.1;;1;0;0;;0;;"1";"";0;"13081"
1014717655;1013019461;0;"2012-02-13 11:28:16.987895";"2012-02-13 11:28:15";53.263367;50.221770;156;292;47.67;;51328;"ул. Тополей, 2/105, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13118"
1014717657;1013019461;0;"2012-02-13 11:28:20.520156";"2012-02-13 11:28:18";53.263522;50.221157;155;296;51.82;;51373;"ул. Тополей, 2/105, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13163"
1014717659;1013019461;0;"2012-02-13 11:28:22.941885";"2012-02-13 11:28:21";53.263665;50.220722;155;302;27.06;;51406;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13196"
1014717660;1013019461;0;"2012-02-13 11:28:25.905736";"2012-02-13 11:28:24";53.263715;50.220562;156;300;2.67;;51418;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13208"
1014717661;1013019461;0;"2012-02-13 11:28:29.670052";"2012-02-13 11:28:27";53.263715;50.220562;157;0;0.00;;51419;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13209"
1014717662;1013019461;0;"2012-02-13 11:28:32.047803";"2012-02-13 11:28:30";53.263715;50.220562;157;0;0.00;;51419;"ул. Тополей, Самара, Самарская область, Россия";8;1.5;;1;0;0;;0;;"1";"";0;"13209"
1014717664;1013019461;0;"2012-02-13 11:28:34.891753";"2012-02-13 11:28:33";53.263715;50.220562;157;0;0.00;;51419;"ул. Тополей, Самара, Самарская область, Россия";8;1.5;;1;0;0;;0;;"1";"";0;"13209"
1014717668;1013019461;0;"2012-02-13 11:28:38.787528";"2012-02-13 11:28:36";53.263715;50.220562;157;0;0.00;;51419;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13209"
1014717669;1013019461;0;"2012-02-13 11:28:41.643711";"2012-02-13 11:28:39";53.263745;50.220357;165;296;13.63;;51432;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13222"
1014717670;1013019461;0;"2012-02-13 11:28:43.87216";"2012-02-13 11:28:42";53.263792;50.220200;167;298;9.98;;51444;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13234"
1014717671;1013019461;0;"2012-02-13 11:28:47.343829";"2012-02-13 11:28:45";53.263822;50.220097;169;296;7.96;;51452;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13242"
1014717673;1013019461;0;"2012-02-13 11:28:50.024782";"2012-02-13 11:28:48";53.263862;50.219982;170;298;11.65;;51460;"ул. Тополей, Самара, Самарская область, Россия";8;1.5;;1;0;0;;0;;"1";"";0;"13250"
1014717675;1013019461;0;"2012-02-13 11:28:53.61682";"2012-02-13 11:28:51";53.263905;50.219832;169;294;9.28;;51472;"ул. Тополей, Самара, Самарская область, Россия";8;1.5;;1;0;0;;0;;"1";"";0;"13262"
1014717677;1013019461;0;"2012-02-13 11:28:55.987941";"2012-02-13 11:28:54";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";8;1.5;;1;0;0;;0;;"1";"";0;"13266"
1014717678;1013019461;0;"2012-02-13 11:28:59.44634";"2012-02-13 11:28:57";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13266"
1014717681;1013019461;0;"2012-02-13 11:29:02.286689";"2012-02-13 11:29:00";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13266"
1014717682;1013019461;0;"2012-02-13 11:29:06.046944";"2012-02-13 11:29:04";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13266"
1014717684;1013019461;0;"2012-02-13 11:29:09.000514";"2012-02-13 11:29:07";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13266"
1014717686;1013019461;0;"2012-02-13 11:29:15.455389";"2012-02-13 11:29:10";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13266"
1014717687;1013019461;0;"2012-02-13 11:29:16.093935";"2012-02-13 11:29:13";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13266"
1014717688;1013019461;0;"2012-02-13 11:29:18.003199";"2012-02-13 11:29:16";53.263915;50.219775;169;0;0.00;;51476;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13266"
1014717699;1013019461;0;"2012-02-13 11:29:48.49784";"2012-02-13 11:29:43";53.263977;50.219622;195;296;12.82;;51488;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13278"
1014717706;1013019461;0;"2012-02-13 11:30:16.352899";"2012-02-13 11:30:14";53.264167;50.218882;194;0;0.00;;51543;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13333"
1014717708;1013019461;0;"2012-02-13 11:30:20.310918";"2012-02-13 11:30:17";53.264167;50.218882;194;0;0.00;;51543;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13333"
1014717709;1013019461;0;"2012-02-13 11:30:22.07355";"2012-02-13 11:30:20";53.264167;50.218882;194;0;0.00;;51543;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13333"
1014717710;1013019461;0;"2012-02-13 11:30:24.927938";"2012-02-13 11:30:23";53.264167;50.218882;194;0;0.00;;51543;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13333"
1014717716;1013019461;0;"2012-02-13 11:30:45.359976";"2012-02-13 11:30:43";53.264192;50.218557;192;296;23.08;;51567;"ул. Тополей, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13357"
1014717717;1013019461;0;"2012-02-13 11:30:48.022584";"2012-02-13 11:30:46";53.264257;50.218377;189;294;13.41;;51581;"ул. Георгия Димитрова, 118, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13371"
1014717718;1013019461;0;"2012-02-13 11:30:50.921089";"2012-02-13 11:30:49";53.264332;50.218137;186;292;36.37;;51599;"ул. Георгия Димитрова, 118, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13389"
1014717725;1013019461;0;"2012-02-13 11:31:16.198403";"2012-02-13 11:31:14";53.265637;50.218117;166;24;20.32;;51790;"Демократическая ул., 20, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13580"
1014717728;1013019461;0;"2012-02-13 11:31:22.494058";"2012-02-13 11:31:20";53.265812;50.218282;163;24;16.30;;51813;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13603"
1014717730;1013019461;0;"2012-02-13 11:31:27.10205";"2012-02-13 11:31:25";53.266032;50.218480;161;24;13.74;;51840;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13630"
1014717731;1013019461;0;"2012-02-13 11:31:32.233751";"2012-02-13 11:31:30";53.266120;50.218575;159;28;0.80;;51852;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13642"
1014717734;1013019461;0;"2012-02-13 11:31:35.11093";"2012-02-13 11:31:33";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717736;1013019461;0;"2012-02-13 11:31:45.366517";"2012-02-13 11:31:43";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13643"
1014717738;1013019461;0;"2012-02-13 11:31:50.107581";"2012-02-13 11:31:48";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13643"
1014717740;1013019461;0;"2012-02-13 11:31:55.440081";"2012-02-13 11:31:53";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13643"
1014717742;1013019461;0;"2012-02-13 11:31:58.198517";"2012-02-13 11:31:56";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13643"
1014717745;1013019461;0;"2012-02-13 11:32:04.34863";"2012-02-13 11:32:02";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13643"
1014717746;1013019461;0;"2012-02-13 11:32:06.950159";"2012-02-13 11:32:05";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717747;1013019461;0;"2012-02-13 11:32:10.557142";"2012-02-13 11:32:08";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717749;1013019461;0;"2012-02-13 11:32:13.033298";"2012-02-13 11:32:11";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717751;1013019461;0;"2012-02-13 11:32:15.992566";"2012-02-13 11:32:14";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717752;1013019461;0;"2012-02-13 11:32:19.445214";"2012-02-13 11:32:17";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717754;1013019461;0;"2012-02-13 11:32:22.21951";"2012-02-13 11:32:20";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717757;1013019461;0;"2012-02-13 11:32:27.209295";"2012-02-13 11:32:25";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717758;1013019461;0;"2012-02-13 11:32:30.023989";"2012-02-13 11:32:28";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717760;1013019461;0;"2012-02-13 11:32:33.10404";"2012-02-13 11:32:31";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717761;1013019461;0;"2012-02-13 11:32:35.914737";"2012-02-13 11:32:34";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13643"
1014717764;1013019461;0;"2012-02-13 11:32:49.130344";"2012-02-13 11:32:47";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13643"
1014717772;1013019461;0;"2012-02-13 11:33:19.495138";"2012-02-13 11:33:17";53.266120;50.218575;159;0;0.00;;51853;"Демократическая ул., 30, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13643"
1014717782;1013019461;0;"2012-02-13 11:33:50.471271";"2012-02-13 11:33:48";53.266682;50.217497;159;296;0.28;;51958;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13748"
1014717785;1013019461;0;"2012-02-13 11:33:53.990064";"2012-02-13 11:33:52";53.266682;50.217497;161;0;0.00;;51960;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1;;1;0;0;;0;;"1";"";0;"13750"
1014717797;1013019461;0;"2012-02-13 11:34:20.877297";"2012-02-13 11:34:18";53.266682;50.217497;174;0;0.00;;51984;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.3;;1;0;0;;0;;"1";"";0;"13774"
1014717806;1013019461;0;"2012-02-13 11:34:50.147371";"2012-02-13 11:34:48";53.266682;50.217497;209;130;0.19;;52005;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"13795"
1014717814;1013019461;0;"2012-02-13 11:35:20.154348";"2012-02-13 11:35:18";53.266682;50.217497;209;0;0.00;;52005;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"13795"
1014717815;1013019461;0;"2012-02-13 11:35:22.88506";"2012-02-13 11:35:21";53.266682;50.217497;209;0;0.00;;52005;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"13795"
1014717822;1013019461;0;"2012-02-13 11:35:51.223591";"2012-02-13 11:35:49";53.266682;50.217497;209;0;0.00;;52005;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13795"
1014717828;1013019461;0;"2012-02-13 11:36:21.09751";"2012-02-13 11:36:19";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.1;;1;0;0;;0;;"1";"";0;"13823"
1014717840;1013019461;0;"2012-02-13 11:36:51.377526";"2012-02-13 11:36:28";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";7;2.2;;1;0;0;;0;;"1";"";0;"13823"
1014717842;1013019461;0;"2012-02-13 11:36:52.53882";"2012-02-13 11:36:33";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13823"
1014717843;1013019461;0;"2012-02-13 11:36:53.64803";"2012-02-13 11:36:37";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13823"
1014717844;1013019461;0;"2012-02-13 11:36:54.152034";"2012-02-13 11:36:50";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13823"
1014717845;1013019461;0;"2012-02-13 11:36:54.904133";"2012-02-13 11:36:53";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13823"
1014717846;1013019461;0;"2012-02-13 11:36:58.859558";"2012-02-13 11:36:56";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"13823"
1014717849;1013019461;0;"2012-02-13 11:37:01.201548";"2012-02-13 11:36:59";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"13823"
1014717850;1013019461;0;"2012-02-13 11:37:04.030564";"2012-02-13 11:37:02";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;0.8;;1;0;0;;0;;"1";"";0;"13823"
1014717852;1013019461;0;"2012-02-13 11:37:07.614982";"2012-02-13 11:37:05";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"13823"
1014717854;1013019461;0;"2012-02-13 11:37:10.046253";"2012-02-13 11:37:08";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.2;;1;0;0;;0;;"1";"";0;"13823"
1014717858;1013019461;0;"2012-02-13 11:37:22.166327";"2012-02-13 11:37:20";53.266682;50.217497;246;0;0.00;;52033;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13823"
1014717861;1013019461;0;"2012-02-13 11:37:37.042777";"2012-02-13 11:37:35";53.266682;50.217497;208;0;0.00;;52056;"Демократическая ул., 24А, Самара, Самарская область, Россия";9;1.1;;1;0;0;;0;;"1";"";0;"13846"
1014717866;1013019461;0;"2012-02-13 11:37:51.093493";"2012-02-13 11:37:49";53.266682;50.217497;208;0;0.00;;52056;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.1;;1;0;0;;0;;"1";"";0;"13846"
1014717870;1013019461;0;"2012-02-13 11:38:02.481674";"2012-02-13 11:37:54";53.266082;50.217847;224;186;7.61;;52072;"Демократическая ул., 24А, Самара, Самарская область, Россия";8;1.1;;1;0;0;;0;;"1";"";0;"13862"
1014717875;1013019461;0;"2012-02-13 11:38:22.250661";"2012-02-13 11:38:20";53.265497;50.218505;200;210;26.00;;52191;"Демократическая ул., 20, Самара, Самарская область, Россия";10;0.8;;1;0;0;;0;;"1";"";0;"13981"
1014717878;1013019461;0;"2012-02-13 11:38:25.871536";"2012-02-13 11:38:23";53.265362;50.218350;195;200;26.39;;52209;"Демократическая ул., 20, Самара, Самарская область, Россия";10;0.8;;1;0;0;;0;;"1";"";0;"13999"
1014717879;1013019461;0;"2012-02-13 11:38:27.941796";"2012-02-13 11:38:26";53.265122;50.218165;192;204;44.60;;52239;"Демократическая ул., 20, Самара, Самарская область, Россия";9;0.8;;1;0;0;;0;;"1";"";0;"14029"
1014717880;1013019461;0;"2012-02-13 11:38:33.340691";"2012-02-13 11:38:31";53.264715;50.217772;185;206;25.21;;52291;"ул. Георгия Димитрова, 117, Самара, Самарская область, Россия";10;0.8;;1;0;0;;0;;"1";"";0;"14081"
1014717886;1013019461;0;"2012-02-13 11:38:53.180728";"2012-02-13 11:38:51";53.264485;50.217590;165;116;23.69;;52337;"ул. Георгия Димитрова, 118, Самара, Самарская область, Россия";10;0.8;;1;0;0;;0;;"1";"";0;"14127"
1014717888;1013019461;0;"2012-02-13 11:38:55.983804";"2012-02-13 11:38:54";53.264450;50.217732;163;116;6.24;;52348;"ул. Георгия Димитрова, 118, Самара, Самарская область, Россия";10;0.8;;1;0;0;;0;;"1";"";0;"14138"
