"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"fuel";"odometer";"movementsensor";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext";"sensor_acc";"sensor_odometer";"sos"
1022836526;1438116;0;"2012-09-12 10:32:13.785455";"2012-09-12 10:32:12";55.676392;37.819582;142;234;10.87;;;38803;1;"Москва, ул. Головачева, 25";15;0.8;1;1;0;0;;0;38803;"1";"38788";"0"
1022836554;1438116;0;"2012-09-12 10:32:42.588585";"2012-09-12 10:32:41";55.675967;37.818352;134;216;13.80;;;38915;1;"Москва, ул. Головачева, 23";15;0.8;1;1;0;0;;0;38915;"1";"38895";"0"
1022836573;1438116;0;"2012-09-12 10:33:12.809563";"2012-09-12 10:33:11";55.675007;37.817262;125;150;12.13;;;39061;1;"Москва, ул. Головачева, 23";15;0.8;1;1;0;0;;0;39061;"1";"39034";"0"
1022836600;1438116;0;"2012-09-12 10:33:43.64928";"2012-09-12 10:33:42";55.674582;37.817970;132;148;0.00;;;39130;1;"Москва, ул. Головачева, 23";15;0.8;1;1;0;0;;0;39130;"1";"39100";"0"
1022836627;1438116;0;"2012-09-12 10:34:13.748444";"2012-09-12 10:34:12";55.674162;37.817832;133;228;11.45;;;39187;1;"Москва, ул. Головачева, 23";15;0.8;1;1;0;0;;0;39187;"1";"39154";"0"
1022836650;1438116;0;"2012-09-12 10:34:44.742977";"2012-09-12 10:34:43";55.673482;37.816527;132;220;12.09;;;39305;1;"Москва, ул. Головачева, 23";15;0.8;1;1;0;0;;0;39305;"1";"39266";"0"
1022836670;1438116;0;"2012-09-12 10:35:14.666748";"2012-09-12 10:35:13";55.673007;37.815590;140;246;2.89;;;39389;1;"Москва, ул. Головачева, 23";15;0.8;1;1;0;0;;0;39389;"1";"39346";"0"
1022836691;1438116;0;"2012-09-12 10:35:45.679923";"2012-09-12 10:35:44";55.672862;37.813432;138;266;5.24;;;39535;1;"Москва, ул. Головачева, 17";15;0.8;1;1;0;0;;0;39535;"1";"39485";"0"
1022836718;1438116;0;"2012-09-12 10:36:14.62023";"2012-09-12 10:36:13";55.672757;37.809637;136;266;43.91;;;39787;1;"Москва, ул. Головачева, 13";15;0.8;1;1;0;0;;0;39787;"1";"39725";"0"
1022836739;1438116;0;"2012-09-12 10:36:45.886175";"2012-09-12 10:36:43";55.672645;37.807552;134;222;4.07;;;39927;1;"Москва, ул. Головачева, 11 строение 1";15;0.8;1;1;0;0;;0;39927;"1";"39858";"0"
1022836761;1438116;0;"2012-09-12 10:37:12.121525";"2012-09-12 10:37:10";55.669947;37.807492;133;176;50.54;;;40243;1;"Москва, Чагинская ул., 2";14;0.8;1;1;0;0;;0;40243;"1";"40159";"0"
1022836790;1438116;0;"2012-09-12 10:37:39.309661";"2012-09-12 10:37:29";55.667212;37.807425;134;172;58.63;;;40562;1;"Москва, Чагинская ул., 2";15;0.8;1;1;0;0;;0;40562;"1";"40463";"0"
1022836803;1438116;0;"2012-09-12 10:37:54.466542";"2012-09-12 10:37:45";55.664612;37.808687;134;164;75.01;;;40878;1;"Москва, Чагинская ул., 2";15;0.8;1;1;0;0;;0;40878;"1";"40764";"0"
1022836811;1438116;0;"2012-09-12 10:38:02.040785";"2012-09-12 10:38:00";55.661935;37.810002;135;162;69.38;;;41202;1;"Автомехколонна, Москва, Россия";15;0.8;1;1;0;0;;0;41202;"1";"41073";"0"
1022836846;1438116;0;"2012-09-12 10:38:29.479489";"2012-09-12 10:38:20";55.659215;37.810887;138;160;38.56;;;41531;1;"Москва, Чагинская ул., 12";15;0.8;1;1;0;0;;0;41531;"1";"41386";"0"
1022836879;1438116;0;"2012-09-12 10:38:51.912868";"2012-09-12 10:38:50";55.658675;37.811347;140;148;0.00;;;41601;1;"Москва, Чагинская ул., 13";15;0.8;1;1;0;0;;0;41601;"1";"41453";"0"
1022836914;1438116;0;"2012-09-12 10:39:22.165142";"2012-09-12 10:39:19";55.658070;37.811835;145;150;3.02;;;41680;1;"Москва, Чагинская ул., 13";15;0.8;1;4;0;0;;0;41680;"1";"41528";"0"
1022836947;1438116;0;"2012-09-12 10:39:52.456971";"2012-09-12 10:39:50";55.658067;37.811837;144;150;0.00;;;41680;1;"Москва, Чагинская ул., 13";15;0.8;1;4;0;0;;0;41680;"1";"41528";"0"
1022836982;1438116;0;"2012-09-12 10:40:20.771832";"2012-09-12 10:40:19";55.658067;37.811837;144;150;0.00;;;41681;1;"Москва, Чагинская ул., 13";14;0.8;1;4;0;0;;0;41681;"1";"41529";"0"
1022837026;1438116;0;"2012-09-12 10:40:57.700349";"2012-09-12 10:40:50";55.657317;37.814467;150;92;32.56;;;41900;1;"Москва, ул. Верхние Поля, 18 строение 1";15;0.8;1;1;0;0;;0;41900;"1";"41738";"0"
1022837062;1438116;0;"2012-09-12 10:41:25.435624";"2012-09-12 10:41:20";55.657222;37.816407;152;94;23.15;;;42029;1;"Москва, ул. Верхние Поля, 22 корпус 2";15;0.8;1;1;0;0;;0;42029;"1";"41861";"0"
1022837092;1438116;0;"2012-09-12 10:41:47.68946";"2012-09-12 10:41:46";55.657055;37.821195;152;90;48.37;;;42347;1;"Москва, ул. Верхние Поля, 24 строение б";15;0.8;1;1;0;0;;0;42347;"1";"42164";"0"
1022837130;1438116;0;"2012-09-12 10:42:15.520159";"2012-09-12 10:42:14";55.657007;37.825950;154;90;20.89;;;42661;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;1;0;0;;0;42661;"1";"42463";"0"
1022837169;1438116;0;"2012-09-12 10:42:46.871936";"2012-09-12 10:42:44";55.656957;37.829395;152;88;11.43;;;42890;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;1;0;0;;0;42890;"1";"42681";"0"
1022837214;1438116;0;"2012-09-12 10:43:16.236465";"2012-09-12 10:43:14";55.656907;37.830240;163;94;3.32;;;42946;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;1;0;0;;0;42946;"1";"42734";"0"
1022837279;1438116;0;"2012-09-12 10:44:04.849705";"2012-09-12 10:43:44";55.656925;37.830672;161;86;0.00;;;42975;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;4;0;0;;0;42975;"1";"42762";"0"
1022837310;1438116;0;"2012-09-12 10:44:23.016879";"2012-09-12 10:44:15";55.656922;37.831257;158;88;10.19;;;43014;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;1;0;0;;0;43014;"1";"42799";"0"
1022837370;1438116;0;"2012-09-12 10:45:18.329692";"2012-09-12 10:44:46";55.656907;37.833932;155;82;6.61;;;43190;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;1;0;0;;0;43190;"1";"42967";"0"
1022837373;1438116;0;"2012-09-12 10:45:19.91373";"2012-09-12 10:45:16";55.656912;37.834387;157;78;3.37;;;43220;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;1;0;0;;0;43220;"1";"42996";"0"
1022837443;1438116;0;"2012-09-12 10:46:18.257101";"2012-09-12 10:45:46";55.656927;37.834620;158;66;2.80;;;43236;1;"Рынок «Садовод», Москва, Россия";15;0.8;1;4;0;0;;0;43236;"1";"43011";"0"
1022837445;1438116;0;"2012-09-12 10:46:19.163379";"2012-09-12 10:46:16";55.656937;37.834725;158;78;2.57;;;43243;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;4;0;0;;0;43243;"1";"43018";"0"
1022837516;1438116;0;"2012-09-12 10:47:17.724791";"2012-09-12 10:46:46";55.657082;37.836162;155;86;17.59;;;43341;1;"Москва, ул. Верхние Поля, 56";15;0.8;1;1;0;0;;0;43341;"1";"43111";"0"
1022837518;1438116;0;"2012-09-12 10:47:18.463241";"2012-09-12 10:47:16";55.657100;37.837372;158;94;14.70;;;43421;1;"Москва, ул. Верхние Поля";16;0.6;1;1;0;0;;0;43421;"1";"43187";"0"
1022837556;1438116;0;"2012-09-12 10:47:48.664164";"2012-09-12 10:47:47";55.656782;37.840322;156;104;34.13;;;43621;1;"Москва, МКАД Внешняя Сторона";17;0.6;1;1;0;0;;0;43621;"1";"43377";"0"
1022837584;1438116;0;"2012-09-12 10:48:10.776876";"2012-09-12 10:48:09";55.656367;37.845095;148;98;56.17;;;43941;1;"Торговый комплекс, Белая Дача, Московская область, Россия";17;0.6;1;1;0;0;;0;43941;"1";"43682";"0"
1022837618;1438116;0;"2012-09-12 10:48:38.951806";"2012-09-12 10:48:37";55.655252;37.849560;145;126;36.34;;;44268;1;"Белая Дача, Юбилейная ул.";17;0.6;1;1;0;0;;0;44268;"1";"43993";"0"
1022837649;1438116;0;"2012-09-12 10:49:08.648436";"2012-09-12 10:49:07";55.655022;37.850455;146;322;6.20;;;44389;1;"Белая Дача, Юбилейная ул.";17;0.6;1;1;0;0;;0;44389;"1";"44108";"0"
1022837680;1438116;0;"2012-09-12 10:49:38.667582";"2012-09-12 10:49:37";55.656370;37.846592;146;288;56.86;;;44694;1;"Котельники, 2-й Покровский пр., 4";17;0.6;1;1;0;0;;0;44694;"1";"44398";"0"
1022837704;1438116;0;"2012-09-12 10:50:04.08858";"2012-09-12 10:50:02";55.656782;37.841842;153;280;30.19;;;45013;1;"Москва, МКАД Внешняя Сторона";17;0.6;1;1;0;0;;0;45013;"1";"44702";"0"
1022837736;1438116;0;"2012-09-12 10:50:32.701422";"2012-09-12 10:50:31";55.658202;37.840055;149;310;13.89;;;45260;1;"Москва, МКАД Внешняя Сторона";17;0.6;1;1;0;0;;0;45260;"1";"44937";"0"
1022837760;1438116;0;"2012-09-12 10:50:56.692291";"2012-09-12 10:50:55";55.661010;37.839995;144;358;71.19;;;45591;1;"Москва, МКАД Внешняя Сторона";17;0.6;1;1;0;0;;0;45591;"1";"45252";"0"
1022837773;1438116;0;"2012-09-12 10:51:10.759664";"2012-09-12 10:51:09";55.663697;37.839580;145;350;82.19;;;45907;1;"Москва, МКАД Внешняя Сторона";17;0.6;1;1;0;0;;0;45907;"1";"45553";"0"
1022837788;1438116;0;"2012-09-12 10:51:24.721726";"2012-09-12 10:51:23";55.666437;37.838612;145;348;77.67;;;46234;1;"Москва, МКАД Внешняя Сторона";17;0.6;1;1;0;0;;0;46234;"1";"45864";"0"
1022837807;1438116;0;"2012-09-12 10:51:39.598175";"2012-09-12 10:51:38";55.669240;37.837592;145;348;75.95;;;46568;1;"Москва, МКАД Внешняя Сторона";18;0.6;1;1;0;0;;0;46568;"1";"46182";"0"
1022837827;1438116;0;"2012-09-12 10:51:54.632681";"2012-09-12 10:51:53";55.671947;37.836617;143;348;79.65;;;46891;1;"Москва, МКАД Внешняя Сторона";18;0.6;1;1;0;0;;0;46891;"1";"46490";"0"
1022837845;1438116;0;"2012-09-12 10:52:08.770953";"2012-09-12 10:52:07";55.674642;37.835637;142;348;70.62;;;47212;1;"Москва, МКАД Внешняя Сторона";18;0.6;1;1;0;0;;0;47212;"1";"46796";"0"
1022837867;1438116;0;"2012-09-12 10:52:24.701094";"2012-09-12 10:52:23";55.677407;37.834622;141;348;72.27;;;47543;1;"Москва, МКАД Внешняя Сторона";18;0.6;1;1;0;0;;0;47543;"1";"47111";"0"
1022837892;1438116;0;"2012-09-12 10:52:43.750244";"2012-09-12 10:52:42";55.680055;37.833562;140;346;47.87;;;47860;1;"Москва, МКАД Внешняя Сторона";18;0.6;1;1;0;0;;0;47860;"1";"47413";"0"
1022837914;1438116;0;"2012-09-12 10:53:02.697312";"2012-09-12 10:53:01";55.682800;37.832560;141;350;65.06;;;48188;1;"Москва, МКАД Внешняя Сторона";17;0.6;1;1;0;0;;0;48188;"1";"47725";"0"
1022837948;1438116;0;"2012-09-12 10:53:26.67265";"2012-09-12 10:53:25";55.684590;37.836175;143;116;59.38;;;48595;1;"Москва, Новорязанское ш.";17;0.6;1;1;0;0;;0;48595;"1";"48113";"0"
1022837981;1438116;0;"2012-09-12 10:53:46.194971";"2012-09-12 10:53:42";55.683042;37.840360;145;124;67.06;;;48926;1;"Москва, Новорязанское ш.";17;0.6;1;1;0;0;;0;48926;"1";"48428";"0"
1022838015;1438116;0;"2012-09-12 10:54:07.493371";"2012-09-12 10:54:06";55.681422;37.844162;143;134;14.08;;;49243;1;"Москва, Новорязанское ш.";16;0.6;1;1;0;0;;0;49243;"1";"48730";"0"
1022838032;1438116;0;"2012-09-12 10:54:18.693189";"2012-09-12 10:54:17";55.681260;37.844342;140;172;0.00;;;49266;1;"Москва, Новорязанское ш.";16;0.6;1;1;0;0;;0;49266;"0";"48752";"0"
1022838061;1438116;0;"2012-09-12 10:54:36.604996";"2012-09-12 10:54:35";55.681250;37.844347;140;172;0.00;;;49266;1;"Москва, Новорязанское ш.";16;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838102;1438116;0;"2012-09-12 10:55:06.677586";"2012-09-12 10:55:05";55.681247;37.844342;140;172;0.00;;;49266;1;"Москва, Новорязанское ш.";15;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838148;1438116;0;"2012-09-12 10:55:36.623274";"2012-09-12 10:55:35";55.681242;37.844327;140;172;0.00;;;49266;1;"Москва, Новорязанское ш.";16;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838184;1438116;0;"2012-09-12 10:56:07.462781";"2012-09-12 10:56:06";55.681237;37.844317;141;172;0.00;;;49266;1;"Москва, Новорязанское ш.";16;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838225;1438116;0;"2012-09-12 10:56:37.544603";"2012-09-12 10:56:36";55.681235;37.844302;141;172;0.00;;;49266;1;"Москва, Новорязанское ш.";17;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838252;1438116;0;"2012-09-12 10:57:06.519731";"2012-09-12 10:57:05";55.681232;37.844297;141;172;0.00;;;49266;1;"Москва, Новорязанское ш.";16;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838278;1438116;0;"2012-09-12 10:57:36.445549";"2012-09-12 10:57:35";55.681227;37.844287;141;172;0.00;;;49266;1;"Москва, Новорязанское ш.";17;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838311;1438116;0;"2012-09-12 10:58:06.537282";"2012-09-12 10:58:05";55.681222;37.844275;141;172;0.00;;;49266;1;"Москва, Новорязанское ш.";17;0.6;1;4;0;0;;0;49266;"0";"48752";"0"
1022838319;1438116;0;"2012-09-12 10:58:13.678949";"2012-09-12 10:58:12";55.681220;37.844272;141;172;0.00;;;49272;1;"Москва, Новорязанское ш.";16;0.6;1;4;0;0;;0;49272;"1";"48758";"0"
1022838350;1438116;0;"2012-09-12 10:58:37.621695";"2012-09-12 10:58:36";55.681102;37.844877;145;94;14.59;;;49320;1;"Москва, Новорязанское ш.";17;0.6;1;1;0;0;;0;49320;"1";"48803";"0"
1022838380;1438116;0;"2012-09-12 10:59:04.554681";"2012-09-12 10:59:03";55.679522;37.848932;148;128;63.39;;;49648;1;"Москва, Новорязанское ш.";16;0.6;1;1;0;0;;0;49648;"1";"49115";"0"
1022838406;1438116;0;"2012-09-12 10:59:22.579758";"2012-09-12 10:59:21";55.677765;37.852672;147;128;55.30;;;49969;1;"Москва, Новорязанское ш.";17;0.6;1;1;0;0;;0;49969;"1";"49421";"0"
1022838427;1438116;0;"2012-09-12 10:59:39.641577";"2012-09-12 10:59:38";55.676032;37.856410;146;128;74.10;;;50288;1;"Новорязанское ш., Россия";17;0.6;1;1;0;0;;0;50288;"1";"49725";"0"
1022838449;1438116;0;"2012-09-12 10:59:58.586109";"2012-09-12 10:59:57";55.674320;37.860090;143;130;19.67;;;50604;1;"Новорязанское ш., Россия";17;0.6;1;1;0;0;;0;50604;"1";"50026";"0"
1022838488;1438116;0;"2012-09-12 11:00:29.859273";"2012-09-12 11:00:28";55.673747;37.861285;141;130;10.46;;;50708;1;"Новорязанское ш., Россия";17;0.6;1;1;0;0;;0;50708;"1";"50125";"0"
1022838520;1438116;0;"2012-09-12 11:00:58.633649";"2012-09-12 11:00:57";55.673147;37.862577;140;126;9.37;;;50818;1;"Новорязанское ш., Россия";17;0.6;1;1;0;0;;0;50818;"1";"50230";"0"
1022838560;1438116;0;"2012-09-12 11:01:29.587777";"2012-09-12 11:01:28";55.672882;37.863112;140;132;10.33;;;50865;1;"Котельники, Новорязанское ш., 5А";16;0.6;1;1;0;0;;0;50865;"1";"50275";"0"
1022838598;1438116;0;"2012-09-12 11:01:59.791441";"2012-09-12 11:01:58";55.672122;37.864782;140;128;24.09;;;51007;1;"Котельники, Новорязанское ш., 5А";16;0.6;1;1;0;0;;0;51007;"1";"50410";"0"
1022838638;1438116;0;"2012-09-12 11:02:30.643163";"2012-09-12 11:02:29";55.671767;37.865532;140;130;6.72;;;51071;1;"Котельники, Новорязанское ш., 5А";16;0.6;1;1;0;0;;0;51071;"1";"50471";"0"
1022838678;1438116;0;"2012-09-12 11:02:59.741637";"2012-09-12 11:02:58";55.671485;37.866090;141;132;6.52;;;51121;1;"Котельники, Новорязанское ш., 5А";16;0.6;1;1;0;0;;0;51121;"1";"50519";"0"
1022838719;1438116;0;"2012-09-12 11:03:30.636049";"2012-09-12 11:03:29";55.671177;37.866777;141;122;7.11;;;51179;1;"Котельники, Новорязанское ш., 5А";16;0.6;1;1;0;0;;0;51179;"1";"50574";"0"
1022838766;1438116;0;"2012-09-12 11:04:05.650259";"2012-09-12 11:03:59";55.671102;37.866922;141;124;4.02;;;51193;1;"Котельники, Новорязанское ш., 5А";16;0.6;1;1;0;0;;0;51193;"1";"50587";"0"
1022838803;1438116;0;"2012-09-12 11:04:30.487485";"2012-09-12 11:04:29";55.670842;37.867497;140;130;0.00;;;51241;1;"Котельники, Новорязанское ш., 5А";16;0.6;1;4;0;0;;0;51241;"1";"50633";"0"
1022838848;1438116;0;"2012-09-12 11:05:01.809886";"2012-09-12 11:05:00";55.670670;37.867887;141;126;3.85;;;51275;1;"Котельники, Новорязанское ш., 7";16;0.6;1;4;0;0;;0;51275;"1";"50665";"0"
1022838896;1438116;0;"2012-09-12 11:05:31.935958";"2012-09-12 11:05:30";55.670472;37.868312;142;128;5.80;;;51311;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51311;"1";"50699";"0"
1022838947;1438116;0;"2012-09-12 11:06:01.680823";"2012-09-12 11:06:00";55.670260;37.868710;143;138;4.32;;;51348;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51348;"1";"50734";"0"
1022838997;1438116;0;"2012-09-12 11:06:31.64515";"2012-09-12 11:06:30";55.670152;37.868975;142;122;0.00;;;51370;1;"Котельники, Новорязанское ш., 7";15;0.8;1;4;0;0;;0;51370;"1";"50755";"0"
1022839032;1438116;0;"2012-09-12 11:07:01.590754";"2012-09-12 11:07:00";55.670012;37.869260;142;138;0.00;;;51395;1;"Котельники, Новорязанское ш., 7";17;0.6;1;4;0;0;;0;51395;"1";"50779";"0"
1022839077;1438116;0;"2012-09-12 11:07:31.792206";"2012-09-12 11:07:30";55.669830;37.869647;141;132;4.24;;;51429;1;"Котельники, Новорязанское ш., 7";17;0.6;1;4;0;0;;0;51429;"1";"50811";"0"
1022839126;1438116;0;"2012-09-12 11:08:04.813228";"2012-09-12 11:08:00";55.669590;37.870157;141;132;6.24;;;51473;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51473;"1";"50853";"0"
1022839167;1438116;0;"2012-09-12 11:08:31.460359";"2012-09-12 11:08:30";55.669382;37.870647;142;126;4.46;;;51514;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51514;"1";"50892";"0"
1022839206;1438116;0;"2012-09-12 11:09:02.577587";"2012-09-12 11:09:01";55.669297;37.870867;143;132;3.87;;;51532;1;"Котельники, Новорязанское ш., 7";17;0.6;1;4;0;0;;0;51532;"1";"50909";"0"
1022839244;1438116;0;"2012-09-12 11:09:32.630209";"2012-09-12 11:09:31";55.669227;37.871007;143;126;4.17;;;51544;1;"Котельники, Новорязанское ш., 7";17;0.6;1;4;0;0;;0;51544;"1";"50921";"0"
1022839292;1438116;0;"2012-09-12 11:10:03.706199";"2012-09-12 11:10:02";55.668995;37.871505;141;124;6.07;;;51586;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51586;"1";"50961";"0"
1022839343;1438116;0;"2012-09-12 11:10:33.651485";"2012-09-12 11:10:32";55.668857;37.871787;141;138;0.00;;;51611;1;"Котельники, Новорязанское ш., 7";16;0.6;1;1;0;0;;0;51611;"1";"50985";"0"
1022839383;1438116;0;"2012-09-12 11:11:03.703965";"2012-09-12 11:11:02";55.668527;37.872442;141;130;8.72;;;51669;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51669;"1";"51040";"0"
1022839425;1438116;0;"2012-09-12 11:11:34.836011";"2012-09-12 11:11:33";55.668392;37.872752;141;128;0.00;;;51695;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51695;"1";"51065";"0"
1022839466;1438116;0;"2012-09-12 11:12:04.634368";"2012-09-12 11:12:03";55.668087;37.873400;140;126;14.63;;;51751;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51751;"1";"51118";"0"
1022839509;1438116;0;"2012-09-12 11:12:35.415112";"2012-09-12 11:12:34";55.667257;37.875127;138;128;20.54;;;51901;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;51901;"1";"51261";"0"
1022839538;1438116;0;"2012-09-12 11:13:05.563234";"2012-09-12 11:13:04";55.666530;37.876652;140;126;14.72;;;52033;1;"Котельники, Новорязанское ш., 7";17;0.6;1;1;0;0;;0;52033;"1";"51387";"0"
1022839561;1438116;0;"2012-09-12 11:13:36.42551";"2012-09-12 11:13:35";55.665860;37.878107;144;128;15.20;;;52157;1;"Новорязанское ш., Московская область, Россия";17;0.6;1;1;0;0;;0;52157;"1";"51505";"0"
1022839588;1438116;0;"2012-09-12 11:14:07.562751";"2012-09-12 11:14:06";55.664982;37.879977;148;128;24.54;;;52318;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;52318;"1";"51658";"0"
1022839610;1438116;0;"2012-09-12 11:14:37.229709";"2012-09-12 11:14:35";55.663232;37.883752;146;128;56.21;;;52641;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;52641;"1";"51966";"0"
1022839628;1438116;0;"2012-09-12 11:14:54.692252";"2012-09-12 11:14:53";55.661507;37.887437;149;128;51.47;;;52958;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;52958;"1";"52268";"0"
1022839648;1438116;0;"2012-09-12 11:15:15.578761";"2012-09-12 11:15:14";55.659715;37.891275;146;128;57.86;;;53287;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;53287;"1";"52581";"0"
1022839665;1438116;0;"2012-09-12 11:15:33.675911";"2012-09-12 11:15:32";55.657890;37.895147;142;128;66.52;;;53621;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;53621;"1";"52899";"0"
1022839679;1438116;0;"2012-09-12 11:15:50.478179";"2012-09-12 11:15:49";55.656087;37.898887;139;132;68.82;;;53947;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;53947;"1";"53209";"0"
1022839699;1438116;0;"2012-09-12 11:16:05.568762";"2012-09-12 11:16:04";55.653982;37.902260;138;140;82.25;;;54279;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;54279;"1";"53525";"0"
1022839712;1438116;0;"2012-09-12 11:16:19.131799";"2012-09-12 11:16:17";55.651810;37.905207;137;140;84.28;;;54600;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;54600;"1";"53831";"0"
1022839725;1438116;0;"2012-09-12 11:16:31.525087";"2012-09-12 11:16:30";55.649632;37.908215;136;140;86.21;;;54922;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;54922;"1";"54138";"0"
1022839735;1438116;0;"2012-09-12 11:16:44.665705";"2012-09-12 11:16:43";55.647402;37.911260;135;142;87.93;;;55252;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;55252;"1";"54452";"0"
1022839749;1438116;0;"2012-09-12 11:16:56.563728";"2012-09-12 11:16:55";55.645227;37.914167;135;142;91.66;;;55571;1;"Новорязанское ш., Московская область, Россия";17;0.6;1;1;0;0;;0;55571;"1";"54756";"0"
1022839767;1438116;0;"2012-09-12 11:17:08.686796";"2012-09-12 11:17:07";55.643027;37.917172;132;142;91.43;;;55897;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;55897;"1";"55066";"0"
1022839776;1438116;0;"2012-09-12 11:17:21.656528";"2012-09-12 11:17:20";55.640792;37.920215;131;142;90.43;;;56227;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;56227;"1";"55380";"0"
1022839793;1438116;0;"2012-09-12 11:17:35.64808";"2012-09-12 11:17:34";55.638545;37.923312;132;140;72.36;;;56561;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;56561;"1";"55698";"0"
1022839805;1438116;0;"2012-09-12 11:17:49.577657";"2012-09-12 11:17:48";55.636327;37.926360;133;142;83.03;;;56890;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;56890;"1";"56011";"0"
1022839818;1438116;0;"2012-09-12 11:18:03.558332";"2012-09-12 11:18:02";55.634192;37.929530;133;136;75.58;;;57217;1;"Новорязанское ш., Московская область, Россия";18;0.6;1;1;0;0;;0;57217;"1";"56322";"0"
1022839846;1438116;0;"2012-09-12 11:18:33.519924";"2012-09-12 11:18:32";55.632275;37.930972;137;322;22.19;;;57614;1;"Томилино, Комсомольский пр.";17;0.6;1;1;0;0;;0;57614;"1";"56700";"0"
1022839873;1438116;0;"2012-09-12 11:19:03.777933";"2012-09-12 11:19:02";55.632967;37.930897;140;16;24.46;;;57698;1;"Томилино, Комсомольский пр.";18;0.6;1;1;0;0;;0;57698;"1";"56780";"0"
1022839897;1438116;0;"2012-09-12 11:19:33.712321";"2012-09-12 11:19:32";55.635240;37.933492;134;28;51.43;;;58016;1;"Томилино, Комсомольский пр.";18;0.6;1;1;0;0;;0;58016;"1";"57083";"0"
1022839913;1438116;0;"2012-09-12 11:19:54.570566";"2012-09-12 11:19:53";55.637637;37.936012;126;30;41.91;;;58342;1;"Томилино, Комсомольский пр.";18;0.6;1;1;0;0;;0;58342;"1";"57393";"0"
1022839942;1438116;0;"2012-09-12 11:20:24.740403";"2012-09-12 11:20:23";55.640315;37.937225;127;342;56.30;;;58693;1;"Томилино, А102";18;0.6;1;1;0;0;;0;58693;"1";"57727";"0"
1022839958;1438116;0;"2012-09-12 11:20:40.475381";"2012-09-12 11:20:39";55.642965;37.936210;131;350;75.99;;;59010;1;"Томилино, А102";17;0.6;1;1;0;0;;0;59010;"1";"58029";"0"
1022839971;1438116;0;"2012-09-12 11:20:55.591029";"2012-09-12 11:20:54";55.645747;37.935342;135;350;78.47;;;59341;1;"Томилино, А102";17;0.6;1;1;0;0;;0;59341;"1";"58344";"0"
1022839987;1438116;0;"2012-09-12 11:21:12.480921";"2012-09-12 11:21:11";55.648347;37.933675;139;318;59.17;;;59671;1;"Томилино, А102";17;0.6;1;1;0;0;;0;59671;"1";"58658";"0"
1022840000;1438116;0;"2012-09-12 11:21:29.427632";"2012-09-12 11:21:28";55.650342;37.930415;140;316;74.27;;;59989;1;"Томилино, А102";17;0.6;1;1;0;0;;0;59989;"1";"58961";"0"
1022840017;1438116;0;"2012-09-12 11:21:44.495934";"2012-09-12 11:21:43";55.652382;37.927132;139;316;75.23;;;60312;1;"Томилино, А102";17;0.6;1;1;0;0;;0;60312;"1";"59269";"0"
