Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Pushkino-Taldom-Hot'kovo	28/08/2005 14:24:57 	4:57:56	296 km	60 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N56 30.003 E38 06.176	28/08/2005 15:35:07 	236 m			103 m	0:00:04	93 kph	19° true
Trackpoint	N56 30.064 E38 06.218	28/08/2005 15:35:12 	233 m			121 m	0:00:05	87 kph	21° true
Trackpoint	N56 30.095 E38 06.256	28/08/2005 15:35:15 	232 m			71 m	0:00:03	85 kph	33° true
Trackpoint	N56 30.165 E38 06.359	28/08/2005 15:35:22 	227 m			167 m	0:00:07	86 kph	39° true
Trackpoint	N56 30.216 E38 06.447	28/08/2005 15:35:27 	221 m			130 m	0:00:05	94 kph	44° true
Trackpoint	N56 30.294 E38 06.581	28/08/2005 15:35:34 	212 m			200 m	0:00:07	103 kph	43° true
Trackpoint	N56 30.407 E38 06.771	28/08/2005 15:35:44 	198 m			286 m	0:00:10	103 kph	43° true
Trackpoint	N56 30.475 E38 06.838	28/08/2005 15:35:49 	194 m			144 m	0:00:05	104 kph	28° true
Trackpoint	N56 30.562 E38 06.906	28/08/2005 15:35:55 	190 m			175 m	0:00:06	105 kph	23° true
Trackpoint	N56 30.635 E38 06.938	28/08/2005 15:36:00 	187 m			141 m	0:00:05	101 kph	13° true
Trackpoint	N56 30.699 E38 06.963	28/08/2005 15:36:05 	182 m			122 m	0:00:05	88 kph	12° true
Trackpoint	N56 30.766 E38 06.989	28/08/2005 15:36:11 	175 m			126 m	0:00:06	75 kph	12° true
Trackpoint	N56 30.852 E38 07.020	28/08/2005 15:36:19 	169 m			163 m	0:00:08	74 kph	11° true
Trackpoint	N56 30.903 E38 07.023	28/08/2005 15:36:24 	168 m			94 m	0:00:05	68 kph	2° true
Trackpoint	N56 30.962 E38 07.012	28/08/2005 15:36:30 	166 m			111 m	0:00:06	66 kph	354° true
Trackpoint	N56 31.037 E38 06.995	28/08/2005 15:36:37 	163 m			141 m	0:00:07	72 kph	353° true
Trackpoint	N56 31.121 E38 06.986	28/08/2005 15:36:44 	160 m			155 m	0:00:07	80 kph	356° true
Trackpoint	N56 31.188 E38 06.981	28/08/2005 15:36:50 	160 m			125 m	0:00:06	75 kph	358° true
Trackpoint	N56 31.250 E38 06.985	28/08/2005 15:36:56 	160 m			114 m	0:00:06	68 kph	2° true
Trackpoint	N56 31.305 E38 07.019	28/08/2005 15:37:02 	160 m			108 m	0:00:06	65 kph	19° true
Trackpoint	N56 31.362 E38 07.051	28/08/2005 15:37:08 	160 m			110 m	0:00:06	66 kph	17° true
Trackpoint	N56 31.434 E38 07.065	28/08/2005 15:37:15 	157 m			135 m	0:00:07	69 kph	6° true
Trackpoint	N56 31.516 E38 07.079	28/08/2005 15:37:22 	151 m			153 m	0:00:07	79 kph	5° true
Trackpoint	N56 31.593 E38 07.093	28/08/2005 15:37:28 	145 m			145 m	0:00:06	87 kph	6° true
Trackpoint	N56 31.727 E38 07.126	28/08/2005 15:37:38 	140 m			250 m	0:00:10	90 kph	8° true
Trackpoint	N56 31.780 E38 07.159	28/08/2005 15:37:42 	139 m			103 m	0:00:04	93 kph	19° true
Trackpoint	N56 31.845 E38 07.214	28/08/2005 15:37:47 	138 m			133 m	0:00:05	96 kph	25° true
Trackpoint	N56 31.987 E38 07.338	28/08/2005 15:37:58 	135 m			292 m	0:00:11	96 kph	26° true
Trackpoint	N56 32.121 E38 07.456	28/08/2005 15:38:08 	133 m			276 m	0:00:10	100 kph	26° true
Trackpoint	N56 32.295 E38 07.608	28/08/2005 15:38:21 	132 m			358 m	0:00:13	99 kph	26° true
Trackpoint	N56 32.338 E38 07.644	28/08/2005 15:38:25 	133 m			90 m	0:00:04	81 kph	25° true
Trackpoint	N56 32.396 E38 07.700	28/08/2005 15:38:31 	133 m			121 m	0:00:06	73 kph	28° true
Trackpoint	N56 32.414 E38 07.714	28/08/2005 15:38:33 	133 m			35 m	0:00:02	64 kph	24° true
Trackpoint	N56 32.448 E38 07.718	28/08/2005 15:38:37 	134 m			64 m	0:00:04	58 kph	3° true
Trackpoint	N56 32.456 E38 07.715	28/08/2005 15:38:38 	133 m			15 m	0:00:01	55 kph	348° true
Trackpoint	N56 32.515 E38 07.691	28/08/2005 15:38:45 	133 m			112 m	0:00:07	58 kph	348° true
Trackpoint	N56 32.560 E38 07.691	28/08/2005 15:38:50 	134 m			83 m	0:00:05	60 kph	360° true
Trackpoint	N56 32.577 E38 07.697	28/08/2005 15:38:52 	134 m			32 m	0:00:02	58 kph	11° true
Trackpoint	N56 32.606 E38 07.731	28/08/2005 15:38:56 	134 m			64 m	0:00:04	58 kph	33° true
Trackpoint	N56 32.612 E38 07.744	28/08/2005 15:38:57 	134 m			17 m	0:00:01	62 kph	48° true
Trackpoint	N56 32.651 E38 07.841	28/08/2005 15:39:04 	132 m			123 m	0:00:07	63 kph	54° true
Trackpoint	N56 32.683 E38 07.942	28/08/2005 15:39:10 	131 m			119 m	0:00:06	72 kph	60° true
Trackpoint	N56 32.714 E38 08.035	28/08/2005 15:39:15 	132 m			112 m	0:00:05	80 kph	59° true
Trackpoint	N56 32.764 E38 08.148	28/08/2005 15:39:21 	131 m			147 m	0:00:06	88 kph	51° true
Trackpoint	N56 32.839 E38 08.312	28/08/2005 15:39:30 	130 m			218 m	0:00:09	87 kph	50° true
Trackpoint	N56 32.889 E38 08.408	28/08/2005 15:39:36 	132 m			135 m	0:00:06	81 kph	47° true
Trackpoint	N56 32.919 E38 08.449	28/08/2005 15:39:40 	134 m			71 m	0:00:04	64 kph	37° true
Trackpoint	N56 32.957 E38 08.490	28/08/2005 15:39:45 	137 m			82 m	0:00:05	59 kph	30° true
Trackpoint	N56 33.010 E38 08.545	28/08/2005 15:39:51 	144 m			112 m	0:00:06	67 kph	30° true
Trackpoint	N56 33.087 E38 08.624	28/08/2005 15:39:59 	154 m			165 m	0:00:08	74 kph	30° true
Trackpoint	N56 33.153 E38 08.693	28/08/2005 15:40:05 	159 m			141 m	0:00:06	84 kph	30° true
Trackpoint	N56 33.256 E38 08.801	28/08/2005 15:40:14 	166 m			221 m	0:00:09	88 kph	30° true
Trackpoint	N56 33.304 E38 08.829	28/08/2005 15:40:18 	170 m			94 m	0:00:04	84 kph	18° true
Trackpoint	N56 33.363 E38 08.858	28/08/2005 15:40:23 	173 m			114 m	0:00:05	82 kph	15° true
Trackpoint	N56 33.438 E38 08.901	28/08/2005 15:40:29 	173 m			145 m	0:00:06	87 kph	18° true
Trackpoint	N56 33.506 E38 08.931	28/08/2005 15:40:34 	174 m			131 m	0:00:05	94 kph	14° true
Trackpoint	N56 33.609 E38 08.955	28/08/2005 15:40:41 	179 m			191 m	0:00:07	98 kph	8° true
Trackpoint	N56 33.698 E38 08.964	28/08/2005 15:40:47 	182 m			166 m	0:00:06	100 kph	3° true
Trackpoint	N56 33.816 E38 08.953	28/08/2005 15:40:55 	176 m			218 m	0:00:08	98 kph	357° true
Trackpoint	N56 33.889 E38 08.947	28/08/2005 15:41:00 	169 m			137 m	0:00:05	98 kph	357° true
Trackpoint	N56 33.972 E38 08.939	28/08/2005 15:41:05 	162 m			153 m	0:00:05	110 kph	357° true
Trackpoint	N56 34.097 E38 08.930	28/08/2005 15:41:12 	158 m			232 m	0:00:07	120 kph	358° true
Trackpoint	N56 34.271 E38 08.917	28/08/2005 15:41:22 	159 m			323 m	0:00:10	116 kph	358° true
Trackpoint	N56 34.458 E38 08.908	28/08/2005 15:41:33 	158 m			346 m	0:00:11	113 kph	358° true
Trackpoint	N56 34.593 E38 08.921	28/08/2005 15:41:41 	158 m			251 m	0:00:08	113 kph	3° true
Trackpoint	N56 34.796 E38 08.940	28/08/2005 15:41:53 	156 m			378 m	0:00:12	114 kph	3° true
Trackpoint	N56 34.911 E38 08.951	28/08/2005 15:42:00 	159 m			213 m	0:00:07	110 kph	3° true
Trackpoint	N56 34.955 E38 08.974	28/08/2005 15:42:03 	163 m			85 m	0:00:03	102 kph	16° true
Trackpoint	N56 35.009 E38 09.020	28/08/2005 15:42:07 	165 m			110 m	0:00:04	99 kph	25° true
Trackpoint	N56 35.081 E38 09.092	28/08/2005 15:42:13 	163 m			153 m	0:00:06	92 kph	29° true
Trackpoint	N56 35.208 E38 09.225	28/08/2005 15:42:24 	157 m			272 m	0:00:11	89 kph	30° true
Trackpoint	N56 35.285 E38 09.304	28/08/2005 15:42:31 	161 m			164 m	0:00:07	84 kph	30° true
Trackpoint	N56 35.405 E38 09.430	28/08/2005 15:42:42 	164 m			257 m	0:00:11	84 kph	30° true
Trackpoint	N56 35.507 E38 09.543	28/08/2005 15:42:51 	166 m			221 m	0:00:09	88 kph	32° true
Trackpoint	N56 35.599 E38 09.647	28/08/2005 15:42:59 	162 m			202 m	0:00:08	91 kph	32° true
Trackpoint	N56 35.698 E38 09.759	28/08/2005 15:43:07 	162 m			217 m	0:00:08	97 kph	32° true
Trackpoint	N56 35.792 E38 09.864	28/08/2005 15:43:14 	160 m			204 m	0:00:07	105 kph	32° true
Trackpoint	N56 35.878 E38 09.963	28/08/2005 15:43:20 	156 m			190 m	0:00:06	114 kph	32° true
Trackpoint	N56 36.041 E38 10.148	28/08/2005 15:43:31 	159 m			355 m	0:00:11	116 kph	32° true
Trackpoint	N56 36.205 E38 10.332	28/08/2005 15:43:42 	153 m			358 m	0:00:11	117 kph	32° true
Trackpoint	N56 36.234 E38 10.357	28/08/2005 15:43:44 	153 m			60 m	0:00:02	109 kph	25° true
Trackpoint	N56 36.295 E38 10.384	28/08/2005 15:43:48 	153 m			116 m	0:00:04	104 kph	14° true
Trackpoint	N56 36.355 E38 10.389	28/08/2005 15:43:52 	152 m			112 m	0:00:04	101 kph	3° true
Trackpoint	N56 36.400 E38 10.375	28/08/2005 15:43:55 	151 m			84 m	0:00:03	100 kph	350° true
Trackpoint	N56 36.506 E38 10.340	28/08/2005 15:44:02 	147 m			200 m	0:00:07	103 kph	350° true
Trackpoint	N56 36.583 E38 10.331	28/08/2005 15:44:07 	145 m			144 m	0:00:05	103 kph	356° true
Trackpoint	N56 36.707 E38 10.341	28/08/2005 15:44:15 	143 m			229 m	0:00:08	103 kph	3° true
Trackpoint	N56 36.736 E38 10.343	28/08/2005 15:44:17 	143 m			55 m	0:00:02	100 kph	3° true
Trackpoint	N56 36.804 E38 10.371	28/08/2005 15:44:22 	143 m			128 m	0:00:05	92 kph	13° true
Trackpoint	N56 36.887 E38 10.404	28/08/2005 15:44:28 	143 m			158 m	0:00:06	95 kph	12° true
Trackpoint	N56 36.993 E38 10.423	28/08/2005 15:44:35 	143 m			198 m	0:00:07	102 kph	5° true
Trackpoint	N56 37.118 E38 10.444	28/08/2005 15:44:43 	143 m			232 m	0:00:08	104 kph	5° true
Trackpoint	N56 37.203 E38 10.458	28/08/2005 15:44:49 	143 m			158 m	0:00:06	95 kph	5° true
Trackpoint	N56 37.318 E38 10.476	28/08/2005 15:44:58 	143 m			214 m	0:00:09	86 kph	5° true
Trackpoint	N56 37.361 E38 10.469	28/08/2005 15:45:02 	140 m			81 m	0:00:04	73 kph	355° true
Trackpoint	N56 37.393 E38 10.456	28/08/2005 15:45:06 	139 m			60 m	0:00:04	54 kph	348° true
Trackpoint	N56 37.462 E38 10.426	28/08/2005 15:45:15 	139 m			132 m	0:00:09	53 kph	347° true
Trackpoint	N56 37.527 E38 10.398	28/08/2005 15:45:22 	139 m			124 m	0:00:07	64 kph	346° true
Trackpoint	N56 37.593 E38 10.369	28/08/2005 15:45:28 	137 m			125 m	0:00:06	75 kph	347° true
Trackpoint	N56 37.678 E38 10.333	28/08/2005 15:45:35 	136 m			162 m	0:00:07	83 kph	347° true
Trackpoint	N56 37.813 E38 10.282	28/08/2005 15:45:46 	136 m			256 m	0:00:11	84 kph	348° true
Trackpoint	N56 37.889 E38 10.273	28/08/2005 15:45:52 	136 m			141 m	0:00:06	85 kph	356° true
Trackpoint	N56 37.990 E38 10.250	28/08/2005 15:46:00 	135 m			187 m	0:00:08	84 kph	353° true
Trackpoint	N56 38.119 E38 10.215	28/08/2005 15:46:10 	135 m			243 m	0:00:10	87 kph	352° true
Trackpoint	N56 38.177 E38 10.198	28/08/2005 15:46:15 	133 m			109 m	0:00:05	79 kph	351° true
Trackpoint	N56 38.262 E38 10.169	28/08/2005 15:46:23 	131 m			161 m	0:00:08	72 kph	349° true
Trackpoint	N56 38.335 E38 10.133	28/08/2005 15:46:30 	128 m			141 m	0:00:07	72 kph	345° true
Trackpoint	N56 38.424 E38 10.078	28/08/2005 15:46:38 	128 m			175 m	0:00:08	79 kph	341° true
Trackpoint	N56 38.517 E38 10.017	28/08/2005 15:46:46 	127 m			183 m	0:00:08	82 kph	340° true
Trackpoint	N56 38.569 E38 09.974	28/08/2005 15:46:51 	128 m			106 m	0:00:05	76 kph	335° true
Trackpoint	N56 38.633 E38 09.910	28/08/2005 15:46:57 	129 m			135 m	0:00:06	81 kph	331° true
Trackpoint	N56 38.705 E38 09.839	28/08/2005 15:47:03 	130 m			152 m	0:00:06	91 kph	332° true
Trackpoint	N56 38.800 E38 09.745	28/08/2005 15:47:11 	131 m			200 m	0:00:08	90 kph	331° true
Trackpoint	N56 38.892 E38 09.644	28/08/2005 15:47:19 	131 m			201 m	0:00:08	90 kph	329° true
Trackpoint	N56 39.044 E38 09.464	28/08/2005 15:47:32 	132 m			335 m	0:00:13	93 kph	327° true
Trackpoint	N56 39.160 E38 09.330	28/08/2005 15:47:42 	130 m			255 m	0:00:10	92 kph	328° true
Trackpoint	N56 39.222 E38 09.277	28/08/2005 15:47:47 	130 m			127 m	0:00:05	92 kph	335° true
Trackpoint	N56 39.302 E38 09.231	28/08/2005 15:47:53 	130 m			156 m	0:00:06	94 kph	342° true
Trackpoint	N56 39.373 E38 09.210	28/08/2005 15:47:58 	130 m			134 m	0:00:05	96 kph	351° true
Trackpoint	N56 39.507 E38 09.178	28/08/2005 15:48:07 	127 m			251 m	0:00:09	100 kph	352° true
Trackpoint	N56 39.643 E38 09.144	28/08/2005 15:48:16 	126 m			254 m	0:00:09	102 kph	352° true
Trackpoint	N56 39.716 E38 09.114	28/08/2005 15:48:21 	125 m			138 m	0:00:05	99 kph	347° true
Trackpoint	N56 39.801 E38 09.064	28/08/2005 15:48:27 	125 m			166 m	0:00:06	100 kph	342° true
Trackpoint	N56 39.939 E38 08.978	28/08/2005 15:48:37 	124 m			270 m	0:00:10	97 kph	341° true
Trackpoint	N56 40.022 E38 08.936	28/08/2005 15:48:43 	123 m			161 m	0:00:06	96 kph	345° true
Trackpoint	N56 40.116 E38 08.899	28/08/2005 15:48:50 	122 m			177 m	0:00:07	91 kph	348° true
Trackpoint	N56 40.185 E38 08.873	28/08/2005 15:48:56 	123 m			131 m	0:00:06	78 kph	348° true
Trackpoint	N56 40.291 E38 08.834	28/08/2005 15:49:06 	122 m			201 m	0:00:10	73 kph	349° true
Trackpoint	N56 40.398 E38 08.793	28/08/2005 15:49:16 	122 m			204 m	0:00:10	73 kph	348° true
Trackpoint	N56 40.461 E38 08.782	28/08/2005 15:49:22 	123 m			117 m	0:00:06	70 kph	355° true
Trackpoint	N56 40.546 E38 08.790	28/08/2005 15:49:30 	127 m			157 m	0:00:08	70 kph	3° true
Trackpoint	N56 40.616 E38 08.789	28/08/2005 15:49:37 	127 m			131 m	0:00:07	67 kph	360° true
Trackpoint	N56 40.653 E38 08.771	28/08/2005 15:49:41 	126 m			71 m	0:00:04	64 kph	344° true
Trackpoint	N56 40.712 E38 08.725	28/08/2005 15:49:47 	123 m			119 m	0:00:06	72 kph	337° true
Trackpoint	N56 40.774 E38 08.661	28/08/2005 15:49:53 	122 m			132 m	0:00:06	79 kph	331° true
Trackpoint	N56 40.844 E38 08.569	28/08/2005 15:50:00 	121 m			159 m	0:00:07	82 kph	324° true
Trackpoint	N56 40.929 E38 08.461	28/08/2005 15:50:09 	121 m			194 m	0:00:09	77 kph	325° true
Trackpoint	N56 40.987 E38 08.404	28/08/2005 15:50:15 	122 m			121 m	0:00:06	73 kph	331° true
Trackpoint	N56 41.066 E38 08.335	28/08/2005 15:50:23 	121 m			162 m	0:00:08	73 kph	334° true
Trackpoint	N56 41.076 E38 08.328	28/08/2005 15:50:24 	121 m			20 m	0:00:01	71 kph	339° true
Trackpoint	N56 41.117 E38 08.318	28/08/2005 15:50:28 	120 m			78 m	0:00:04	70 kph	353° true
Trackpoint	N56 41.220 E38 08.331	28/08/2005 15:50:37 	125 m			190 m	0:00:09	76 kph	4° true
Trackpoint	N56 41.291 E38 08.326	28/08/2005 15:50:43 	127 m			132 m	0:00:06	79 kph	358° true
Trackpoint	N56 41.338 E38 08.304	28/08/2005 15:50:47 	127 m			90 m	0:00:04	81 kph	345° true
Trackpoint	N56 41.395 E38 08.258	28/08/2005 15:50:52 	128 m			116 m	0:00:05	84 kph	336° true
Trackpoint	N56 41.499 E38 08.164	28/08/2005 15:51:01 	128 m			216 m	0:00:09	86 kph	334° true
Trackpoint	N56 41.608 E38 08.059	28/08/2005 15:51:11 	129 m			229 m	0:00:10	83 kph	332° true
Trackpoint	N56 41.670 E38 07.976	28/08/2005 15:51:17 	130 m			142 m	0:00:06	85 kph	324° true
Trackpoint	N56 41.739 E38 07.875	28/08/2005 15:51:24 	130 m			164 m	0:00:07	84 kph	321° true
Trackpoint	N56 41.820 E38 07.750	28/08/2005 15:51:33 	131 m			198 m	0:00:09	79 kph	320° true
Trackpoint	N56 41.888 E38 07.643	28/08/2005 15:51:40 	131 m			167 m	0:00:07	86 kph	319° true
Trackpoint	N56 41.999 E38 07.467	28/08/2005 15:51:51 	131 m			272 m	0:00:11	89 kph	319° true
Trackpoint	N56 42.097 E38 07.317	28/08/2005 15:52:00 	132 m			237 m	0:00:09	95 kph	320° true
Trackpoint	N56 42.179 E38 07.213	28/08/2005 15:52:07 	134 m			186 m	0:00:07	96 kph	325° true
Trackpoint	N56 42.241 E38 07.153	28/08/2005 15:52:12 	134 m			130 m	0:00:05	94 kph	332° true
Trackpoint	N56 42.329 E38 07.084	28/08/2005 15:52:19 	133 m			178 m	0:00:07	91 kph	337° true
Trackpoint	N56 42.405 E38 07.044	28/08/2005 15:52:25 	132 m			147 m	0:00:06	88 kph	344° true
Trackpoint	N56 42.534 E38 06.985	28/08/2005 15:52:35 	129 m			247 m	0:00:10	89 kph	346° true
Trackpoint	N56 42.746 E38 06.890	28/08/2005 15:52:51 	131 m			404 m	0:00:16	91 kph	346° true
Trackpoint	N56 42.917 E38 06.810	28/08/2005 15:53:04 	132 m			328 m	0:00:13	91 kph	346° true
Trackpoint	N56 42.990 E38 06.763	28/08/2005 15:53:10 	132 m			144 m	0:00:06	86 kph	341° true
Trackpoint	N56 43.018 E38 06.738	28/08/2005 15:53:13 	131 m			57 m	0:00:03	68 kph	333° true
Trackpoint	N56 43.081 E38 06.683	28/08/2005 15:53:20 	129 m			131 m	0:00:07	67 kph	334° true
Trackpoint	N56 43.151 E38 06.621	28/08/2005 15:53:27 	128 m			145 m	0:00:07	74 kph	334° true
Trackpoint	N56 43.246 E38 06.538	28/08/2005 15:53:36 	128 m			195 m	0:00:09	78 kph	334° true
Trackpoint	N56 43.289 E38 06.489	28/08/2005 15:53:40 	128 m			93 m	0:00:04	83 kph	328° true
Trackpoint	N56 43.354 E38 06.402	28/08/2005 15:53:46 	128 m			150 m	0:00:06	90 kph	324° true
Trackpoint	N56 43.487 E38 06.219	28/08/2005 15:53:58 	128 m			309 m	0:00:12	93 kph	323° true
Trackpoint	N56 43.526 E38 06.150	28/08/2005 15:54:02 	128 m			101 m	0:00:04	91 kph	316° true
Trackpoint	N56 43.589 E38 06.013	28/08/2005 15:54:09 	127 m			181 m	0:00:07	93 kph	310° true
Trackpoint	N56 43.698 E38 05.778	28/08/2005 15:54:21 	128 m			313 m	0:00:12	94 kph	310° true
Trackpoint	N56 43.707 E38 05.762	28/08/2005 15:54:22 	128 m			25 m	0:00:01	88 kph	318° true
Trackpoint	N56 43.752 E38 05.711	28/08/2005 15:54:26 	128 m			98 m	0:00:04	88 kph	328° true
Trackpoint	N56 43.801 E38 05.675	28/08/2005 15:54:30 	128 m			98 m	0:00:04	88 kph	338° true
Trackpoint	N56 43.853 E38 05.670	28/08/2005 15:54:34 	128 m			96 m	0:00:04	86 kph	357° true
Trackpoint	N56 43.961 E38 05.703	28/08/2005 15:54:42 	128 m			204 m	0:00:08	92 kph	10° true
Trackpoint	N56 44.090 E38 05.742	28/08/2005 15:54:51 	129 m			242 m	0:00:09	97 kph	10° true
Trackpoint	N56 44.146 E38 05.740	28/08/2005 15:54:55 	129 m			103 m	0:00:04	93 kph	358° true
Trackpoint	N56 44.247 E38 05.714	28/08/2005 15:55:02 	129 m			190 m	0:00:07	98 kph	352° true
Trackpoint	N56 44.383 E38 05.680	28/08/2005 15:55:11 	129 m			254 m	0:00:09	102 kph	352° true
Trackpoint	N56 44.562 E38 05.636	28/08/2005 15:55:23 	129 m			335 m	0:00:12	101 kph	352° true
Trackpoint	N56 44.746 E38 05.593	28/08/2005 15:55:36 	128 m			343 m	0:00:13	95 kph	353° true
Trackpoint	N56 44.940 E38 05.547	28/08/2005 15:55:50 	128 m			364 m	0:00:14	94 kph	353° true
Trackpoint	N56 45.074 E38 05.510	28/08/2005 15:56:00 	129 m			252 m	0:00:10	91 kph	351° true
Trackpoint	N56 45.201 E38 05.464	28/08/2005 15:56:10 	129 m			239 m	0:00:10	86 kph	349° true
Trackpoint	N56 45.283 E38 05.428	28/08/2005 15:56:17 	129 m			157 m	0:00:07	81 kph	347° true
Trackpoint	N56 45.333 E38 05.392	28/08/2005 15:56:22 	129 m			100 m	0:00:05	72 kph	338° true
Trackpoint	N56 45.341 E38 05.384	28/08/2005 15:56:23 	129 m			18 m	0:00:01	64 kph	334° true
Trackpoint	N56 45.357 E38 05.352	28/08/2005 15:56:26 	129 m			44 m	0:00:03	53 kph	312° true
Trackpoint	N56 45.357 E38 05.322	28/08/2005 15:56:28 	129 m			30 m	0:00:02	54 kph	268° true
Trackpoint	N56 45.355 E38 05.307	28/08/2005 15:56:29 	129 m			16 m	0:00:01	58 kph	258° true
Trackpoint	N56 45.345 E38 05.176	28/08/2005 15:56:37 	128 m			134 m	0:00:08	60 kph	262° true
Trackpoint	N56 45.331 E38 04.945	28/08/2005 15:56:51 	128 m			236 m	0:00:14	61 kph	263° true
Trackpoint	N56 45.316 E38 04.752	28/08/2005 15:57:02 	128 m			199 m	0:00:11	65 kph	262° true
Trackpoint	N56 45.300 E38 04.531	28/08/2005 15:57:14 	129 m			226 m	0:00:12	68 kph	262° true
Trackpoint	N56 45.289 E38 04.371	28/08/2005 15:57:22 	129 m			164 m	0:00:08	74 kph	263° true
Trackpoint	N56 45.273 E38 04.136	28/08/2005 15:57:33 	129 m			241 m	0:00:11	79 kph	263° true
Trackpoint	N56 45.259 E38 03.932	28/08/2005 15:57:42 	129 m			209 m	0:00:09	83 kph	263° true
Trackpoint	N56 45.242 E38 03.666	28/08/2005 15:57:53 	129 m			272 m	0:00:11	89 kph	263° true
Trackpoint	N56 45.227 E38 03.455	28/08/2005 15:58:02 	129 m			217 m	0:00:09	87 kph	262° true
Trackpoint	N56 45.210 E38 03.227	28/08/2005 15:58:12 	129 m			234 m	0:00:10	84 kph	262° true
Trackpoint	N56 45.190 E38 02.966	28/08/2005 15:58:23 	130 m			267 m	0:00:11	88 kph	262° true
Trackpoint	N56 45.175 E38 02.741	28/08/2005 15:58:32 	130 m			230 m	0:00:09	92 kph	263° true
Trackpoint	N56 45.159 E38 02.482	28/08/2005 15:58:42 	130 m			266 m	0:00:10	96 kph	263° true
Trackpoint	N56 45.142 E38 02.246	28/08/2005 15:58:51 	132 m			242 m	0:00:09	97 kph	263° true
Trackpoint	N56 45.121 E38 01.967	28/08/2005 15:59:02 	134 m			286 m	0:00:11	94 kph	262° true
Trackpoint	N56 45.104 E38 01.730	28/08/2005 15:59:11 	135 m			244 m	0:00:09	97 kph	262° true
Trackpoint	N56 45.087 E38 01.470	28/08/2005 15:59:21 	137 m			267 m	0:00:10	96 kph	263° true
Trackpoint	N56 45.071 E38 01.220	28/08/2005 15:59:31 	137 m			256 m	0:00:10	92 kph	263° true
Trackpoint	N56 45.056 E38 01.001	28/08/2005 15:59:40 	137 m			224 m	0:00:09	90 kph	263° true
Trackpoint	N56 45.041 E38 00.778	28/08/2005 15:59:49 	137 m			229 m	0:00:09	91 kph	263° true
Trackpoint	N56 45.026 E38 00.566	28/08/2005 15:59:57 	138 m			217 m	0:00:08	98 kph	263° true
Trackpoint	N56 45.007 E38 00.294	28/08/2005 16:00:07 	138 m			279 m	0:00:10	100 kph	263° true
Trackpoint	N56 44.990 E38 00.060	28/08/2005 16:00:16 	141 m			241 m	0:00:09	96 kph	262° true
Trackpoint	N56 44.976 E37 59.870	28/08/2005 16:00:24 	142 m			195 m	0:00:08	88 kph	262° true
Trackpoint	N56 44.963 E37 59.678	28/08/2005 16:00:32 	146 m			196 m	0:00:08	88 kph	263° true
Trackpoint	N56 44.948 E37 59.455	28/08/2005 16:00:41 	149 m			229 m	0:00:09	92 kph	263° true
Trackpoint	N56 44.933 E37 59.259	28/08/2005 16:00:49 	148 m			201 m	0:00:08	91 kph	262° true
Trackpoint	N56 44.915 E37 59.015	28/08/2005 16:00:59 	143 m			251 m	0:00:10	90 kph	262° true
Trackpoint	N56 44.907 E37 58.912	28/08/2005 16:01:04 	144 m			106 m	0:00:05	76 kph	262° true
Trackpoint	N56 44.895 E37 58.758	28/08/2005 16:01:11 	144 m			158 m	0:00:07	81 kph	262° true
Trackpoint	N56 44.880 E37 58.630	28/08/2005 16:01:17 	145 m			133 m	0:00:06	80 kph	258° true
Trackpoint	N56 44.857 E37 58.547	28/08/2005 16:01:21 	146 m			95 m	0:00:04	85 kph	244° true
Trackpoint	N56 44.820 E37 58.447	28/08/2005 16:01:26 	145 m			123 m	0:00:05	88 kph	235° true
Trackpoint	N56 44.733 E37 58.221	28/08/2005 16:01:37 	141 m			281 m	0:00:11	92 kph	235° true
Trackpoint	N56 44.657 E37 58.021	28/08/2005 16:01:47 	136 m			247 m	0:00:10	89 kph	235° true
Trackpoint	N56 44.582 E37 57.823	28/08/2005 16:01:57 	136 m			245 m	0:00:10	88 kph	235° true
Trackpoint	N56 44.478 E37 57.553	28/08/2005 16:02:11 	145 m			336 m	0:00:14	86 kph	235° true
Trackpoint	N56 44.377 E37 57.286	28/08/2005 16:02:25 	149 m			330 m	0:00:14	85 kph	235° true
Trackpoint	N56 44.318 E37 57.120	28/08/2005 16:02:33 	151 m			200 m	0:00:08	90 kph	237° true
Trackpoint	N56 44.299 E37 57.027	28/08/2005 16:02:37 	152 m			102 m	0:00:04	91 kph	249° true
Trackpoint	N56 44.282 E37 56.904	28/08/2005 16:02:42 	154 m			129 m	0:00:05	93 kph	256° true
Trackpoint	N56 44.241 E37 56.599	28/08/2005 16:02:54 	160 m			320 m	0:00:12	96 kph	256° true
Trackpoint	N56 44.197 E37 56.286	28/08/2005 16:03:06 	161 m			329 m	0:00:12	99 kph	256° true
Trackpoint	N56 44.162 E37 56.027	28/08/2005 16:03:16 	162 m			271 m	0:00:10	98 kph	256° true
Trackpoint	N56 44.116 E37 55.691	28/08/2005 16:03:29 	164 m			352 m	0:00:13	97 kph	256° true
Trackpoint	N56 44.100 E37 55.571	28/08/2005 16:03:34 	164 m			127 m	0:00:05	91 kph	256° true
Trackpoint	N56 44.081 E37 55.434	28/08/2005 16:03:40 	163 m			143 m	0:00:06	86 kph	256° true
