Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Пушкино - Кимры	09/10/2005 11:17:01 	4:59:15	306 km	61 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N56 22.368 E37 34.809	09/10/2005 12:21:08 	198 m			348 m	0:00:18	70 kph	57° true
Trackpoint	N56 22.515 E37 35.212	09/10/2005 12:21:30 	191 m			496 m	0:00:22	81 kph	57° true
Trackpoint	N56 22.727 E37 35.795	09/10/2005 12:21:59 	192 m			717 m	0:00:29	89 kph	57° true
Trackpoint	N56 22.936 E37 36.370	09/10/2005 12:22:28 	190 m			706 m	0:00:29	88 kph	57° true
Trackpoint	N56 23.031 E37 36.700	09/10/2005 12:22:45 	179 m			383 m	0:00:17	81 kph	63° true
Trackpoint	N56 23.133 E37 37.094	09/10/2005 12:23:07 	180 m			446 m	0:00:22	73 kph	65° true
Trackpoint	N56 23.219 E37 37.362	09/10/2005 12:23:24 	178 m			318 m	0:00:17	67 kph	60° true
Trackpoint	N56 23.322 E37 37.536	09/10/2005 12:23:38 	175 m			262 m	0:00:14	67 kph	43° true
Trackpoint	N56 23.527 E37 37.804	09/10/2005 12:24:00 	165 m			470 m	0:00:22	77 kph	36° true
Trackpoint	N56 23.801 E37 38.159	09/10/2005 12:24:31 	162 m			625 m	0:00:31	73 kph	36° true
Trackpoint	N56 23.996 E37 38.364	09/10/2005 12:24:53 	153 m			419 m	0:00:22	69 kph	30° true
Trackpoint	N56 24.243 E37 38.551	09/10/2005 12:25:17 	158 m			497 m	0:00:24	75 kph	23° true
Trackpoint	N56 24.393 E37 38.661	09/10/2005 12:25:35 	171 m			300 m	0:00:18	60 kph	22° true
Trackpoint	N56 24.471 E37 38.737	09/10/2005 12:25:49 	177 m			165 m	0:00:14	43 kph	28° true
Trackpoint	N56 24.490 E37 38.723	09/10/2005 12:25:52 	178 m			38 m	0:00:03	46 kph	337° true
Trackpoint	N56 24.612 E37 38.690	09/10/2005 12:26:04 	180 m			229 m	0:00:12	69 kph	352° true
Trackpoint	N56 24.820 E37 38.646	09/10/2005 12:26:19 	183 m			388 m	0:00:15	93 kph	353° true
Trackpoint	N56 25.070 E37 38.659	09/10/2005 12:26:35 	184 m			464 m	0:00:16	104 kph	2° true
Trackpoint	N56 25.463 E37 38.682	09/10/2005 12:27:02 	178 m			729 m	0:00:27	97 kph	2° true
Trackpoint	N56 25.847 E37 38.704	09/10/2005 12:27:26 	166 m			713 m	0:00:24	107 kph	2° true
Trackpoint	N56 26.328 E37 38.731	09/10/2005 12:27:56 	157 m			893 m	0:00:30	107 kph	2° true
Trackpoint	N56 26.664 E37 38.750	09/10/2005 12:28:18 	156 m			624 m	0:00:22	102 kph	2° true
Trackpoint	N56 27.034 E37 38.772	09/10/2005 12:28:42 	157 m			687 m	0:00:24	103 kph	2° true
Trackpoint	N56 27.325 E37 38.788	09/10/2005 12:29:02 	150 m			540 m	0:00:20	97 kph	2° true
Trackpoint	N56 27.519 E37 38.797	09/10/2005 12:29:18 	147 m			360 m	0:00:16	81 kph	2° true
Trackpoint	N56 27.756 E37 38.809	09/10/2005 12:29:34 	144 m			439 m	0:00:16	99 kph	2° true
Trackpoint	N56 28.068 E37 38.825	09/10/2005 12:29:54 	141 m			579 m	0:00:20	104 kph	2° true
Trackpoint	N56 28.264 E37 38.838	09/10/2005 12:30:07 	137 m			365 m	0:00:13	101 kph	2° true
Trackpoint	N56 28.565 E37 38.856	09/10/2005 12:30:27 	136 m			558 m	0:00:20	100 kph	2° true
Trackpoint	N56 28.880 E37 38.875	09/10/2005 12:30:49 	135 m			585 m	0:00:22	96 kph	2° true
Trackpoint	N56 29.343 E37 38.900	09/10/2005 12:31:20 	134 m			861 m	0:00:31	100 kph	2° true
Trackpoint	N56 29.712 E37 38.904	09/10/2005 12:31:45 	130 m			684 m	0:00:25	98 kph	0° true
Trackpoint	N56 29.923 E37 38.810	09/10/2005 12:31:59 	129 m			403 m	0:00:14	104 kph	346° true
Trackpoint	N56 30.091 E37 38.642	09/10/2005 12:32:12 	131 m			357 m	0:00:13	99 kph	331° true
Trackpoint	N56 30.209 E37 38.438	09/10/2005 12:32:24 	131 m			303 m	0:00:12	91 kph	316° true
Trackpoint	N56 30.355 E37 38.032	09/10/2005 12:32:42 	132 m			497 m	0:00:18	99 kph	303° true
Trackpoint	N56 30.471 E37 37.854	09/10/2005 12:32:52 	132 m			281 m	0:00:10	101 kph	320° true
Trackpoint	N56 30.738 E37 37.585	09/10/2005 12:33:13 	130 m			568 m	0:00:21	97 kph	331° true
Trackpoint	N56 30.867 E37 37.526	09/10/2005 12:33:24 	128 m			247 m	0:00:11	81 kph	346° true
Trackpoint	N56 30.962 E37 37.503	09/10/2005 12:33:38 	129 m			178 m	0:00:14	46 kph	352° true
Trackpoint	N56 30.965 E37 37.476	09/10/2005 12:33:40 	129 m			27 m	0:00:02	49 kph	281° true
Trackpoint	N56 31.011 E37 37.365	09/10/2005 12:33:48 	128 m			142 m	0:00:08	64 kph	307° true
Trackpoint	N56 31.195 E37 37.157	09/10/2005 12:34:06 	129 m			402 m	0:00:18	80 kph	328° true
Trackpoint	N56 31.285 E37 36.967	09/10/2005 12:34:18 	129 m			257 m	0:00:12	77 kph	311° true
Trackpoint	N56 31.414 E37 36.606	09/10/2005 12:34:41 	131 m			440 m	0:00:23	69 kph	303° true
Trackpoint	N56 31.453 E37 36.497	09/10/2005 12:34:51 	131 m			134 m	0:00:10	48 kph	303° true
Trackpoint	N56 31.474 E37 36.472	09/10/2005 12:34:55 	131 m			46 m	0:00:04	41 kph	327° true
Trackpoint	N56 31.490 E37 36.442	09/10/2005 12:34:59 	132 m			42 m	0:00:04	38 kph	313° true
Trackpoint	N56 31.543 E37 36.236	09/10/2005 12:35:20 	130 m			232 m	0:00:21	40 kph	295° true
Trackpoint	N56 31.597 E37 36.003	09/10/2005 12:35:45 	127 m			259 m	0:00:25	37 kph	293° true
Trackpoint	N56 31.641 E37 35.784	09/10/2005 12:36:08 	130 m			238 m	0:00:23	37 kph	290° true
Trackpoint	N56 31.672 E37 35.524	09/10/2005 12:36:26 	132 m			272 m	0:00:18	54 kph	282° true
Trackpoint	N56 31.724 E37 35.295	09/10/2005 12:36:41 	133 m			254 m	0:00:15	61 kph	292° true
Trackpoint	N56 31.859 E37 34.950	09/10/2005 12:37:05 	130 m			432 m	0:00:24	65 kph	305° true
Trackpoint	N56 32.033 E37 34.608	09/10/2005 12:37:37 	134 m			477 m	0:00:32	54 kph	313° true
Trackpoint	N56 32.095 E37 34.344	09/10/2005 12:37:52 	136 m			293 m	0:00:15	70 kph	293° true
Trackpoint	N56 32.218 E37 33.812	09/10/2005 12:38:19 	133 m			590 m	0:00:27	79 kph	293° true
Trackpoint	N56 32.258 E37 33.755	09/10/2005 12:38:25 	133 m			94 m	0:00:06	56 kph	322° true
Trackpoint	N56 32.417 E37 33.748	09/10/2005 12:38:40 	135 m			294 m	0:00:15	71 kph	359° true
Trackpoint	N56 32.690 E37 33.734	09/10/2005 12:39:06 	136 m			507 m	0:00:26	70 kph	358° true
Trackpoint	N56 32.739 E37 33.731	09/10/2005 12:39:11 	137 m			92 m	0:00:05	66 kph	358° true
Trackpoint	N56 32.770 E37 33.704	09/10/2005 12:39:16 	136 m			63 m	0:00:05	46 kph	334° true
Trackpoint	N56 32.818 E37 33.538	09/10/2005 12:39:42 	133 m			192 m	0:00:26	27 kph	298° true
Trackpoint	N56 32.878 E37 33.375	09/10/2005 12:39:55 	129 m			200 m	0:00:13	56 kph	304° true
Trackpoint	N56 32.996 E37 33.135	09/10/2005 12:40:12 	128 m			329 m	0:00:17	70 kph	312° true
Trackpoint	N56 33.215 E37 32.842	09/10/2005 12:40:34 	137 m			505 m	0:00:22	83 kph	324° true
Trackpoint	N56 33.505 E37 32.550	09/10/2005 12:40:57 	135 m			614 m	0:00:23	96 kph	331° true
Trackpoint	N56 33.737 E37 32.254	09/10/2005 12:41:16 	136 m			527 m	0:00:19	100 kph	325° true
Trackpoint	N56 33.896 E37 32.082	09/10/2005 12:41:31 	140 m			343 m	0:00:15	82 kph	329° true
Trackpoint	N56 34.064 E37 31.878	09/10/2005 12:41:50 	145 m			374 m	0:00:19	71 kph	326° true
Trackpoint	N56 34.170 E37 31.803	09/10/2005 12:42:01 	143 m			212 m	0:00:11	69 kph	339° true
Trackpoint	N56 34.197 E37 31.692	09/10/2005 12:42:09 	143 m			125 m	0:00:08	56 kph	294° true
Trackpoint	N56 34.194 E37 31.676	09/10/2005 12:42:10 	143 m			17 m	0:00:01	62 kph	248° true
Trackpoint	N56 34.140 E37 31.459	09/10/2005 12:42:25 	140 m			243 m	0:00:15	58 kph	246° true
Trackpoint	N56 34.082 E37 31.219	09/10/2005 12:42:35 	140 m			268 m	0:00:10	96 kph	246° true
Trackpoint	N56 33.982 E37 30.809	09/10/2005 12:42:49 	142 m			459 m	0:00:14	118 kph	246° true
Trackpoint	N56 33.860 E37 30.315	09/10/2005 12:43:09 	146 m			553 m	0:00:20	100 kph	246° true
Trackpoint	N56 33.684 E37 29.618	09/10/2005 12:43:37 	150 m			784 m	0:00:28	101 kph	245° true
Trackpoint	N56 33.525 E37 29.238	09/10/2005 12:43:53 	151 m			487 m	0:00:16	110 kph	233° true
Trackpoint	N56 33.245 E37 28.580	09/10/2005 12:44:22 	149 m			850 m	0:00:29	106 kph	232° true
Trackpoint	N56 33.178 E37 28.417	09/10/2005 12:44:32 	147 m			208 m	0:00:10	75 kph	233° true
Trackpoint	N56 33.185 E37 28.275	09/10/2005 12:44:40 	147 m			145 m	0:00:08	65 kph	275° true
Trackpoint	N56 33.233 E37 28.044	09/10/2005 12:44:54 	147 m			252 m	0:00:14	65 kph	291° true
Trackpoint	N56 33.261 E37 27.667	09/10/2005 12:45:13 	147 m			390 m	0:00:19	74 kph	278° true
Trackpoint	N56 33.281 E37 27.307	09/10/2005 12:45:31 	145 m			369 m	0:00:18	74 kph	276° true
Trackpoint	N56 33.346 E37 26.974	09/10/2005 12:45:48 	140 m			362 m	0:00:17	77 kph	290° true
Trackpoint	N56 33.430 E37 26.713	09/10/2005 12:46:04 	137 m			309 m	0:00:16	70 kph	300° true
Trackpoint	N56 33.533 E37 26.472	09/10/2005 12:46:24 	131 m			312 m	0:00:20	56 kph	308° true
Trackpoint	N56 33.637 E37 26.241	09/10/2005 12:46:49 	126 m			305 m	0:00:25	44 kph	309° true
Trackpoint	N56 33.652 E37 26.206	09/10/2005 12:46:52 	126 m			46 m	0:00:03	55 kph	307° true
Trackpoint	N56 33.666 E37 26.106	09/10/2005 12:46:59 	127 m			104 m	0:00:07	54 kph	284° true
Trackpoint	N56 33.648 E37 25.704	09/10/2005 12:47:23 	132 m			412 m	0:00:24	62 kph	266° true
Trackpoint	N56 33.635 E37 25.314	09/10/2005 12:47:44 	132 m			400 m	0:00:21	69 kph	266° true
Trackpoint	N56 33.646 E37 24.859	09/10/2005 12:48:04 	135 m			465 m	0:00:20	84 kph	273° true
Trackpoint	N56 33.655 E37 24.405	09/10/2005 12:48:26 	135 m			464 m	0:00:22	76 kph	272° true
Trackpoint	N56 33.626 E37 23.940	09/10/2005 12:48:50 	133 m			479 m	0:00:24	72 kph	264° true
Trackpoint	N56 33.626 E37 23.899	09/10/2005 12:48:52 	133 m			42 m	0:00:02	76 kph	269° true
Trackpoint	N56 33.661 E37 23.659	09/10/2005 12:49:04 	134 m			254 m	0:00:12	76 kph	285° true
Trackpoint	N56 33.688 E37 23.510	09/10/2005 12:49:23 	135 m			160 m	0:00:19	30 kph	288° true
Trackpoint	N56 33.721 E37 23.334	09/10/2005 12:49:36 	135 m			190 m	0:00:13	53 kph	289° true
Trackpoint	N56 33.721 E37 23.165	09/10/2005 12:49:47 	134 m			173 m	0:00:11	56 kph	270° true
Trackpoint	N56 33.720 E37 23.136	09/10/2005 12:49:50 	133 m			30 m	0:00:03	36 kph	265° true
Trackpoint	N56 33.739 E37 23.103	09/10/2005 12:49:57 	133 m			48 m	0:00:07	25 kph	316° true
Trackpoint	N56 33.857 E37 23.035	09/10/2005 12:50:10 	131 m			230 m	0:00:13	64 kph	342° true
Trackpoint	N56 34.064 E37 22.896	09/10/2005 12:50:30 	129 m			409 m	0:00:20	74 kph	340° true
Trackpoint	N56 34.096 E37 22.841	09/10/2005 12:50:34 	128 m			83 m	0:00:04	74 kph	317° true
Trackpoint	N56 34.209 E37 22.637	09/10/2005 12:50:47 	127 m			296 m	0:00:13	82 kph	315° true
Trackpoint	N56 34.430 E37 22.357	09/10/2005 12:51:06 	129 m			500 m	0:00:19	95 kph	325° true
Trackpoint	N56 34.706 E37 21.994	09/10/2005 12:51:31 	133 m			632 m	0:00:25	91 kph	324° true
Trackpoint	N56 34.966 E37 21.617	09/10/2005 12:51:54 	134 m			617 m	0:00:23	97 kph	321° true
Trackpoint	N56 35.268 E37 21.230	09/10/2005 12:52:20 	133 m			687 m	0:00:26	95 kph	325° true
Trackpoint	N56 35.586 E37 20.825	09/10/2005 12:52:47 	131 m			720 m	0:00:27	96 kph	325° true
Trackpoint	N56 35.921 E37 20.374	09/10/2005 12:53:14 	132 m			774 m	0:00:27	103 kph	323° true
Trackpoint	N56 36.321 E37 19.827	09/10/2005 12:53:46 	130 m			929 m	0:00:32	104 kph	323° true
Trackpoint	N56 36.755 E37 19.235	09/10/2005 12:54:21 	131 m			1.0 km	0:00:35	104 kph	323° true
Trackpoint	N56 37.108 E37 18.753	09/10/2005 12:54:49 	130 m			820 m	0:00:28	105 kph	323° true
Trackpoint	N56 37.322 E37 18.457	09/10/2005 12:55:09 	129 m			498 m	0:00:20	90 kph	323° true
Trackpoint	N56 37.539 E37 18.176	09/10/2005 12:55:28 	126 m			494 m	0:00:19	94 kph	325° true
Trackpoint	N56 37.868 E37 17.724	09/10/2005 12:55:57 	126 m			766 m	0:00:29	95 kph	323° true
Trackpoint	N56 37.983 E37 17.565	09/10/2005 12:56:08 	123 m			267 m	0:00:11	87 kph	323° true
Trackpoint	N56 38.086 E37 17.546	09/10/2005 12:56:17 	125 m			192 m	0:00:09	77 kph	354° true
Trackpoint	N56 38.283 E37 17.524	09/10/2005 12:56:33 	126 m			367 m	0:00:16	83 kph	357° true
Trackpoint	N56 38.318 E37 17.494	09/10/2005 12:56:37 	126 m			71 m	0:00:04	64 kph	334° true
Trackpoint	N56 38.504 E37 17.240	09/10/2005 12:56:57 	121 m			432 m	0:00:20	78 kph	323° true
Trackpoint	N56 38.596 E37 17.109	09/10/2005 12:57:07 	121 m			216 m	0:00:10	78 kph	322° true
Trackpoint	N56 38.607 E37 17.011	09/10/2005 12:57:13 	121 m			102 m	0:00:06	61 kph	282° true
Trackpoint	N56 38.598 E37 16.865	09/10/2005 12:57:21 	121 m			150 m	0:00:08	68 kph	264° true
Trackpoint	N56 38.628 E37 16.759	09/10/2005 12:57:28 	121 m			122 m	0:00:07	63 kph	297° true
Trackpoint	N56 38.803 E37 16.519	09/10/2005 12:57:46 	120 m			406 m	0:00:18	81 kph	323° true
Trackpoint	N56 39.142 E37 16.057	09/10/2005 12:58:20 	120 m			786 m	0:00:34	83 kph	323° true
Trackpoint	N56 39.404 E37 15.697	09/10/2005 12:58:57 	119 m			609 m	0:00:37	59 kph	323° true
Trackpoint	N56 39.496 E37 15.573	09/10/2005 12:59:24 	119 m			213 m	0:00:27	28 kph	324° true
Trackpoint	N56 39.525 E37 15.538	09/10/2005 12:59:34 	117 m			64 m	0:00:10	23 kph	326° true
Trackpoint	N56 39.544 E37 15.529	09/10/2005 12:59:39 	116 m			37 m	0:00:05	26 kph	345° true
Trackpoint	N56 39.566 E37 15.525	09/10/2005 12:59:44 	116 m			40 m	0:00:05	29 kph	353° true
Trackpoint	N56 39.599 E37 15.481	09/10/2005 12:59:51 	115 m			77 m	0:00:07	40 kph	325° true
Trackpoint	N56 39.697 E37 15.248	09/10/2005 13:00:10 	114 m			298 m	0:00:19	57 kph	307° true
Trackpoint	N56 39.735 E37 15.211	09/10/2005 13:00:15 	114 m			79 m	0:00:05	57 kph	332° true
Trackpoint	N56 39.796 E37 15.180	09/10/2005 13:00:22 	113 m			118 m	0:00:07	61 kph	345° true
Trackpoint	N56 39.829 E37 15.138	09/10/2005 13:00:27 	113 m			75 m	0:00:05	54 kph	324° true
Trackpoint	N56 39.838 E37 15.112	09/10/2005 13:00:31 	114 m			30 m	0:00:04	27 kph	302° true
Trackpoint	N56 39.845 E37 15.074	09/10/2005 13:00:38 	114 m			42 m	0:00:07	22 kph	290° true
Trackpoint	N56 39.861 E37 15.043	09/10/2005 13:00:42 	115 m			42 m	0:00:04	38 kph	313° true
Trackpoint	N56 39.956 E37 14.913	09/10/2005 13:00:54 	115 m			221 m	0:00:12	66 kph	323° true
Trackpoint	N56 40.162 E37 14.632	09/10/2005 13:01:14 	115 m			478 m	0:00:20	86 kph	323° true
Trackpoint	N56 40.434 E37 14.234	09/10/2005 13:01:41 	116 m			647 m	0:00:27	86 kph	321° true
Trackpoint	N56 40.601 E37 13.803	09/10/2005 13:02:03 	115 m			537 m	0:00:22	88 kph	305° true
Trackpoint	N56 40.859 E37 13.135	09/10/2005 13:02:35 	116 m			833 m	0:00:32	94 kph	305° true
Trackpoint	N56 41.082 E37 12.567	09/10/2005 13:03:03 	116 m			711 m	0:00:28	91 kph	305° true
Trackpoint	N56 41.317 E37 11.960	09/10/2005 13:03:33 	117 m			758 m	0:00:30	91 kph	305° true
Trackpoint	N56 41.583 E37 11.275	09/10/2005 13:04:07 	118 m			854 m	0:00:34	90 kph	305° true
Trackpoint	N56 41.766 E37 10.804	09/10/2005 13:04:32 	119 m			587 m	0:00:25	85 kph	305° true
Trackpoint	N56 41.785 E37 10.754	09/10/2005 13:04:35 	119 m			62 m	0:00:03	74 kph	304° true
Trackpoint	N56 41.796 E37 10.680	09/10/2005 13:04:39 	119 m			78 m	0:00:04	71 kph	286° true
Trackpoint	N56 41.806 E37 10.569	09/10/2005 13:04:45 	119 m			115 m	0:00:06	69 kph	279° true
Trackpoint	N56 41.883 E37 10.354	09/10/2005 13:04:59 	120 m			262 m	0:00:14	67 kph	303° true
Trackpoint	N56 42.013 E37 10.021	09/10/2005 13:05:21 	122 m			416 m	0:00:22	68 kph	305° true
Trackpoint	N56 42.144 E37 09.684	09/10/2005 13:05:47 	122 m			420 m	0:00:26	58 kph	305° true
Trackpoint	N56 42.274 E37 09.352	09/10/2005 13:07:03 	127 m			416 m	0:01:16	20 kph	306° true
Trackpoint	N56 42.305 E37 09.266	09/10/2005 13:07:14 	125 m			105 m	0:00:11	34 kph	304° true
Trackpoint	N56 42.378 E37 09.076	09/10/2005 13:07:28 	125 m			236 m	0:00:14	61 kph	305° true
Trackpoint	N56 42.618 E37 08.503	09/10/2005 13:08:03 	125 m			734 m	0:00:35	75 kph	307° true
Trackpoint	N56 42.738 E37 08.287	09/10/2005 13:08:18 	125 m			313 m	0:00:15	75 kph	315° true
Trackpoint	N56 42.938 E37 08.095	09/10/2005 13:08:43 	123 m			420 m	0:00:25	60 kph	332° true
Trackpoint	N56 43.087 E37 08.172	09/10/2005 13:08:59 	122 m			288 m	0:00:16	65 kph	16° true
Trackpoint	N56 43.348 E37 08.296	09/10/2005 13:09:24 	122 m			500 m	0:00:25	72 kph	15° true
Trackpoint	N56 43.356 E37 08.296	09/10/2005 13:09:25 	122 m			17 m	0:00:01	60 kph	0° true
Trackpoint	N56 43.481 E37 08.230	09/10/2005 13:09:40 	121 m			241 m	0:00:15	58 kph	344° true
Trackpoint	N56 43.655 E37 08.127	09/10/2005 13:10:04 	118 m			339 m	0:00:24	51 kph	342° true
Trackpoint	N56 43.770 E37 08.095	09/10/2005 13:10:27 	119 m			215 m	0:00:23	34 kph	351° true
Trackpoint	N56 43.784 E37 08.168	09/10/2005 13:10:42 	119 m			78 m	0:00:15	19 kph	70° true
Trackpoint	N56 43.836 E37 08.300	09/10/2005 13:10:59 	117 m			165 m	0:00:17	35 kph	54° true
Trackpoint	N56 43.925 E37 08.522	09/10/2005 13:11:21 	118 m			281 m	0:00:22	46 kph	54° true
Trackpoint	N56 43.950 E37 08.581	09/10/2005 13:11:27 	117 m			76 m	0:00:06	45 kph	52° true
Trackpoint	N56 43.972 E37 08.604	09/10/2005 13:11:31 	117 m			46 m	0:00:04	42 kph	30° true
Trackpoint	N56 44.011 E37 08.630	09/10/2005 13:11:38 	117 m			78 m	0:00:07	40 kph	20° true
Trackpoint	N56 44.028 E37 08.656	09/10/2005 13:11:42 	117 m			41 m	0:00:04	37 kph	41° true
Trackpoint	N56 44.114 E37 08.859	09/10/2005 13:12:01 	118 m			260 m	0:00:19	49 kph	52° true
Trackpoint	N56 44.211 E37 09.139	09/10/2005 13:12:22 	117 m			337 m	0:00:21	58 kph	58° true
Trackpoint	N56 44.310 E37 09.470	09/10/2005 13:12:46 	117 m			383 m	0:00:24	58 kph	61° true
Trackpoint	N56 44.324 E37 09.500	09/10/2005 13:12:49 	117 m			41 m	0:00:03	49 kph	49° true
Trackpoint	N56 44.318 E37 09.538	09/10/2005 13:12:54 	116 m			39 m	0:00:05	28 kph	107° true
Trackpoint	N56 44.246 E37 09.640	09/10/2005 13:13:09 	115 m			170 m	0:00:15	41 kph	142° true
Trackpoint	N56 44.040 E37 09.255	09/10/2005 13:14:16 	116 m			547 m	0:01:07	29 kph	226° true
Trackpoint	N56 44.020 E37 09.207	09/10/2005 13:14:27 	117 m			62 m	0:00:11	20 kph	233° true
Trackpoint	N56 43.991 E37 09.136	09/10/2005 13:14:37 	117 m			90 m	0:00:10	32 kph	233° true
Trackpoint	N56 43.899 E37 08.915	09/10/2005 13:15:00 	118 m			281 m	0:00:23	44 kph	233° true
Trackpoint	N56 43.861 E37 08.786	09/10/2005 13:15:13 	117 m			150 m	0:00:13	42 kph	242° true
Trackpoint	N56 43.868 E37 08.753	09/10/2005 13:15:18 	116 m			35 m	0:00:05	25 kph	290° true
Trackpoint	N56 43.902 E37 08.693	09/10/2005 13:15:34 	117 m			88 m	0:00:16	20 kph	316° true
Trackpoint	N56 43.860 E37 08.594	09/10/2005 13:15:49 	119 m			127 m	0:00:15	30 kph	233° true
Trackpoint	N56 43.860 E37 08.560	09/10/2005 13:15:54 	118 m			35 m	0:00:05	25 kph	270° true
Trackpoint	N56 43.866 E37 08.511	09/10/2005 13:16:00 	117 m			51 m	0:00:06	30 kph	283° true
Trackpoint	N56 43.873 E37 08.480	09/10/2005 13:16:04 	117 m			34 m	0:00:04	30 kph	291° true
Trackpoint	N56 43.891 E37 08.436	09/10/2005 13:16:17 	119 m			56 m	0:00:13	16 kph	306° true
Trackpoint	N56 43.836 E37 08.299	09/10/2005 13:16:32 	119 m			172 m	0:00:15	41 kph	234° true
Trackpoint	N56 43.778 E37 08.140	09/10/2005 13:16:51 	119 m			194 m	0:00:19	37 kph	236° true
Trackpoint	N56 43.771 E37 08.096	09/10/2005 13:16:57 	119 m			46 m	0:00:06	28 kph	254° true
Trackpoint	N56 43.795 E37 08.082	09/10/2005 13:17:05 	120 m			45 m	0:00:08	20 kph	341° true
Trackpoint	N56 43.886 E37 08.166	09/10/2005 13:17:19 	121 m			191 m	0:00:14	49 kph	27° true
Trackpoint	N56 43.950 E37 08.285	09/10/2005 13:17:31 	115 m			169 m	0:00:12	51 kph	46° true
Trackpoint	N56 43.985 E37 08.307	09/10/2005 13:17:57 	111 m			70 m	0:00:26	10 kph	19° true
Trackpoint	N56 44.080 E37 08.199	09/10/2005 13:18:39 	106 m			208 m	0:00:42	18 kph	328° true
Trackpoint	N56 44.092 E37 08.095	09/10/2005 13:18:50 	109 m			108 m	0:00:11	35 kph	282° true
Trackpoint	N56 44.066 E37 07.999	09/10/2005 13:19:06 	115 m			109 m	0:00:16	25 kph	243° true
Trackpoint	N56 44.018 E37 07.851	09/10/2005 13:19:30 	119 m			176 m	0:00:24	26 kph	239° true
Trackpoint	N56 43.951 E37 07.669	09/10/2005 13:19:51 	122 m			222 m	0:00:21	38 kph	236° true
Trackpoint	N56 43.912 E37 07.555	09/10/2005 13:20:04 	123 m			137 m	0:00:13	38 kph	238° true
Trackpoint	N56 43.927 E37 07.449	09/10/2005 13:20:16 	122 m			112 m	0:00:12	34 kph	284° true
Trackpoint	N56 43.947 E37 07.428	09/10/2005 13:20:20 	122 m			43 m	0:00:04	39 kph	331° true
Trackpoint	N56 44.036 E37 07.368	09/10/2005 13:20:41 	121 m			175 m	0:00:21	30 kph	340° true
Trackpoint	N56 44.095 E37 07.330	09/10/2005 13:21:57 	127 m			116 m	0:01:16	5 kph	341° true
Trackpoint	N56 44.165 E37 07.282	09/10/2005 13:22:10 	123 m			139 m	0:00:13	39 kph	339° true
Trackpoint	N56 44.291 E37 07.195	09/10/2005 13:22:33 	122 m			250 m	0:00:23	39 kph	340° true
Trackpoint	N56 44.395 E37 07.129	09/10/2005 13:22:50 	120 m			205 m	0:00:17	43 kph	341° true
Trackpoint	N56 44.417 E37 07.135	09/10/2005 13:22:54 	119 m			41 m	0:00:04	37 kph	9° true
Trackpoint	N56 44.570 E37 07.232	09/10/2005 13:23:16 	119 m			300 m	0:00:22	49 kph	19° true
Trackpoint	N56 44.778 E37 07.364	09/10/2005 13:23:41 	122 m			407 m	0:00:25	59 kph	19° true
Trackpoint	N56 44.798 E37 07.395	09/10/2005 13:23:45 	122 m			49 m	0:00:04	44 kph	40° true
Trackpoint	N56 44.840 E37 07.617	09/10/2005 13:24:03 	119 m			239 m	0:00:18	48 kph	71° true
Trackpoint	N56 44.858 E37 07.709	09/10/2005 13:24:10 	118 m			99 m	0:00:07	51 kph	71° true
Trackpoint	N56 44.880 E37 07.727	09/10/2005 13:24:14 	118 m			45 m	0:00:04	40 kph	24° true
Trackpoint	N56 44.993 E37 07.652	09/10/2005 13:24:31 	117 m			224 m	0:00:17	47 kph	340° true
Trackpoint	N56 45.021 E37 07.633	09/10/2005 13:24:35 	117 m			55 m	0:00:04	49 kph	339° true
Trackpoint	N56 45.052 E37 07.661	09/10/2005 13:24:42 	117 m			65 m	0:00:07	33 kph	27° true
Trackpoint	N56 45.093 E37 07.873	09/10/2005 13:25:05 	115 m			229 m	0:00:23	36 kph	70° true
Trackpoint	N56 45.111 E37 07.959	09/10/2005 13:25:18 	114 m			93 m	0:00:13	26 kph	69° true
Trackpoint	N56 45.139 E37 08.108	09/10/2005 13:25:32 	113 m			160 m	0:00:14	41 kph	71° true
Trackpoint	N56 45.141 E37 08.122	09/10/2005 13:25:34 	113 m			14 m	0:00:02	26 kph	72° true
Trackpoint	N56 45.161 E37 08.222	09/10/2005 13:25:46 	113 m			109 m	0:00:12	33 kph	71° true
Trackpoint	N56 45.211 E37 08.486	09/10/2005 13:26:07 	113 m			284 m	0:00:21	49 kph	71° true
Trackpoint	N56 45.269 E37 08.776	09/10/2005 13:26:30 	110 m			314 m	0:00:23	49 kph	70° true
Trackpoint	N56 45.339 E37 09.137	09/10/2005 13:26:57 	109 m			389 m	0:00:27	52 kph	71° true
Trackpoint	N56 45.373 E37 09.157	09/10/2005 13:27:04 	109 m			66 m	0:00:07	34 kph	18° true
Trackpoint	N56 45.546 E37 09.046	09/10/2005 13:27:30 	111 m			340 m	0:00:26	47 kph	341° true
Trackpoint	N56 45.714 E37 08.938	09/10/2005 13:27:58 	113 m			332 m	0:00:28	43 kph	341° true
Trackpoint	N56 45.756 E37 08.922	09/10/2005 13:28:11 	115 m			79 m	0:00:13	22 kph	348° true
Trackpoint	N56 45.775 E37 09.014	09/10/2005 13:28:22 	117 m			100 m	0:00:11	33 kph	69° true
