Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	МКАД - M9 - Новый Иерусалим	04/03/2006 12:56:46 	0:55:06	63.0 km	69 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N55 49.287 E36 55.875	04/03/2006 13:25:20 	176 m			295 m	0:00:10	106 kph	286° true
Trackpoint	N55 49.306 E36 55.758	04/03/2006 13:25:25 	176 m			127 m	0:00:05	92 kph	286° true
Trackpoint	N55 49.338 E36 55.571	04/03/2006 13:25:33 	176 m			204 m	0:00:08	92 kph	287° true
Trackpoint	N55 49.362 E36 55.418	04/03/2006 13:25:40 	177 m			166 m	0:00:07	85 kph	286° true
Trackpoint	N55 49.393 E36 55.228	04/03/2006 13:25:49 	179 m			206 m	0:00:09	82 kph	286° true
Trackpoint	N55 49.427 E36 55.022	04/03/2006 13:25:58 	182 m			224 m	0:00:09	89 kph	286° true
Trackpoint	N55 49.460 E36 54.815	04/03/2006 13:26:07 	188 m			224 m	0:00:09	90 kph	286° true
Trackpoint	N55 49.483 E36 54.670	04/03/2006 13:26:14 	192 m			157 m	0:00:07	81 kph	286° true
Trackpoint	N55 49.514 E36 54.483	04/03/2006 13:26:23 	195 m			203 m	0:00:09	81 kph	286° true
Trackpoint	N55 49.541 E36 54.319	04/03/2006 13:26:31 	196 m			179 m	0:00:08	80 kph	287° true
Trackpoint	N55 49.583 E36 54.054	04/03/2006 13:26:44 	198 m			287 m	0:00:13	79 kph	286° true
Trackpoint	N55 49.614 E36 53.861	04/03/2006 13:26:53 	202 m			210 m	0:00:09	84 kph	286° true
Trackpoint	N55 49.646 E36 53.653	04/03/2006 13:27:02 	204 m			224 m	0:00:09	90 kph	285° true
Trackpoint	N55 49.679 E36 53.426	04/03/2006 13:27:12 	207 m			245 m	0:00:10	88 kph	284° true
Trackpoint	N55 49.693 E36 53.303	04/03/2006 13:27:18 	209 m			130 m	0:00:06	78 kph	282° true
Trackpoint	N55 49.707 E36 53.176	04/03/2006 13:27:25 	211 m			135 m	0:00:07	69 kph	281° true
Trackpoint	N55 49.718 E36 53.066	04/03/2006 13:27:32 	212 m			117 m	0:00:07	60 kph	280° true
Trackpoint	N55 49.730 E36 52.907	04/03/2006 13:27:42 	212 m			168 m	0:00:10	60 kph	278° true
Trackpoint	N55 49.743 E36 52.735	04/03/2006 13:27:52 	213 m			180 m	0:00:10	65 kph	277° true
Trackpoint	N55 49.753 E36 52.571	04/03/2006 13:28:01 	213 m			172 m	0:00:09	69 kph	276° true
Trackpoint	N55 49.762 E36 52.422	04/03/2006 13:28:09 	212 m			156 m	0:00:08	70 kph	276° true
Trackpoint	N55 49.769 E36 52.302	04/03/2006 13:28:16 	211 m			126 m	0:00:07	65 kph	276° true
Trackpoint	N55 49.780 E36 52.142	04/03/2006 13:28:25 	208 m			168 m	0:00:09	67 kph	277° true
Trackpoint	N55 49.791 E36 52.009	04/03/2006 13:28:32 	206 m			140 m	0:00:07	72 kph	278° true
Trackpoint	N55 49.808 E36 51.843	04/03/2006 13:28:40 	204 m			176 m	0:00:08	79 kph	280° true
Trackpoint	N55 49.831 E36 51.670	04/03/2006 13:28:48 	202 m			186 m	0:00:08	84 kph	284° true
Trackpoint	N55 49.860 E36 51.503	04/03/2006 13:28:55 	202 m			182 m	0:00:07	93 kph	287° true
Trackpoint	N55 49.889 E36 51.379	04/03/2006 13:29:00 	201 m			140 m	0:00:05	101 kph	293° true
Trackpoint	N55 49.933 E36 51.231	04/03/2006 13:29:06 	200 m			175 m	0:00:06	105 kph	298° true
Trackpoint	N55 49.999 E36 51.037	04/03/2006 13:29:14 	198 m			237 m	0:00:08	106 kph	301° true
Trackpoint	N55 50.082 E36 50.822	04/03/2006 13:29:23 	197 m			271 m	0:00:09	108 kph	304° true
Trackpoint	N55 50.190 E36 50.563	04/03/2006 13:29:34 	196 m			337 m	0:00:11	110 kph	307° true
Trackpoint	N55 50.266 E36 50.382	04/03/2006 13:29:42 	195 m			235 m	0:00:08	106 kph	307° true
Trackpoint	N55 50.368 E36 50.141	04/03/2006 13:29:53 	193 m			315 m	0:00:11	103 kph	307° true
Trackpoint	N55 50.456 E36 49.934	04/03/2006 13:30:02 	189 m			270 m	0:00:09	108 kph	307° true
Trackpoint	N55 50.556 E36 49.698	04/03/2006 13:30:12 	187 m			308 m	0:00:10	111 kph	307° true
Trackpoint	N55 50.655 E36 49.454	04/03/2006 13:30:22 	188 m			314 m	0:00:10	113 kph	306° true
Trackpoint	N55 50.719 E36 49.277	04/03/2006 13:30:29 	187 m			219 m	0:00:07	113 kph	303° true
Trackpoint	N55 50.766 E36 49.122	04/03/2006 13:30:35 	187 m			183 m	0:00:06	110 kph	298° true
Trackpoint	N55 50.811 E36 48.940	04/03/2006 13:30:42 	186 m			207 m	0:00:07	107 kph	294° true
Trackpoint	N55 50.844 E36 48.791	04/03/2006 13:30:48 	187 m			166 m	0:00:06	100 kph	291° true
Trackpoint	N55 50.900 E36 48.500	04/03/2006 13:31:00 	187 m			321 m	0:00:12	96 kph	289° true
Trackpoint	N55 50.959 E36 48.185	04/03/2006 13:31:13 	190 m			346 m	0:00:13	96 kph	289° true
Trackpoint	N55 51.023 E36 47.851	04/03/2006 13:31:27 	192 m			367 m	0:00:14	94 kph	289° true
Trackpoint	N55 51.057 E36 47.672	04/03/2006 13:31:35 	193 m			197 m	0:00:08	89 kph	289° true
Trackpoint	N55 51.091 E36 47.487	04/03/2006 13:31:44 	193 m			202 m	0:00:09	81 kph	288° true
Trackpoint	N55 51.113 E36 47.381	04/03/2006 13:31:50 	193 m			118 m	0:00:06	71 kph	290° true
Trackpoint	N55 51.136 E36 47.323	04/03/2006 13:31:54 	194 m			75 m	0:00:04	67 kph	305° true
Trackpoint	N55 51.166 E36 47.273	04/03/2006 13:31:58 	196 m			76 m	0:00:04	68 kph	316° true
Trackpoint	N55 51.201 E36 47.245	04/03/2006 13:32:02 	198 m			71 m	0:00:04	64 kph	336° true
Trackpoint	N55 51.209 E36 47.242	04/03/2006 13:32:03 	198 m			15 m	0:00:01	55 kph	350° true
Trackpoint	N55 51.247 E36 47.236	04/03/2006 13:32:09 	200 m			71 m	0:00:06	42 kph	355° true
Trackpoint	N55 51.279 E36 47.245	04/03/2006 13:32:14 	200 m			60 m	0:00:05	43 kph	8° true
Trackpoint	N55 51.313 E36 47.263	04/03/2006 13:32:18 	199 m			66 m	0:00:04	60 kph	17° true
Trackpoint	N55 51.364 E36 47.296	04/03/2006 13:32:23 	198 m			100 m	0:00:05	72 kph	20° true
Trackpoint	N55 51.415 E36 47.344	04/03/2006 13:32:28 	198 m			108 m	0:00:05	78 kph	28° true
Trackpoint	N55 51.462 E36 47.411	04/03/2006 13:32:33 	199 m			111 m	0:00:05	80 kph	38° true
Trackpoint	N55 51.500 E36 47.496	04/03/2006 13:32:38 	198 m			114 m	0:00:05	82 kph	51° true
Trackpoint	N55 51.573 E36 47.678	04/03/2006 13:32:48 	197 m			232 m	0:00:10	83 kph	55° true
Trackpoint	N55 51.626 E36 47.810	04/03/2006 13:32:56 	194 m			169 m	0:00:08	76 kph	55° true
Trackpoint	N55 51.630 E36 47.822	04/03/2006 13:32:57 	194 m			14 m	0:00:01	51 kph	58° true
Trackpoint	N55 51.635 E36 47.860	04/03/2006 13:33:01 	194 m			42 m	0:00:04	37 kph	76° true
Trackpoint	N55 51.642 E36 47.899	04/03/2006 13:33:06 	194 m			43 m	0:00:05	31 kph	72° true
Trackpoint	N55 51.655 E36 47.904	04/03/2006 13:33:09 	193 m			24 m	0:00:03	29 kph	12° true
Trackpoint	N55 51.663 E36 47.897	04/03/2006 13:33:11 	193 m			17 m	0:00:02	30 kph	334° true
Trackpoint	N55 51.671 E36 47.890	04/03/2006 13:33:13 	192 m			16 m	0:00:02	29 kph	332° true
Trackpoint	N55 51.688 E36 47.886	04/03/2006 13:33:17 	191 m			33 m	0:00:04	29 kph	353° true
Trackpoint	N55 51.721 E36 47.892	04/03/2006 13:33:22 	190 m			60 m	0:00:05	43 kph	6° true
Trackpoint	N55 51.764 E36 47.901	04/03/2006 13:33:27 	190 m			81 m	0:00:05	58 kph	7° true
Trackpoint	N55 51.833 E36 47.914	04/03/2006 13:33:34 	191 m			129 m	0:00:07	66 kph	6° true
Trackpoint	N55 51.929 E36 47.930	04/03/2006 13:33:43 	193 m			178 m	0:00:09	71 kph	5° true
Trackpoint	N55 52.037 E36 47.947	04/03/2006 13:33:53 	196 m			201 m	0:00:10	73 kph	5° true
Trackpoint	N55 52.094 E36 47.942	04/03/2006 13:33:58 	196 m			106 m	0:00:05	76 kph	357° true
Trackpoint	N55 52.167 E36 47.917	04/03/2006 13:34:04 	196 m			138 m	0:00:06	83 kph	349° true
Trackpoint	N55 52.267 E36 47.875	04/03/2006 13:34:12 	193 m			191 m	0:00:08	86 kph	347° true
Trackpoint	N55 52.321 E36 47.867	04/03/2006 13:34:16 	194 m			99 m	0:00:04	89 kph	355° true
Trackpoint	N55 52.440 E36 47.858	04/03/2006 13:34:25 	197 m			221 m	0:00:09	88 kph	358° true
Trackpoint	N55 52.560 E36 47.863	04/03/2006 13:34:34 	196 m			223 m	0:00:09	89 kph	1° true
Trackpoint	N55 52.634 E36 47.868	04/03/2006 13:34:40 	198 m			138 m	0:00:06	83 kph	2° true
Trackpoint	N55 52.687 E36 47.872	04/03/2006 13:34:45 	198 m			99 m	0:00:05	71 kph	3° true
Trackpoint	N55 52.759 E36 47.887	04/03/2006 13:34:52 	198 m			135 m	0:00:07	69 kph	6° true
Trackpoint	N55 52.815 E36 47.903	04/03/2006 13:34:58 	198 m			104 m	0:00:06	62 kph	9° true
Trackpoint	N55 52.865 E36 47.916	04/03/2006 13:35:04 	197 m			93 m	0:00:06	56 kph	8° true
Trackpoint	N55 52.929 E36 47.931	04/03/2006 13:35:11 	195 m			121 m	0:00:07	62 kph	8° true
Trackpoint	N55 53.010 E36 47.948	04/03/2006 13:35:19 	190 m			152 m	0:00:08	68 kph	6° true
Trackpoint	N55 53.052 E36 47.940	04/03/2006 13:35:23 	184 m			79 m	0:00:04	71 kph	354° true
Trackpoint	N55 53.116 E36 47.915	04/03/2006 13:35:29 	178 m			122 m	0:00:06	73 kph	348° true
Trackpoint	N55 53.149 E36 47.902	04/03/2006 13:35:33 	179 m			62 m	0:00:04	56 kph	347° true
Trackpoint	N55 53.172 E36 47.891	04/03/2006 13:35:37 	180 m			44 m	0:00:04	40 kph	346° true
Trackpoint	N55 53.203 E36 47.877	04/03/2006 13:35:44 	181 m			59 m	0:00:07	31 kph	346° true
Trackpoint	N55 53.233 E36 47.863	04/03/2006 13:35:51 	182 m			58 m	0:00:07	30 kph	345° true
Trackpoint	N55 53.271 E36 47.844	04/03/2006 13:36:00 	184 m			73 m	0:00:09	29 kph	345° true
Trackpoint	N55 53.306 E36 47.828	04/03/2006 13:36:09 	184 m			68 m	0:00:09	27 kph	346° true
Trackpoint	N55 53.343 E36 47.814	04/03/2006 13:36:18 	183 m			70 m	0:00:09	28 kph	348° true
Trackpoint	N55 53.382 E36 47.797	04/03/2006 13:36:27 	182 m			74 m	0:00:09	30 kph	346° true
Trackpoint	N55 53.402 E36 47.785	04/03/2006 13:36:30 	182 m			40 m	0:00:03	48 kph	341° true
Trackpoint	N55 53.439 E36 47.769	04/03/2006 13:36:34 	179 m			70 m	0:00:04	63 kph	346° true
Trackpoint	N55 53.523 E36 47.725	04/03/2006 13:36:43 	178 m			163 m	0:00:09	65 kph	344° true
Trackpoint	N55 53.639 E36 47.660	04/03/2006 13:36:56 	174 m			226 m	0:00:13	63 kph	343° true
Trackpoint	N55 53.700 E36 47.623	04/03/2006 13:37:03 	173 m			120 m	0:00:07	62 kph	341° true
Trackpoint	N55 53.744 E36 47.622	04/03/2006 13:37:09 	173 m			81 m	0:00:06	48 kph	359° true
Trackpoint	N55 53.785 E36 47.626	04/03/2006 13:37:16 	173 m			76 m	0:00:07	39 kph	4° true
Trackpoint	N55 53.791 E36 47.627	04/03/2006 13:37:17 	173 m			11 m	0:00:01	38 kph	5° true
Trackpoint	N55 53.813 E36 47.655	04/03/2006 13:37:22 	169 m			51 m	0:00:05	37 kph	35° true
Trackpoint	N55 53.846 E36 47.736	04/03/2006 13:37:30 	160 m			103 m	0:00:08	46 kph	54° true
Trackpoint	N55 53.862 E36 47.801	04/03/2006 13:37:35 	155 m			75 m	0:00:05	54 kph	66° true
Trackpoint	N55 53.886 E36 47.935	04/03/2006 13:37:44 	151 m			146 m	0:00:09	58 kph	72° true
Trackpoint	N55 53.922 E36 48.117	04/03/2006 13:37:56 	149 m			201 m	0:00:12	60 kph	70° true
Trackpoint	N55 53.963 E36 48.321	04/03/2006 13:38:09 	148 m			225 m	0:00:13	62 kph	70° true
Trackpoint	N55 53.995 E36 48.462	04/03/2006 13:38:18 	148 m			159 m	0:00:09	64 kph	68° true
Trackpoint	N55 54.000 E36 48.476	04/03/2006 13:38:19 	148 m			17 m	0:00:01	61 kph	54° true
Trackpoint	N55 54.028 E36 48.508	04/03/2006 13:38:23 	148 m			61 m	0:00:04	55 kph	33° true
Trackpoint	N55 54.052 E36 48.505	04/03/2006 13:38:26 	149 m			45 m	0:00:03	54 kph	357° true
Trackpoint	N55 54.114 E36 48.487	04/03/2006 13:38:33 	147 m			117 m	0:00:07	60 kph	351° true
Trackpoint	N55 54.179 E36 48.471	04/03/2006 13:38:40 	147 m			122 m	0:00:07	63 kph	352° true
Trackpoint	N55 54.233 E36 48.481	04/03/2006 13:38:46 	146 m			100 m	0:00:06	60 kph	6° true
Trackpoint	N55 54.333 E36 48.511	04/03/2006 13:38:58 	146 m			190 m	0:00:12	57 kph	9° true
Trackpoint	N55 54.394 E36 48.529	04/03/2006 13:39:06 	146 m			114 m	0:00:08	52 kph	10° true
Trackpoint	N55 54.417 E36 48.536	04/03/2006 13:39:10 	146 m			43 m	0:00:04	38 kph	9° true
Trackpoint	N55 54.424 E36 48.538	04/03/2006 13:39:12 	146 m			13 m	0:00:02	23 kph	13° true
Trackpoint	N55 54.437 E36 48.564	04/03/2006 13:39:17 	146 m			36 m	0:00:05	26 kph	46° true
Trackpoint	N55 54.440 E36 48.573	04/03/2006 13:39:18 	146 m			11 m	0:00:01	40 kph	65° true
Trackpoint	N55 54.459 E36 48.623	04/03/2006 13:39:23 	147 m			63 m	0:00:05	45 kph	54° true
Trackpoint	N55 54.470 E36 48.639	04/03/2006 13:39:25 	148 m			26 m	0:00:02	48 kph	40° true
Trackpoint	N55 54.504 E36 48.664	04/03/2006 13:39:30 	148 m			68 m	0:00:05	49 kph	23° true
Trackpoint	N55 54.565 E36 48.692	04/03/2006 13:39:38 	148 m			117 m	0:00:08	53 kph	14° true
Trackpoint	N55 54.608 E36 48.725	04/03/2006 13:39:44 	149 m			86 m	0:00:06	52 kph	23° true
Trackpoint	N55 54.658 E36 48.779	04/03/2006 13:39:51 	152 m			108 m	0:00:07	56 kph	31° true
Trackpoint	N55 54.742 E36 48.881	04/03/2006 13:40:03 	161 m			189 m	0:00:12	57 kph	34° true
Trackpoint	N55 54.776 E36 48.947	04/03/2006 13:40:09 	166 m			93 m	0:00:06	56 kph	47° true
Trackpoint	N55 54.819 E36 49.061	04/03/2006 13:40:18 	170 m			142 m	0:00:09	57 kph	56° true
Trackpoint	N55 54.846 E36 49.144	04/03/2006 13:40:25 	169 m			100 m	0:00:07	51 kph	60° true
Trackpoint	N55 54.849 E36 49.196	04/03/2006 13:40:29 	167 m			55 m	0:00:04	49 kph	84° true
Trackpoint	N55 54.839 E36 49.234	04/03/2006 13:40:32 	165 m			43 m	0:00:03	51 kph	115° true
Trackpoint	N55 54.822 E36 49.264	04/03/2006 13:40:35 	165 m			45 m	0:00:03	54 kph	136° true
Trackpoint	N55 54.782 E36 49.329	04/03/2006 13:40:42 	165 m			100 m	0:00:07	51 kph	138° true
Trackpoint	N55 54.760 E36 49.389	04/03/2006 13:40:48 	165 m			75 m	0:00:06	45 kph	123° true
Trackpoint	N55 54.733 E36 49.481	04/03/2006 13:40:57 	165 m			108 m	0:00:09	43 kph	118° true
Trackpoint	N55 54.730 E36 49.538	04/03/2006 13:41:02 	165 m			60 m	0:00:05	43 kph	94° true
Trackpoint	N55 54.735 E36 49.575	04/03/2006 13:41:05 	166 m			39 m	0:00:03	47 kph	77° true
Trackpoint	N55 54.760 E36 49.675	04/03/2006 13:41:13 	170 m			114 m	0:00:08	51 kph	66° true
Trackpoint	N55 54.796 E36 49.813	04/03/2006 13:41:23 	173 m			158 m	0:00:10	57 kph	65° true
Trackpoint	N55 54.835 E36 49.964	04/03/2006 13:41:33 	174 m			173 m	0:00:10	62 kph	65° true
Trackpoint	N55 54.883 E36 50.158	04/03/2006 13:41:45 	176 m			221 m	0:00:12	66 kph	66° true
Trackpoint	N55 54.918 E36 50.329	04/03/2006 13:41:55 	168 m			189 m	0:00:10	68 kph	70° true
Trackpoint	N55 54.945 E36 50.460	04/03/2006 13:42:03 	160 m			145 m	0:00:08	65 kph	69° true
Trackpoint	N55 54.954 E36 50.489	04/03/2006 13:42:05 	158 m			35 m	0:00:02	62 kph	60° true
Trackpoint	N55 54.981 E36 50.538	04/03/2006 13:42:09 	154 m			71 m	0:00:04	64 kph	45° true
Trackpoint	N55 55.017 E36 50.567	04/03/2006 13:42:13 	151 m			73 m	0:00:04	65 kph	25° true
Trackpoint	N55 55.027 E36 50.570	04/03/2006 13:42:14 	151 m			18 m	0:00:01	66 kph	12° true
Trackpoint	N55 55.097 E36 50.581	04/03/2006 13:42:21 	148 m			130 m	0:00:07	67 kph	5° true
Trackpoint	N55 55.135 E36 50.593	04/03/2006 13:42:25 	146 m			72 m	0:00:04	65 kph	10° true
Trackpoint	N55 55.176 E36 50.636	04/03/2006 13:42:30 	147 m			88 m	0:00:05	63 kph	31° true
Trackpoint	N55 55.193 E36 50.674	04/03/2006 13:42:33 	150 m			51 m	0:00:03	61 kph	52° true
Trackpoint	N55 55.206 E36 50.733	04/03/2006 13:42:37 	152 m			66 m	0:00:04	60 kph	68° true
Trackpoint	N55 55.208 E36 50.749	04/03/2006 13:42:38 	152 m			17 m	0:00:01	60 kph	77° true
Trackpoint	N55 55.228 E36 50.927	04/03/2006 13:42:49 	154 m			189 m	0:00:11	62 kph	79° true
Trackpoint	N55 55.240 E36 50.995	04/03/2006 13:42:54 	154 m			75 m	0:00:05	54 kph	74° true
Trackpoint	N55 55.250 E36 51.031	04/03/2006 13:42:58 	154 m			42 m	0:00:04	38 kph	63° true
Trackpoint	N55 55.257 E36 51.052	04/03/2006 13:43:02 	154 m			25 m	0:00:04	23 kph	59° true
Trackpoint	N55 55.265 E36 51.084	04/03/2006 13:43:17 	154 m			37 m	0:00:15	9 kph	64° true
Trackpoint	N55 55.266 E36 51.087	04/03/2006 13:43:24 	154 m			4 m	0:00:07	2 kph	74° true
Trackpoint	N55 55.360 E36 50.926	04/03/2006 13:44:19 	146 m			242 m	0:00:55	16 kph	316° true
Trackpoint	N55 55.389 E36 50.885	04/03/2006 13:44:25 	146 m			68 m	0:00:06	41 kph	321° true
Trackpoint	N55 55.418 E36 50.866	04/03/2006 13:44:30 	147 m			58 m	0:00:05	42 kph	341° true
Trackpoint	N55 55.453 E36 50.861	04/03/2006 13:44:35 	148 m			64 m	0:00:05	46 kph	355° true
Trackpoint	N55 55.522 E36 50.853	04/03/2006 13:44:44 	148 m			129 m	0:00:09	52 kph	356° true
Trackpoint	N55 55.615 E36 50.845	04/03/2006 13:44:55 	149 m			173 m	0:00:11	57 kph	357° true
Trackpoint	N55 55.722 E36 50.845	04/03/2006 13:45:07 	153 m			197 m	0:00:12	59 kph	0° true
Trackpoint	N55 55.804 E36 50.854	04/03/2006 13:45:16 	154 m			153 m	0:00:09	61 kph	3° true
Trackpoint	N55 55.882 E36 50.863	04/03/2006 13:45:25 	156 m			145 m	0:00:09	58 kph	3° true
Trackpoint	N55 55.935 E36 50.870	04/03/2006 13:45:32 	158 m			99 m	0:00:07	51 kph	4° true
Trackpoint	N55 56.018 E36 50.887	04/03/2006 13:45:43 	163 m			155 m	0:00:11	51 kph	7° true
Trackpoint	N55 56.040 E36 50.889	04/03/2006 13:45:46 	165 m			40 m	0:00:03	48 kph	3° true
Trackpoint	N55 56.065 E36 50.876	04/03/2006 13:45:50 	169 m			48 m	0:00:04	43 kph	343° true
Trackpoint	N55 56.077 E36 50.853	04/03/2006 13:45:53 	171 m			33 m	0:00:03	40 kph	315° true
Trackpoint	N55 56.106 E36 50.783	04/03/2006 13:46:00 	173 m			91 m	0:00:07	47 kph	306° true
Trackpoint	N55 56.149 E36 50.676	04/03/2006 13:46:09 	175 m			137 m	0:00:09	55 kph	306° true
Trackpoint	N55 56.194 E36 50.584	04/03/2006 13:46:17 	176 m			125 m	0:00:08	56 kph	311° true
Trackpoint	N55 56.230 E36 50.543	04/03/2006 13:46:22 	175 m			79 m	0:00:05	57 kph	327° true
Trackpoint	N55 56.269 E36 50.517	04/03/2006 13:46:27 	175 m			78 m	0:00:05	56 kph	340° true
Trackpoint	N55 56.327 E36 50.499	04/03/2006 13:46:34 	173 m			109 m	0:00:07	56 kph	350° true
Trackpoint	N55 56.391 E36 50.484	04/03/2006 13:46:41 	172 m			120 m	0:00:07	62 kph	353° true
Trackpoint	N55 56.489 E36 50.458	04/03/2006 13:46:52 	174 m			185 m	0:00:11	61 kph	352° true
Trackpoint	N55 56.525 E36 50.432	04/03/2006 13:46:57 	173 m			71 m	0:00:05	51 kph	338° true
Trackpoint	N55 56.563 E36 50.403	04/03/2006 13:47:03 	173 m			77 m	0:00:06	46 kph	337° true
Trackpoint	N55 56.601 E36 50.373	04/03/2006 13:47:11 	172 m			77 m	0:00:08	35 kph	336° true
Trackpoint	N55 56.615 E36 50.365	04/03/2006 13:47:16 	172 m			27 m	0:00:05	20 kph	344° true
Trackpoint	N55 56.617 E36 50.363	04/03/2006 13:47:39 	175 m			4 m	0:00:23	0.7 kph	325° true
Trackpoint	N55 56.546 E36 50.412	04/03/2006 13:47:57 	175 m			142 m	0:00:18	28 kph	159° true
Trackpoint	N55 56.479 E36 50.459	04/03/2006 13:48:06 	174 m			132 m	0:00:09	53 kph	158° true
Trackpoint	N55 56.437 E36 50.470	04/03/2006 13:48:11 	173 m			80 m	0:00:05	58 kph	172° true
Trackpoint	N55 56.345 E36 50.491	04/03/2006 13:48:21 	174 m			172 m	0:00:10	62 kph	173° true
Trackpoint	N55 56.286 E36 50.507	04/03/2006 13:48:28 	176 m			111 m	0:00:07	57 kph	171° true
Trackpoint	N55 56.241 E36 50.529	04/03/2006 13:48:34 	176 m			86 m	0:00:06	52 kph	164° true
Trackpoint	N55 56.207 E36 50.561	04/03/2006 13:48:39 	177 m			71 m	0:00:05	51 kph	152° true
Trackpoint	N55 56.178 E36 50.606	04/03/2006 13:48:44 	176 m			72 m	0:00:05	52 kph	139° true
Trackpoint	N55 56.147 E36 50.676	04/03/2006 13:48:50 	175 m			93 m	0:00:06	56 kph	128° true
Trackpoint	N55 56.086 E36 50.826	04/03/2006 13:49:02 	172 m			192 m	0:00:12	58 kph	126° true
Trackpoint	N55 56.072 E36 50.859	04/03/2006 13:49:05 	171 m			43 m	0:00:03	52 kph	127° true
Trackpoint	N55 56.050 E36 50.884	04/03/2006 13:49:09 	168 m			48 m	0:00:04	44 kph	149° true
Trackpoint	N55 56.029 E36 50.886	04/03/2006 13:49:12 	166 m			39 m	0:00:03	46 kph	176° true
Trackpoint	N55 55.968 E36 50.874	04/03/2006 13:49:20 	162 m			114 m	0:00:08	51 kph	187° true
Trackpoint	N55 55.892 E36 50.861	04/03/2006 13:49:29 	158 m			141 m	0:00:09	57 kph	185° true
Trackpoint	N55 55.783 E36 50.847	04/03/2006 13:49:42 	157 m			203 m	0:00:13	56 kph	184° true
Trackpoint	N55 55.680 E36 50.839	04/03/2006 13:49:54 	152 m			191 m	0:00:12	57 kph	183° true
Trackpoint	N55 55.605 E36 50.840	04/03/2006 13:50:02 	148 m			139 m	0:00:08	62 kph	179° true
Trackpoint	N55 55.513 E36 50.850	04/03/2006 13:50:12 	148 m			171 m	0:00:10	62 kph	177° true
Trackpoint	N55 55.446 E36 50.857	04/03/2006 13:50:20 	149 m			124 m	0:00:08	56 kph	176° true
Trackpoint	N55 55.407 E36 50.866	04/03/2006 13:50:25 	149 m			73 m	0:00:05	53 kph	173° true
Trackpoint	N55 55.374 E36 50.897	04/03/2006 13:50:30 	148 m			69 m	0:00:05	50 kph	153° true
Trackpoint	N55 55.358 E36 50.923	04/03/2006 13:50:33 	149 m			40 m	0:00:03	48 kph	137° true
Trackpoint	N55 55.308 E36 51.023	04/03/2006 13:50:44 	149 m			139 m	0:00:11	46 kph	132° true
Trackpoint	N55 55.288 E36 51.062	04/03/2006 13:50:50 	153 m			55 m	0:00:06	33 kph	132° true
Trackpoint	N55 55.283 E36 51.070	04/03/2006 13:50:52 	154 m			13 m	0:00:02	23 kph	143° true
Trackpoint	N55 55.276 E36 51.075	04/03/2006 13:50:55 	156 m			15 m	0:00:03	18 kph	158° true
Trackpoint	N55 55.270 E36 51.068	04/03/2006 13:50:58 	156 m			13 m	0:00:03	15 kph	217° true
Trackpoint	N55 55.270 E36 51.062	04/03/2006 13:50:59 	156 m			6 m	0:00:01	22 kph	276° true
Trackpoint	N55 55.270 E36 51.032	04/03/2006 13:51:04 	157 m			31 m	0:00:05	22 kph	270° true
Trackpoint	N55 55.275 E36 51.014	04/03/2006 13:51:10 	157 m			20 m	0:00:06	12 kph	293° true
Trackpoint	N55 55.276 E36 51.013	04/03/2006 13:51:11 	157 m			2 m	0:00:01	9 kph	320° true
Trackpoint	N55 55.280 E36 50.997	04/03/2006 13:51:18 	159 m			18 m	0:00:07	9 kph	295° true
Trackpoint	N55 55.280 E36 50.985	04/03/2006 13:51:25 	159 m			13 m	0:00:07	6 kph	275° true
Trackpoint	N55 55.280 E36 50.984	04/03/2006 13:51:33 	161 m			2 m	0:00:08	0.7 kph	234° true
Trackpoint	N55 55.280 E36 50.984	04/03/2006 13:51:42 	161 m			0 m	0:00:09	0 kph	213° true
Trackpoint	N55 55.278 E36 50.984	04/03/2006 13:51:50 	159 m			2 m	0:00:08	1.0 kph	181° true
Trackpoint	N55 55.279 E36 50.984	04/03/2006 13:51:52 	159 m			0 m	0:00:02	0 kph	16° true

Track	Новый Иерусалим - Можайское ш. -МКАД	04/03/2006 15:30:20 	0:48:26	39.1 km	48 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N55 55.283 E36 50.983	04/03/2006 15:30:20 	143 m
Trackpoint	N55 55.282 E36 50.981	04/03/2006 15:30:53 	150 m			2 m	0:00:33	0.2 kph	238° true
Trackpoint	N55 55.278 E36 50.975	04/03/2006 15:31:01 	152 m			10 m	0:00:08	4 kph	222° true
Trackpoint	N55 55.275 E36 50.977	04/03/2006 15:31:06 	153 m			6 m	0:00:05	4 kph	157° true
Trackpoint	N55 55.275 E36 50.999	04/03/2006 15:31:15 	153 m			22 m	0:00:09	9 kph	93° true
Trackpoint	N55 55.273 E36 51.038	04/03/2006 15:31:25 	154 m			41 m	0:00:10	15 kph	94° true
Trackpoint	N55 55.272 E36 51.057	04/03/2006 15:31:31 	153 m			20 m	0:00:06	12 kph	94° true
Trackpoint	N55 55.272 E36 51.059	04/03/2006 15:31:38 	154 m			2 m	0:00:07	1.0 kph	103° true
Trackpoint	N55 55.253 E36 51.270	04/03/2006 15:32:41 	165 m			223 m	0:01:03	13 kph	99° true
