"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"fuel";"odometer";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext";"sensor_acc";"movementsensor";"sensor_sos";"sensor_odometer"
1017266405;1437379;0;"2012-05-12 10:53:41.644026";"2012-05-12 10:53:42";53.206290;50.111317;33;86;17.50;;42777;"Волжский просп., 10, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"42777"
1017266408;1437379;0;"2012-05-12 10:53:43.262615";"2012-05-12 10:53:44";53.206262;50.111462;34;128;20.98;;42787;"Волжский просп., 10, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"42787"
1017266420;1437379;0;"2012-05-12 10:54:12.600281";"2012-05-12 10:54:13";53.205412;50.112577;45;0;0.00;;42908;"Самара, ул. Маяковского, 2";8;1;;1;0;0;;0;;"1";"";0;"42908"
1017266426;1437379;0;"2012-05-12 10:54:28.410866";"2012-05-12 10:54:29";53.205412;50.112577;45;0;0.00;;42908;"Самара, ул. Маяковского, 2";8;1;;4;0;0;;0;;"1";"";0;"42908"
1017266435;1437379;0;"2012-05-12 10:54:43.563204";"2012-05-12 10:54:44";53.205412;50.112577;45;0;0.00;;42908;"Самара, ул. Маяковского, 2";9;0.8;;4;0;0;;0;;"1";"";0;"42908"
1017266446;1437379;0;"2012-05-12 10:55:12.437794";"2012-05-12 10:55:13";53.205170;50.112880;57;142;7.87;;42942;"Самара, ул. Маяковского, 2";10;0.8;;1;0;0;;0;;"1";"";0;"42942"
1017266461;1437379;0;"2012-05-12 10:55:43.532194";"2012-05-12 10:55:44";53.205145;50.112907;57;0;0.00;;42945;"Самара, ул. Маяковского, 2";10;0.8;;1;0;0;;0;;"1";"";0;"42945"
1017266472;1437379;0;"2012-05-12 10:56:13.411055";"2012-05-12 10:56:14";53.205145;50.112907;57;0;0.00;;42945;"Самара, ул. Маяковского, 2";10;0.8;;4;0;0;;0;;"1";"";0;"42945"
1017266485;1437379;0;"2012-05-12 10:56:43.497749";"2012-05-12 10:56:44";53.205145;50.112907;57;0;0.00;;42945;"Самара, ул. Маяковского, 2";10;0.8;;4;0;0;;0;;"1";"";0;"42945"
1017266498;1437379;0;"2012-05-12 10:57:14.489821";"2012-05-12 10:57:15";53.205005;50.113057;59;0;0.00;;42964;"Самара, ул. Маяковского, 2";9;0.8;;4;0;0;;0;;"1";"";0;"42964"
1017266509;1437379;0;"2012-05-12 10:57:44.52074";"2012-05-12 10:57:45";53.205005;50.113057;59;0;0.00;;42964;"Самара, ул. Маяковского, 2";10;0.8;;4;0;0;;0;;"1";"";0;"42964"
1017266521;1437379;0;"2012-05-12 10:58:13.502892";"2012-05-12 10:58:14";53.205005;50.113057;59;0;0.00;;42964;"Самара, ул. Маяковского, 2";10;0.8;;4;0;0;;0;;"1";"";0;"42964"
1017266533;1437379;0;"2012-05-12 10:58:43.450174";"2012-05-12 10:58:44";53.204787;50.113327;61;0;0.00;;42994;"Самара, ул. Маяковского, 2";10;0.8;;4;0;0;;0;;"1";"";0;"42994"
1017266543;1437379;0;"2012-05-12 10:59:14.493091";"2012-05-12 10:59:15";53.204612;50.113542;63;0;0.00;;43018;"Самара, ул. Маяковского, 2";10;0.8;;4;0;0;;0;;"1";"";0;"43018"
1017266563;1437379;0;"2012-05-12 10:59:44.521492";"2012-05-12 10:59:45";53.204612;50.113542;63;0;0.00;;43018;"Самара, ул. Маяковского, 2";10;0.8;;4;0;0;;0;;"1";"";0;"43018"
1017266578;1437379;0;"2012-05-12 11:00:15.543674";"2012-05-12 11:00:16";53.204357;50.113852;70;142;4.96;;43053;"ул. Маяковского, 2, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"43053"
1017266601;1437379;0;"2012-05-12 11:00:46.637387";"2012-05-12 11:00:47";53.204192;50.114082;73;0;0.00;;43077;"ул. Маяковского, 2, Самара, Самарская область, Российская Федерация";10;0.8;;4;0;0;;0;;"1";"";0;"43077"
1017266612;1437379;0;"2012-05-12 11:01:13.544697";"2012-05-12 11:01:14";53.203992;50.114465;78;94;11.20;;43112;"ул. Маяковского, 2, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"43112"
1017266614;1437379;0;"2012-05-12 11:01:17.615278";"2012-05-12 11:01:18";53.204005;50.114570;78;64;2.11;;43119;"ул. Маяковского, 2, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"43119"
1017266626;1437379;0;"2012-05-12 11:01:46.429798";"2012-05-12 11:01:47";53.205202;50.117167;70;52;50.17;;43338;"Самара, Молодогвардейская ул., 222";10;0.8;;1;0;0;;0;;"1";"";0;"43338"
1017266634;1437379;0;"2012-05-12 11:02:09.035823";"2012-05-12 11:02:09";53.206857;50.120815;68;54;38.84;;43644;"Самара, Полевая ул., 7";10;0.8;;1;0;0;;0;;"1";"";0;"43644"
1017266647;1437379;0;"2012-05-12 11:02:35.481146";"2012-05-12 11:02:36";53.207017;50.121172;71;0;0.00;;43674;"Самара, Полевая ул., 7";9;0.8;;1;0;0;;0;;"1";"";0;"43674"
1017266650;1437379;0;"2012-05-12 11:02:39.522967";"2012-05-12 11:02:40";53.207085;50.121262;78;66;8.98;;43684;"Самара, Полевая ул., 7";10;0.8;;1;0;0;;0;;"1";"";0;"43684"
1017266652;1437379;0;"2012-05-12 11:02:42.577777";"2012-05-12 11:02:43";53.207087;50.121410;79;102;14.80;;43694;"Полевая ул., 50, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"43694"
1017266654;1437379;0;"2012-05-12 11:02:44.852856";"2012-05-12 11:02:45";53.207040;50.121527;79;132;19.89;;43703;"Полевая ул., 50, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"43703"
1017266665;1437379;0;"2012-05-12 11:03:14.547344";"2012-05-12 11:03:15";53.205422;50.123447;95;0;0.00;;43925;"Самара, Полевая ул., 68";8;1.1;;1;0;0;;0;;"1";"";0;"43925"
1017266675;1437379;0;"2012-05-12 11:03:45.470369";"2012-05-12 11:03:46";53.205422;50.123447;95;0;0.00;;43925;"Самара, Полевая ул., 68";7;1.2;;4;0;0;;0;;"1";"";0;"43925"
1017266687;1437379;0;"2012-05-12 11:04:15.588367";"2012-05-12 11:04:16";53.205202;50.123527;95;142;19.13;;43954;"Самара, Полевая ул., 68";9;0.8;;1;0;0;;0;;"1";"";0;"43954"
1017266698;1437379;0;"2012-05-12 11:04:45.576308";"2012-05-12 11:04:46";53.204427;50.124575;97;0;0.00;;44066;"Полевая ул., 15, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"44066"
1017266708;1437379;0;"2012-05-12 11:05:16.610256";"2012-05-12 11:05:17";53.204087;50.125050;94;0;0.00;;44116;"Полевая ул., 15, Самара, Самарская область, Российская Федерация";9;0.8;;4;0;0;;0;;"1";"";0;"44116"
1017266724;1437379;0;"2012-05-12 11:05:46.595451";"2012-05-12 11:05:47";53.203460;50.125852;95;0;0.00;;44204;"Полевая ул., 74, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"44204"
1017266739;1437379;0;"2012-05-12 11:06:15.549748";"2012-05-12 11:06:16";53.203460;50.125852;95;0;0.00;;44204;"Полевая ул., 74, Самара, Самарская область, Российская Федерация";9;0.8;;4;0;0;;0;;"1";"";0;"44204"
1017266756;1437379;0;"2012-05-12 11:06:45.77869";"2012-05-12 11:06:46";53.202417;50.127152;93;142;22.52;;44353;"Полевая ул., 80, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"44353"
1017266769;1437379;0;"2012-05-12 11:07:15.633378";"2012-05-12 11:07:16";53.201490;50.128297;98;0;0.00;;44482;"Самара, Полевая ул., 65А";9;0.8;;1;0;0;;0;;"1";"";0;"44482"
1017266783;1437379;0;"2012-05-12 11:07:46.688429";"2012-05-12 11:07:45";53.201110;50.128715;105;142;12.98;;44533;"Арцыбушевская ул., 175, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"44533"
1017266797;1437379;0;"2012-05-12 11:08:16.753918";"2012-05-12 11:08:15";53.200147;50.129950;104;92;0.31;;44668;"Самара, Полевая ул., 88";10;0.8;;1;0;0;;0;;"1";"";0;"44668"
1017266808;1437379;0;"2012-05-12 11:08:46.689315";"2012-05-12 11:08:45";53.199835;50.130245;96;0;0.00;;44709;"Сквер имени Мичурина, Самара, Самарская область, Российская Федерация";10;0.8;;4;0;0;;0;;"1";"";0;"44709"
1017266816;1437379;0;"2012-05-12 11:08:58.032091";"2012-05-12 11:08:56";53.199835;50.130245;96;0;0.00;;44709;"Сквер имени Мичурина, Самара, Самарская область, Российская Федерация";10;0.8;;4;0;0;;0;;"1";"";0;"44709"
1017266822;1437379;0;"2012-05-12 11:09:16.692792";"2012-05-12 11:09:15";53.199835;50.130245;96;0;0.00;;44709;"Сквер имени Мичурина, Самара, Самарская область, Российская Федерация";10;0.8;;4;0;0;;0;;"1";"";0;"44709"
1017266831;1437379;0;"2012-05-12 11:09:39.671675";"2012-05-12 11:09:38";53.199580;50.130752;96;100;8.45;;44754;"Самара, Полевая ул., 88";10;0.8;;1;0;0;;0;;"1";"";0;"44754"
1017266846;1437379;0;"2012-05-12 11:10:09.735349";"2012-05-12 11:10:08";53.199572;50.130832;95;0;0.00;;44759;"24, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"44759"
1017266848;1437379;0;"2012-05-12 11:10:13.856174";"2012-05-12 11:10:12";53.199590;50.131187;88;62;11.65;;44783;"Самара, ул. Мичурина, 8";10;0.8;;1;0;0;;0;;"1";"";0;"44783"
1017266857;1437379;0;"2012-05-12 11:10:28.885484";"2012-05-12 11:10:27";53.199752;50.131632;85;94;9.72;;44818;"Самара, ул. Мичурина, 8";10;0.8;;1;0;0;;0;;"1";"";0;"44818"
1017266858;1437379;0;"2012-05-12 11:10:30.690598";"2012-05-12 11:10:28";53.199742;50.131675;85;126;12.74;;44818;"Самара, ул. Мичурина, 8";10;0.8;;1;0;0;;0;;"1";"";0;"44818"
1017266874;1437379;0;"2012-05-12 11:11:00.721058";"2012-05-12 11:10:59";53.198247;50.133602;89;142;20.32;;45032;"Самара, Владимирская ул., 26";9;0.8;;1;0;0;;0;;"1";"";0;"45032"
1017266889;1437379;0;"2012-05-12 11:11:30.767383";"2012-05-12 11:11:29";53.197987;50.133927;91;0;0.00;;45068;"Самара, Владимирская ул., 26";9;0.8;;1;0;0;;0;;"1";"";0;"45068"
1017266902;1437379;0;"2012-05-12 11:11:59.756605";"2012-05-12 11:11:58";53.197782;50.134177;93;0;0.00;;45097;"Самара, Владимирская ул., 26";10;0.8;;4;0;0;;0;;"1";"";0;"45097"
1017266903;1437379;0;"2012-05-12 11:12:10.667493";"2012-05-12 11:12:09";53.197782;50.134177;93;0;0.00;;45097;"Самара, Владимирская ул., 26";10;0.8;;4;0;0;;0;;"1";"";0;"45097"
1017266913;1437379;0;"2012-05-12 11:12:31.434254";"2012-05-12 11:12:29";53.197782;50.134177;93;0;0.00;;45097;"Самара, Владимирская ул., 26";10;0.8;;4;0;0;;0;;"1";"";0;"45097"
1017266935;1437379;0;"2012-05-12 11:13:25.360848";"2012-05-12 11:13:18";53.197992;50.135160;99;56;31.71;;45131;"Самара, Коммунистическая ул., 10";9;0.8;;1;0;0;;0;;"1";"";0;"63"
1017266940;1437379;0;"2012-05-12 11:13:31.397534";"2012-05-12 11:13:19";53.198037;50.135275;99;60;33.32;;45131;"Самара, Коммунистическая ул., 10";9;0.8;;1;3;0;;0;;"1";"";0;"63"
1017266938;1437379;0;"2012-05-12 11:13:29.718465";"2012-05-12 11:13:28";53.198472;50.136287;98;56;32.10;;45223;"Самара, Коммунистическая ул., 10";9;0.8;;1;0;0;;0;;"1";"";0;"155"
1017266954;1437379;0;"2012-05-12 11:13:59.646187";"2012-05-12 11:13:58";53.198977;50.137412;98;0;0.00;;45317;"Самара, Коммунистическая ул., 16";10;0.8;;1;0;0;;0;;"1";"";0;"249"
1017266966;1437379;0;"2012-05-12 11:14:29.806425";"2012-05-12 11:14:28";53.199165;50.137717;108;60;15.46;;45350;"Клиническая улица, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"282"
1017266979;1437379;0;"2012-05-12 11:15:00.705695";"2012-05-12 11:14:59";53.200232;50.140407;105;54;40.69;;45566;"Самара, Коммунистическая ул., 22";10;0.8;;1;0;0;;0;;"1";"";0;"498"
1017266990;1437379;0;"2012-05-12 11:15:30.668789";"2012-05-12 11:15:29";53.200660;50.141420;107;0;0.00;;45649;"Самара, Коммунистическая ул., 22";9;0.8;;1;0;0;;0;;"1";"";0;"581"
1017267004;1437379;0;"2012-05-12 11:16:01.766929";"2012-05-12 11:16:00";53.200892;50.141910;106;0;0.00;;45691;"Коммунистическая ул., 90, Самара, Самарская область, Российская Федерация";10;0.8;;4;0;0;;0;;"1";"";0;"623"
1017267018;1437379;0;"2012-05-12 11:16:31.694765";"2012-05-12 11:16:30";53.200892;50.141910;106;0;0.00;;45691;"Коммунистическая ул., 90, Самара, Самарская область, Российская Федерация";10;0.8;;4;0;0;;0;;"1";"";0;"623"
1017267029;1437379;0;"2012-05-12 11:17:04.22127";"2012-05-12 11:17:00";53.201122;50.142292;115;0;0.00;;45729;"Коммунистическая ул., 90, Самара, Самарская область, Российская Федерация";9;1;;4;0;0;;0;;"1";"";0;"661"
1017267041;1437379;0;"2012-05-12 11:17:31.8108";"2012-05-12 11:17:30";53.201122;50.142292;115;0;0.00;;45729;"Коммунистическая ул., 90, Самара, Самарская область, Российская Федерация";8;1;;4;0;0;;0;;"1";"";0;"661"
1017267056;1437379;0;"2012-05-12 11:18:01.939409";"2012-05-12 11:18:00";53.201122;50.142292;115;0;0.00;;45729;"Коммунистическая ул., 90, Самара, Самарская область, Российская Федерация";8;1.2;;4;0;0;;0;;"1";"";0;"661"
1017267069;1437379;0;"2012-05-12 11:18:38.312353";"2012-05-12 11:18:31";53.201262;50.142647;102;56;6.19;;45758;"Коммунистическая ул., 90, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"690"
1017267082;1437379;0;"2012-05-12 11:19:04.31592";"2012-05-12 11:19:02";53.201322;50.142765;102;0;0.00;;45769;"Коммунистическая ул., 90, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"701"
1017267101;1437379;0;"2012-05-12 11:19:57.136445";"2012-05-12 11:19:43";53.201452;50.143220;96;54;7.43;;45810;"Самара, Коммунистическая ул., 90";8;1.2;;1;0;0;;0;;"1";"";0;"742"
1017267117;1437379;0;"2012-05-12 11:20:34.996379";"2012-05-12 11:20:13";53.201552;50.143485;94;0;0.00;;45831;"Самара, Коммунистическая ул., 90";9;0.8;;1;0;0;;0;;"1";"";0;"763"
1017267123;1437379;0;"2012-05-12 11:20:51.635509";"2012-05-12 11:20:44";53.201552;50.143485;94;0;0.00;;45831;"Самара, Коммунистическая ул., 90";9;0.8;;4;0;0;;0;;"1";"";0;"763"
1017267134;1437379;0;"2012-05-12 11:21:16.133336";"2012-05-12 11:21:14";53.201695;50.143845;91;56;8.41;;45859;"Самара, Коммунистическая ул., 90";10;0.8;;1;0;0;;0;;"1";"";0;"791"
1017267146;1437379;0;"2012-05-12 11:21:46.462464";"2012-05-12 11:21:44";53.201970;50.144435;97;0;0.00;;45910;"Химчистка (Коммунистическая улица), Самара, Самарская область, Российская Федерация";9;1;;1;0;0;;0;;"1";"";0;"842"
1017267161;1437379;0;"2012-05-12 11:22:30.338232";"2012-05-12 11:22:14";53.201970;50.144435;97;0;0.00;;45910;"Химчистка (Коммунистическая улица), Самара, Самарская область, Российская Федерация";10;0.8;;4;0;0;;0;;"1";"";0;"842"
1017267167;1437379;0;"2012-05-12 11:22:37.791932";"2012-05-12 11:22:36";53.202287;50.145020;106;26;20.35;;45963;"Самара, Коммунистическая ул., 90";9;0.8;;1;0;0;;0;;"1";"";0;"895"
1017267171;1437379;0;"2012-05-12 11:22:42.265769";"2012-05-12 11:22:39";53.202412;50.145067;105;356;15.78;;45978;"Самара, Коммунистическая ул., 90/1";10;0.8;;1;0;0;;0;;"1";"";0;"910"
1017267184;1437379;0;"2012-05-12 11:23:10.869359";"2012-05-12 11:23:09";53.202477;50.145047;107;0;0.00;;45985;"Самара, Коммунистическая ул., 90/1";10;0.8;;1;0;0;;0;;"1";"";0;"917"
1017267196;1437379;0;"2012-05-12 11:23:41.838701";"2012-05-12 11:23:40";53.202477;50.145047;107;0;0.00;;45985;"Самара, Коммунистическая ул., 90/1";10;0.8;;4;0;0;;0;;"1";"";0;"917"
1017267203;1437379;0;"2012-05-12 11:24:11.672474";"2012-05-12 11:24:10";53.202952;50.144872;138;358;12.58;;46044;"Самара, Московское ш., 4А строение 1";10;0.8;;1;0;0;;0;;"1";"";0;"976"
1017267207;1437379;0;"2012-05-12 11:24:15.803136";"2012-05-12 11:24:14";53.203087;50.144925;137;34;14.06;;46060;"Самара, Московское ш., 4А строение 1";10;0.8;;1;0;0;;0;;"1";"";0;"992"
1017267208;1437379;0;"2012-05-12 11:24:18.858301";"2012-05-12 11:24:17";53.203162;50.145105;136;72;18.74;;46075;"Самара, Московское ш., 4А строение 1";10;0.8;;1;0;0;;0;;"1";"";0;"1007"
1017267216;1437379;0;"2012-05-12 11:24:48.610055";"2012-05-12 11:24:47";53.203287;50.148457;121;86;11.95;;46300;"Самара, Московское ш., 3";9;0.8;;1;0;0;;0;;"1";"";0;"1232"
1017267225;1437379;0;"2012-05-12 11:25:15.63136";"2012-05-12 11:25:14";53.203287;50.148547;119;0;0.00;;46306;"Самара, Московское ш., 3";9;0.8;;1;0;0;;0;;"1";"";0;"1238"
1017267227;1437379;0;"2012-05-12 11:25:18.742897";"2012-05-12 11:25:17";53.203287;50.148547;119;0;0.00;;46306;"Самара, Московское ш., 3";9;0.8;;4;0;0;;0;;"1";"";0;"1238"
1017267239;1437379;0;"2012-05-12 11:25:49.644882";"2012-05-12 11:25:48";53.203397;50.152870;106;86;44.97;;46596;"Самара, Московское ш., 15В";9;0.8;;1;0;0;;0;;"1";"";0;"1528"
1017267245;1437379;0;"2012-05-12 11:26:12.62361";"2012-05-12 11:26:11";53.203542;50.157355;100;86;47.58;;46896;"Самара, Московское ш., 17";7;1.7;;1;0;0;;0;;"1";"";0;"1828"
1017267249;1437379;0;"2012-05-12 11:26:17.674151";"2012-05-12 11:26:16";53.203527;50.158220;101;108;40.54;;46955;"Самара, Московское ш., 2";9;0.8;;1;0;0;;0;;"1";"";0;"1887"
1017267257;1437379;0;"2012-05-12 11:26:46.748781";"2012-05-12 11:26:45";53.203162;50.159245;108;0;0.00;;47034;"Самара, Московское ш., 2";10;0.8;;1;0;0;;0;;"1";"";0;"1966"
1017267260;1437379;0;"2012-05-12 11:26:54.665231";"2012-05-12 11:26:53";53.203162;50.159245;108;0;0.00;;47034;"Самара, Московское ш., 2";10;0.8;;4;0;0;;0;;"1";"";0;"1966"
1017267267;1437379;0;"2012-05-12 11:27:08.738248";"2012-05-12 11:27:07";53.203040;50.160167;114;70;31.43;;47101;"Самара, Московское ш., 2";9;0.8;;1;0;0;;0;;"1";"";0;"2033"
1017267275;1437379;0;"2012-05-12 11:27:36.778458";"2012-05-12 11:27:35";53.204547;50.164067;121;56;59.56;;47412;"Московское ш., 10, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"2344"
1017267282;1437379;0;"2012-05-12 11:27:53.715025";"2012-05-12 11:27:52";53.206077;50.167772;118;54;65.26;;47713;"Самара, Московское ш., 16";10;0.8;;1;0;0;;0;;"1";"";0;"2645"
1017267291;1437379;0;"2012-05-12 11:28:12.669543";"2012-05-12 11:28:11";53.207675;50.171545;117;54;57.62;;48022;"Самара, Московское ш., 24А";9;0.8;;1;0;0;;0;;"1";"";0;"2954"
1017267300;1437379;0;"2012-05-12 11:28:38.683275";"2012-05-12 11:28:37";53.209572;50.175002;113;46;49.30;;48335;"Самара, Московское ш., 30";9;1;;1;0;0;;0;;"1";"";0;"3267"
1017267306;1437379;0;"2012-05-12 11:29:03.627732";"2012-05-12 11:29:02";53.211455;50.178252;113;46;20.87;;48637;"Самара, Московское ш., 34";9;0.8;;1;0;0;;0;;"1";"";0;"3569"
1017267315;1437379;0;"2012-05-12 11:29:33.665986";"2012-05-12 11:29:32";53.212372;50.179807;116;44;32.82;;48783;"Самара, Московское ш., 34Б";10;0.8;;1;0;0;;0;;"1";"";0;"3715"
1017267324;1437379;0;"2012-05-12 11:30:06.246152";"2012-05-12 11:30:02";53.213760;50.182325;116;0;0.00;;49011;"Самара, Московское ш., 35Б";10;0.8;;1;0;0;;0;;"1";"";0;"3943"
1017267333;1437379;0;"2012-05-12 11:30:33.705297";"2012-05-12 11:30:32";53.214307;50.183257;118;46;14.63;;49098;"Самара, Московское ш., 35Б";9;1;;1;0;0;;0;;"1";"";0;"4030"
1017267344;1437379;0;"2012-05-12 11:31:04.741339";"2012-05-12 11:31:03";53.215267;50.184937;118;46;14.76;;49254;"Самара, Московское ш., 17А";10;0.8;;1;0;0;;0;;"1";"";0;"4186"
1017267352;1437379;0;"2012-05-12 11:31:34.655245";"2012-05-12 11:31:33";53.215547;50.185417;120;48;15.13;;49298;"Самара, Московское ш., 17А";10;0.8;;1;0;0;;0;;"1";"";0;"4230"
1017267359;1437379;0;"2012-05-12 11:31:52.602564";"2012-05-12 11:31:51";53.215630;50.186250;122;100;25.48;;49357;"Московское ш., 15, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"4289"
1017267361;1437379;0;"2012-05-12 11:31:57.611078";"2012-05-12 11:31:56";53.215680;50.186807;124;62;13.72;;49396;"Московское ш., 15, Самара, Самарская область, Российская Федерация";9;0.8;;1;0;0;;0;;"1";"";0;"4328"
1017267364;1437379;0;"2012-05-12 11:32:04.602424";"2012-05-12 11:32:03";53.215910;50.187177;124;20;32.30;;49432;"Самара, Московское ш., 21";9;1;;1;0;0;;0;;"1";"";0;"4364"
1017267368;1437379;0;"2012-05-12 11:32:09.63467";"2012-05-12 11:32:08";53.216302;50.187237;125;348;32.43;;49476;"Самара, Московское ш., 21";10;0.8;;1;0;0;;0;;"1";"";0;"4408"
1017267371;1437379;0;"2012-05-12 11:32:18.660382";"2012-05-12 11:32:17";53.216995;50.187020;125;20;32.93;;49557;"Московское ш., 54, Самара, Самарская область, Российская Федерация";10;0.8;;1;0;0;;0;;"1";"";0;"4489"
1017267377;1437379;0;"2012-05-12 11:32:39.834321";"2012-05-12 11:32:38";53.217832;50.187595;127;0;0.00;;49658;"Самара, Московское ш., 54";10;0.8;;1;0;0;;0;;"1";"";0;"4590"
1017267382;1437379;0;"2012-05-12 11:32:48.661348";"2012-05-12 11:32:47";53.217832;50.187595;127;0;0.00;;49658;"Самара, Московское ш., 54";9;1;;4;0;0;;0;;"1";"";0;"4590"
1017267392;1437379;0;"2012-05-12 11:33:18.634363";"2012-05-12 11:33:17";53.220190;50.189157;128;20;48.10;;49941;"Самара, Московское ш., 88";9;0.8;;1;0;0;;0;;"1";"";0;"4873"
1017267400;1437379;0;"2012-05-12 11:33:42.605419";"2012-05-12 11:33:41";53.221782;50.190285;128;78;7.91;;50134;"Самара, Московское ш., 41";9;0.8;;1;0;0;;0;;"1";"";0;"5066"
1017267404;1437379;0;"2012-05-12 11:33:54.477835";"2012-05-12 11:33:48";53.221797;50.190500;128;114;1.44;;50149;"Самара, Московское ш., 41";8;0.8;;1;0;0;;0;;"1";"";0;"5081"
1017267413;1437379;0;"2012-05-12 11:34:19.647075";"2012-05-12 11:34:18";53.221797;50.190502;128;0;0.00;;50149;"Самара, Московское ш., 41";7;1.2;;4;0;0;;0;;"1";"";0;"5081"
1017267416;1437379;0;"2012-05-12 11:34:27.703269";"2012-05-12 11:34:22";53.221797;50.190502;128;0;0.00;;50149;"Самара, Московское ш., 41";8;0.8;;4;0;0;;0;;"1";"";0;"5081"
1017267417;1437379;0;"2012-05-12 11:34:28.205315";"2012-05-12 11:34:26";53.221832;50.190502;126;52;12.33;;50153;"Самара, Московское ш., 41";6;1.6;;1;0;0;;0;;"1";"";0;"5085"
1017267419;1437379;0;"2012-05-12 11:34:29.871308";"2012-05-12 11:34:28";53.221842;50.190635;125;104;20.04;;50162;"Самара, Московское ш., 41";6;1.6;;1;0;0;;0;;"1";"";0;"5094"
1017267431;1437379;0;"2012-05-12 11:34:59.747982";"2012-05-12 11:34:58";53.221832;50.191160;128;0;0.00;;50198;"Самара, Московское ш., 41";6;1.5;;1;0;0;;0;;"1";"";0;"5130"
1017267445;1437379;0;"2012-05-12 11:35:30.149943";"2012-05-12 11:35:28";53.221885;50.191582;129;0;0.00;;50227;"Самара, Московское ш., 41";7;1.1;;4;0;0;;0;;"1";"";0;"5159"
