"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"ain0";"odometer";"movementsensor";"address";"satellitescount";"hdop";"sensor_ext_battery_level";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext";"sensor_acc";"sensor_odometer";"sensor_sos"
1022209845;1437746;0;"2012-09-01 02:25:24.519892";"2012-09-01 02:25:18";48.471680;135.083370;83;62;0.00;;18.203125;8896883;0;"Хабаровский край, Хабаровск, Слободская улица";15;0.6;1;4;0;0;;0;8896883;"1";"0";"0"
1022209856;1437746;0;"2012-09-01 02:25:56.917054";"2012-09-01 02:25:55";48.471577;135.083877;80;74;13.50;;18.046875;8896928;1;"Хабаровский край, Хабаровск, Слободская улица";16;0.6;1;1;0;0;;0;8896928;"1";"42";"0"
1022209868;1437746;0;"2012-09-01 02:26:27.958686";"2012-09-01 02:26:26";48.471887;135.084287;81;326;25.08;;18.046875;8896986;1;"Хабаровский край, Хабаровск, Слободская улица";16;0.6;1;1;0;0;;0;8896986;"1";"97";"0"
1022209882;1437746;0;"2012-09-01 02:27:04.687394";"2012-09-01 02:26:56";48.473572;135.082337;88;320;13.33;;18.046875;8897236;1;"";16;0.6;1;1;0;0;;0;8897236;"1";"333";"0"
1022209894;1437746;0;"2012-09-01 02:27:27.939924";"2012-09-01 02:27:26";48.474347;135.083080;88;258;0.00;;18.046875;8897361;1;"Хабаровский край, Хабаровск, улица Гамарника";16;0.6;1;1;0;0;;0;8897361;"1";"451";"0"
1022209906;1437746;0;"2012-09-01 02:27:57.874163";"2012-09-01 02:27:56";48.474347;135.083082;89;258;0.00;;18.125;8897362;1;"Хабаровский край, Хабаровск, улица Гамарника";14;0.8;1;4;0;0;;0;8897362;"1";"452";"0"
1022209917;1437746;0;"2012-09-01 02:28:26.914202";"2012-09-01 02:28:25";48.474345;135.083082;90;258;0.00;;18.046875;8897362;1;"Хабаровский край, Хабаровск, улица Гамарника";15;0.6;1;4;0;0;;0;8897362;"1";"452";"0"
1022209929;1437746;0;"2012-09-01 02:28:57.915215";"2012-09-01 02:28:56";48.474342;135.083082;90;258;0.00;;18.046875;8897363;1;"Хабаровский край, Хабаровск, улица Гамарника";15;0.6;1;4;0;0;;0;8897363;"1";"453";"0"
1022209939;1437746;0;"2012-09-01 02:29:28.006543";"2012-09-01 02:29:26";48.474337;135.083090;91;258;0.00;;18.046875;8897364;1;"Хабаровский край, Хабаровск, улица Гамарника";14;0.8;1;4;0;0;;0;8897364;"1";"454";"0"
1022209951;1437746;0;"2012-09-01 02:29:58.939088";"2012-09-01 02:29:57";48.474332;135.083092;91;258;0.00;;20.234375;8897365;1;"Хабаровский край, Хабаровск, улица Гамарника";15;0.6;1;4;0;0;;0;8897365;"1";"455";"0"
1022209963;1437746;0;"2012-09-01 02:30:28.046822";"2012-09-01 02:30:26";48.474332;135.083095;91;258;0.00;;20.390625;8897365;0;"Хабаровский край, Хабаровск, улица Гамарника";15;0.6;1;4;0;0;;0;8897365;"1";"455";"0"
1022210023;1437746;0;"2012-09-01 02:32:49.639212";"2012-09-01 02:32:34";48.472457;135.080172;89;228;28.89;;20.390625;8897690;0;"";15;0.6;1;1;0;0;;0;8897690;"1";"762";"0"
1022210027;1437746;0;"2012-09-01 02:32:55.527474";"2012-09-01 02:32:51";48.472302;135.079352;89;314;35.58;;20.46875;8897779;1;"Хабаровский край, Хабаровск, улица Шеронова";15;0.6;1;1;0;0;;0;8897779;"1";"846";"0"
1022210040;1437746;0;"2012-09-01 02:33:32.030002";"2012-09-01 02:33:20";48.473202;135.077982;88;272;0.00;;20.46875;8897932;1;"";15;0.6;1;1;0;0;;0;8897932;"1";"990";"0"
1022210051;1437746;0;"2012-09-01 02:33:52.905603";"2012-09-01 02:33:51";48.471525;135.075045;91;232;34.60;;20.46875;8898238;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;1;0;0;;0;8898238;"1";"1279";"0"
1022210065;1437746;0;"2012-09-01 02:34:32.831572";"2012-09-01 02:34:21";48.470720;135.073295;92;224;0.00;;20.3125;8898404;1;"";14;0.8;1;1;0;0;;0;8898404;"1";"1436";"0"
1022210068;1437746;0;"2012-09-01 02:34:33.762267";"2012-09-01 02:34:24";48.470720;135.073295;92;224;0.00;;20.46875;8898404;1;"Хабаровский край, Хабаровск, улица Ленина";14;0.8;1;4;0;0;;0;8898404;"1";"1436";"0"
1022210079;1437746;0;"2012-09-01 02:34:53.870915";"2012-09-01 02:34:52";48.469795;135.071170;91;234;26.11;;20.234375;8898604;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;1;0;0;;0;8898604;"1";"1625";"0"
1022210093;1437746;0;"2012-09-01 02:35:25.465421";"2012-09-01 02:35:21";48.469310;135.070022;91;224;0.00;;20.234375;8898711;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;1;0;0;;0;8898711;"1";"1726";"0"
1022210105;1437746;0;"2012-09-01 02:35:58.400593";"2012-09-01 02:35:52";48.469210;135.069825;91;228;25.76;;20.15625;8898730;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;1;0;0;;0;8898730;"1";"1744";"0"
1022210118;1437746;0;"2012-09-01 02:36:23.006751";"2012-09-01 02:36:20";48.468625;135.069182;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;1;0;0;;0;8898857;"0";"1864";"0"
1022210119;1437746;0;"2012-09-01 02:36:25.258298";"2012-09-01 02:36:23";48.468625;135.069182;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210121;1437746;0;"2012-09-01 02:36:28.394206";"2012-09-01 02:36:26";48.468625;135.069182;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";14;0.8;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210135;1437746;0;"2012-09-01 02:36:58.983134";"2012-09-01 02:36:57";48.468632;135.069177;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210148;1437746;0;"2012-09-01 02:37:29.862237";"2012-09-01 02:37:28";48.468627;135.069182;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210162;1437746;0;"2012-09-01 02:37:59.93063";"2012-09-01 02:37:58";48.468622;135.069187;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210172;1437746;0;"2012-09-01 02:38:29.914676";"2012-09-01 02:38:28";48.468617;135.069192;89;58;0.00;;20.234375;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";14;0.8;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210185;1437746;0;"2012-09-01 02:39:00.92332";"2012-09-01 02:38:59";48.468615;135.069197;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";16;0.6;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210196;1437746;0;"2012-09-01 02:39:29.912263";"2012-09-01 02:39:28";48.468615;135.069197;89;58;0.00;;20.15625;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";16;0.6;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210213;1437746;0;"2012-09-01 02:40:00.848066";"2012-09-01 02:39:59";48.468615;135.069195;89;58;0.00;;21.71875;8898857;1;"Хабаровский край, Хабаровск, улица Ленина";14;1;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210225;1437746;0;"2012-09-01 02:40:29.98406";"2012-09-01 02:40:28";48.468612;135.069192;89;58;0.00;;21.953125;8898857;0;"Хабаровский край, Хабаровск, улица Ленина";16;0.6;1;4;0;0;;0;8898857;"0";"1864";"0"
1022210701;1437746;0;"2012-09-01 03:01:09.841906";"2012-09-01 03:01:04";48.468605;135.069222;91;58;0.00;;21.953125;8898860;0;"Хабаровский край, Хабаровск, улица Ленина";13;0.8;1;4;0;0;;0;8898860;"1";"1867";"0"
1022210716;1437746;0;"2012-09-01 03:01:39.855635";"2012-09-01 03:01:38";48.468702;135.068947;89;12;8.87;;22.03125;8898893;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;1;0;0;;0;8898893;"1";"1898";"0"
1022210729;1437746;0;"2012-09-01 03:02:09.262433";"2012-09-01 03:02:07";48.469987;135.071842;88;54;54.86;;22.03125;8899166;1;"Хабаровский край, Хабаровск, улица Ленина";15;0.6;1;1;0;0;;0;8899166;"1";"2156";"0"
1022210741;1437746;0;"2012-09-01 03:02:38.84723";"2012-09-01 03:02:37";48.470525;135.073002;86;54;25.56;;21.953125;8899276;1;"Хабаровский край, Хабаровск, улица Ленина";16;0.6;1;1;0;0;;0;8899276;"1";"2260";"0"
1022210755;1437746;0;"2012-09-01 03:03:12.594636";"2012-09-01 03:03:07";48.471957;135.076117;89;46;0.00;;22.109375;8899574;1;"Хабаровский край, Хабаровск, улица Ленина";16;0.6;1;1;0;0;;0;8899574;"1";"2541";"0"
1022210767;1437746;0;"2012-09-01 03:03:39.97759";"2012-09-01 03:03:38";48.472032;135.076267;91;48;11.48;;21.796875;8899589;1;"Хабаровский край, Хабаровск, улица Ленина";17;0.6;1;1;0;0;;0;8899589;"1";"2555";"0"
1022210778;1437746;0;"2012-09-01 03:04:09.924759";"2012-09-01 03:04:08";48.472827;135.078460;90;132;34.65;;21.796875;8899821;1;"Хабаровский край, Хабаровск, улица Шеронова";16;0.6;1;1;0;0;;0;8899821;"1";"2774";"0"
1022210791;1437746;0;"2012-09-01 03:04:41.020665";"2012-09-01 03:04:39";48.472177;135.079360;86;136;0.00;;21.796875;8899926;1;"Хабаровский край, Хабаровск, улица Шеронова";14;0.8;1;1;0;0;;0;8899926;"1";"2873";"0"
1022210810;1437746;0;"2012-09-01 03:05:09.88292";"2012-09-01 03:05:08";48.473175;135.081467;85;50;44.91;;21.796875;8900143;1;"Хабаровский край, Хабаровск, улица Гамарника";14;0.6;1;1;0;0;;0;8900143;"1";"3078";"0"
1022210821;1437746;0;"2012-09-01 03:05:26.953372";"2012-09-01 03:05:25";48.473425;135.081970;86;56;0.00;;21.640625;8900193;1;"Хабаровский край, Хабаровск, улица Гамарника";16;0.6;1;1;0;0;;0;8900193;"1";"3125";"0"
1022210830;1437746;0;"2012-09-01 03:05:40.983999";"2012-09-01 03:05:39";48.473342;135.082317;85;138;34.61;;21.796875;8900226;1;"Хабаровский край, Хабаровск, Слободская улица";15;0.6;1;1;0;0;;0;8900226;"1";"3156";"0"
1022210857;1437746;0;"2012-09-01 03:06:09.979462";"2012-09-01 03:06:08";48.471995;135.083002;78;176;13.37;;21.796875;8900438;1;"Хабаровский край, Хабаровск, Слободская улица";15;0.6;1;1;0;0;;0;8900438;"1";"3356";"0"
1022210875;1437746;0;"2012-09-01 03:06:40.002964";"2012-09-01 03:06:38";48.471635;135.083710;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";16;0.6;1;1;0;0;;0;8900516;"1";"3430";"0"
1022210885;1437746;0;"2012-09-01 03:06:49.161997";"2012-09-01 03:06:47";48.471632;135.083712;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";16;0.6;1;4;0;0;;0;8900516;"0";"3430";"0"
1022210900;1437746;0;"2012-09-01 03:07:10.054246";"2012-09-01 03:07:08";48.471632;135.083717;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";15;0.6;1;4;0;0;;0;8900516;"0";"3430";"0"
1022210916;1437746;0;"2012-09-01 03:07:40.028366";"2012-09-01 03:07:38";48.471630;135.083722;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";14;1;1;4;0;0;;0;8900516;"0";"3430";"0"
1022210930;1437746;0;"2012-09-01 03:08:10.970566";"2012-09-01 03:08:09";48.471630;135.083725;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";16;0.6;1;4;0;0;;0;8900516;"0";"3430";"0"
1022210945;1437746;0;"2012-09-01 03:08:42.052902";"2012-09-01 03:08:40";48.471627;135.083727;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";18;0.6;1;4;0;0;;0;8900516;"0";"3430";"0"
1022210963;1437746;0;"2012-09-01 03:09:12.021373";"2012-09-01 03:09:10";48.471622;135.083730;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";17;0.6;1;4;0;0;;0;8900516;"0";"3430";"0"
1022210981;1437746;0;"2012-09-01 03:09:43.090379";"2012-09-01 03:09:41";48.471620;135.083732;75;144;0.00;;21.796875;8900516;1;"Хабаровский край, Хабаровск, Слободская улица";16;0.6;1;4;0;0;;0;8900516;"0";"3430";"0"
1022211002;1437746;0;"2012-09-01 03:10:13.142475";"2012-09-01 03:10:11";48.471612;135.083737;76;144;0.00;;18.359375;8900516;0;"Хабаровский край, Хабаровск, Слободская улица";17;0.6;1;4;0;0;;0;8900516;"0";"3430";"0"
1022211401;1437746;0;"2012-09-01 03:26:53.016961";"2012-09-01 03:26:37";48.471492;135.083770;85;144;0.00;;18.75;8900534;0;"Хабаровский край, Хабаровск, Слободская улица";16;0.6;1;4;0;0;;0;8900534;"1";"3447";"0"
1022211409;1437746;0;"2012-09-01 03:27:13.915888";"2012-09-01 03:27:12";48.471552;135.084055;84;56;17.09;;18.75;8900562;1;"Хабаровский край, Хабаровск, Слободская улица";18;0.6;1;1;0;0;;0;8900562;"1";"3473";"0"
1022211419;1437746;0;"2012-09-01 03:27:43.908766";"2012-09-01 03:27:42";48.470690;135.085697;79;140;48.84;;18.59375;8900751;1;"Хабаровский край, Хабаровск, Слободская улица";15;0.8;1;1;0;0;;0;8900751;"1";"3651";"0"
1022211426;1437746;0;"2012-09-01 03:28:04.921443";"2012-09-01 03:28:03";48.468470;135.088265;65;152;66.67;;18.671875;8901082;1;"Хабаровский край, Хабаровск, Слободская улица";19;0.6;1;1;0;0;;0;8901082;"1";"3963";"0"
1022211436;1437746;0;"2012-09-01 03:28:35.931315";"2012-09-01 03:28:34";48.466412;135.089252;53;188;0.00;;18.671875;8901342;1;"Хабаровский край, Хабаровск, Слободская улица";17;0.6;1;1;0;0;;0;8901342;"1";"4208";"0"
1022211449;1437746;0;"2012-09-01 03:29:06.923333";"2012-09-01 03:29:05";48.466327;135.089207;52;192;13.72;;18.75;8901354;1;"Хабаровский край, Хабаровск, Слободская улица";17;0.6;1;1;0;0;;0;8901354;"1";"4219";"0"
1022211462;1437746;0;"2012-09-01 03:29:36.934088";"2012-09-01 03:29:35";48.464787;135.092287;55;136;28.30;;18.671875;8901677;1;"Хабаровский край, Хабаровск, Волочаевская улица";19;0.6;1;1;0;0;;0;8901677;"1";"4524";"0"
1022211470;1437746;0;"2012-09-01 03:30:02.117895";"2012-09-01 03:30:00";48.462827;135.095105;54;136;53.28;;18.75;8901996;1;"Хабаровский край, Хабаровск, Волочаевская улица";18;0.6;1;1;0;0;;0;8901996;"1";"4825";"0"
1022211479;1437746;0;"2012-09-01 03:30:30.913836";"2012-09-01 03:30:29";48.462177;135.096062;51;134;0.00;;18.515625;8902104;1;"Хабаровский край, Хабаровск, Волочаевская улица";19;0.6;1;1;0;0;;0;8902104;"1";"4927";"0"
1022211490;1437746;0;"2012-09-01 03:31:01.916402";"2012-09-01 03:31:00";48.460690;135.094135;45;228;42.48;;18.4375;8902359;1;"Хабаровский край, Хабаровск, Трубный переулок";18;0.6;1;1;0;0;;0;8902359;"1";"5168";"0"
1022211499;1437746;0;"2012-09-01 03:31:32.941788";"2012-09-01 03:31:31";48.459052;135.091402;37;224;0.00;;18.4375;8902648;1;"Хабаровский край, Хабаровск, Трубный переулок";19;0.6;1;1;0;0;;0;8902648;"1";"5441";"0"
1022211509;1437746;0;"2012-09-01 03:32:04.113798";"2012-09-01 03:32:02";48.458830;135.091070;38;224;0.00;;17.96875;8902685;1;"Хабаровский край, Хабаровск, Трубный переулок";18;0.6;1;4;0;0;;0;8902685;"1";"5476";"0"
1022211518;1437746;0;"2012-09-01 03:32:34.924858";"2012-09-01 03:32:33";48.458830;135.091067;38;224;0.00;;17.34375;8902685;1;"Хабаровский край, Хабаровск, Трубный переулок";19;0.6;1;4;0;0;;0;8902685;"1";"5476";"0"
1022211526;1437746;0;"2012-09-01 03:33:04.895414";"2012-09-01 03:33:03";48.458242;135.091070;40;140;43.65;;17.5;8902774;1;"Хабаровский край, Хабаровск, улица Шевчука";18;0.6;1;1;0;0;;0;8902774;"1";"5560";"0"
1022211530;1437746;0;"2012-09-01 03:33:23.902262";"2012-09-01 03:33:22";48.456137;135.093640;40;144;47.84;;17.265625;8903093;1;"Хабаровский край, Хабаровск, улица Шевчука";18;0.6;1;1;0;0;;0;8903093;"1";"5861";"0"
1022211540;1437746;0;"2012-09-01 03:33:54.865317";"2012-09-01 03:33:53";48.455472;135.094357;40;140;30.22;;17.65625;8903191;1;"Хабаровский край, Хабаровск, улица Шевчука";17;0.6;1;1;0;0;;0;8903191;"1";"5953";"0"
1022211547;1437746;0;"2012-09-01 03:34:20.907558";"2012-09-01 03:34:19";48.452902;135.095965;38;162;41.45;;17.65625;8903522;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8903522;"1";"6265";"0"
1022211556;1437746;0;"2012-09-01 03:34:45.818937";"2012-09-01 03:34:44";48.450280;135.097420;37;156;38.52;;17.65625;8903851;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8903851;"1";"6575";"0"
1022211566;1437746;0;"2012-09-01 03:35:17.179332";"2012-09-01 03:35:15";48.448020;135.098825;38;158;33.56;;17.65625;8904139;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";17;0.6;1;1;0;0;;0;8904139;"1";"6847";"0"
1022211572;1437746;0;"2012-09-01 03:35:47.231645";"2012-09-01 03:35:45";48.445507;135.100332;39;156;45.65;;17.96875;8904458;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";18;0.6;1;1;0;0;;0;8904458;"1";"7148";"0"
1022211582;1437746;0;"2012-09-01 03:36:23.604839";"2012-09-01 03:36:16";48.443455;135.101657;39;156;32.52;;17.8125;8904721;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";16;0.6;1;1;0;0;;0;8904721;"1";"7396";"0"
1022211589;1437746;0;"2012-09-01 03:36:47.860634";"2012-09-01 03:36:46";48.440930;135.103287;37;154;45.91;;18.046875;8905044;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";16;0.6;1;1;0;0;;0;8905044;"1";"7701";"0"
1022211599;1437746;0;"2012-09-01 03:37:17.835259";"2012-09-01 03:37:16";48.438467;135.104912;38;156;39.23;;18.203125;8905361;1;"Хабаровский край, Хабаровск, Приисковый переулок";16;0.6;1;1;0;0;;0;8905361;"1";"8000";"0"
1022211608;1437746;0;"2012-09-01 03:37:42.939984";"2012-09-01 03:37:41";48.435817;135.105830;38;178;41.47;;18.125;8905683;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";18;0.6;1;1;0;0;;0;8905683;"1";"8304";"0"
1022211616;1437746;0;"2012-09-01 03:38:07.929784";"2012-09-01 03:38:06";48.433107;135.104950;41;204;41.91;;18.4375;8906013;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";18;0.6;1;1;0;0;;0;8906013;"1";"8615";"0"
1022211622;1437746;0;"2012-09-01 03:38:31.784607";"2012-09-01 03:38:30";48.430687;135.102970;38;208;45.63;;18.671875;8906337;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";18;0.6;1;1;0;0;;0;8906337;"1";"8921";"0"
1022211630;1437746;0;"2012-09-01 03:38:53.921108";"2012-09-01 03:38:52";48.428277;135.100952;39;200;53.99;;18.59375;8906662;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";18;0.6;1;1;0;0;;0;8906662;"1";"9228";"0"
1022211636;1437746;0;"2012-09-01 03:39:13.911907";"2012-09-01 03:39:12";48.425560;135.100450;40;180;55.93;;18.515625;8906986;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8906986;"1";"9534";"0"
1022211643;1437746;0;"2012-09-01 03:39:30.878565";"2012-09-01 03:39:29";48.422810;135.100182;41;180;72.78;;18.828125;8907310;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8907310;"1";"9840";"0"
1022211648;1437746;0;"2012-09-01 03:39:49.763093";"2012-09-01 03:39:48";48.420092;135.099612;40;196;53.97;;18.90625;8907634;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8907634;"1";"10146";"0"
1022211657;1437746;0;"2012-09-01 03:40:20.848746";"2012-09-01 03:40:19";48.417627;135.098447;40;196;18.50;;18.90625;8907938;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8907938;"1";"10433";"0"
1022211664;1437746;0;"2012-09-01 03:40:42.913513";"2012-09-01 03:40:41";48.414917;135.097520;40;182;57.30;;18.90625;8908266;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8908266;"1";"10742";"0"
1022211672;1437746;0;"2012-09-01 03:41:04.924223";"2012-09-01 03:41:03";48.412120;135.097457;41;176;46.69;;18.828125;8908596;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8908596;"1";"11053";"0"
1022211682;1437746;0;"2012-09-01 03:41:34.286022";"2012-09-01 03:41:30";48.409457;135.098202;39;164;20.96;;18.90625;8908915;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8908915;"1";"11354";"0"
1022211691;1437746;0;"2012-09-01 03:42:01.899383";"2012-09-01 03:42:00";48.406970;135.099167;40;174;49.73;;19.140625;8909218;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8909218;"1";"11640";"0"
1022211700;1437746;0;"2012-09-01 03:42:31.836237";"2012-09-01 03:42:30";48.404622;135.098915;41;192;0.00;;19.21875;8909497;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8909497;"1";"11903";"0"
1022211709;1437746;0;"2012-09-01 03:42:57.789517";"2012-09-01 03:42:56";48.402022;135.097467;40;210;68.84;;19.140625;8909825;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8909825;"1";"12212";"0"
1022211713;1437746;0;"2012-09-01 03:43:13.93462";"2012-09-01 03:43:12";48.399637;135.095430;39;208;59.60;;19.0625;8910148;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8910148;"1";"12517";"0"
1022211719;1437746;0;"2012-09-01 03:43:31.133782";"2012-09-01 03:43:28";48.397357;135.093025;42;216;73.56;;19.140625;8910477;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8910477;"1";"12827";"0"
1022211722;1437746;0;"2012-09-01 03:43:44.982881";"2012-09-01 03:43:43";48.395170;135.090602;45;214;72.69;;19.140625;8910797;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8910797;"1";"13129";"0"
1022211728;1437746;0;"2012-09-01 03:44:00.764887";"2012-09-01 03:43:59";48.392915;135.088277;44;206;73.25;;19.21875;8911120;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8911120;"1";"13434";"0"
1022211736;1437746;0;"2012-09-01 03:44:20.920003";"2012-09-01 03:44:15";48.390222;135.086957;41;204;74.69;;19.140625;8911454;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8911454;"1";"13749";"0"
1022211739;1437746;0;"2012-09-01 03:44:31.83718";"2012-09-01 03:44:30";48.387692;135.085237;39;204;73.80;;19.296875;8911782;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8911782;"1";"14058";"0"
1022211747;1437746;0;"2012-09-01 03:44:47.933129";"2012-09-01 03:44:46";48.385235;135.083260;35;216;56.63;;19.140625;8912112;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8912112;"1";"14369";"0"
1022211753;1437746;0;"2012-09-01 03:45:07.895819";"2012-09-01 03:45:06";48.383267;135.080382;36;228;55.54;;19.140625;8912436;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8912436;"1";"14675";"0"
1022211760;1437746;0;"2012-09-01 03:45:25.878911";"2012-09-01 03:45:24";48.381457;135.077302;40;230;62.69;;19.21875;8912758;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8912758;"1";"14979";"0"
1022211765;1437746;0;"2012-09-01 03:45:45.901627";"2012-09-01 03:45:44";48.380247;135.073507;45;228;51.41;;19.21875;8913091;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8913091;"1";"15293";"0"
1022211774;1437746;0;"2012-09-01 03:46:15.856339";"2012-09-01 03:46:14";48.378250;135.072787;50;180;49.36;;19.140625;8913341;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";19;0.6;1;1;0;0;;0;8913341;"1";"15529";"0"
1022211781;1437746;0;"2012-09-01 03:46:33.763672";"2012-09-01 03:46:32";48.375477;135.071647;54;194;71.80;;19.21875;8913681;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8913681;"1";"15850";"0"
1022211786;1437746;0;"2012-09-01 03:46:51.80997";"2012-09-01 03:46:50";48.372702;135.070677;57;192;62.73;;19.21875;8914016;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";21;0.5;1;1;0;0;;0;8914016;"1";"16166";"0"
1022211795;1437746;0;"2012-09-01 03:47:16.908504";"2012-09-01 03:47:15";48.370052;135.069780;62;192;27.56;;19.765625;8914336;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8914336;"1";"16468";"0"
1022211802;1437746;0;"2012-09-01 03:47:46.827527";"2012-09-01 03:47:45";48.369325;135.069537;65;192;5.93;;19.453125;8914424;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8914424;"1";"16551";"0"
1022211811;1437746;0;"2012-09-01 03:48:18.00475";"2012-09-01 03:48:16";48.368732;135.069290;64;194;7.70;;19.453125;8914496;1;"Хабаровский край, Хабаровск, улица Морозова Павла Леонтьевича";20;0.5;1;1;0;0;;0;8914496;"1";"16619";"0"
1022211820;1437746;0;"2012-09-01 03:48:49.08288";"2012-09-01 03:48:47";48.367417;135.068952;65;182;36.56;;19.453125;8914654;1;"Хабаровский край, Хабаровск, Автобусная улица";20;0.5;1;1;0;0;;0;8914654;"1";"16768";"0"
