Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track 000	03/11/2024 18:44:07 	0:41:14	22.8 km	33 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N59 56.144 E30 29.276	03/11/2024 18:51:37 	24 m			5 m	0:00:09	2 kph	190° true
Trackpoint	N59 56.141 E30 29.275	03/11/2024 18:51:41 	27 m			6 m	0:00:04	5 kph	182° true
Trackpoint	N59 56.140 E30 29.275	03/11/2024 18:51:42 	27 m			2 m	0:00:01	8 kph	183° true
Trackpoint	N59 56.133 E30 29.274	03/11/2024 18:51:47 	25 m			13 m	0:00:05	10 kph	186° true
Trackpoint	N59 56.130 E30 29.274	03/11/2024 18:51:52 	24 m			5 m	0:00:05	4 kph	182° true
Trackpoint	N59 56.130 E30 29.273	03/11/2024 18:52:06 	21 m			1 m	0:00:14	0.1 kph	217° true
Trackpoint	N59 56.124 E30 29.271	03/11/2024 18:52:10 	20 m			11 m	0:00:04	10 kph	189° true
Trackpoint	N59 56.118 E30 29.270	03/11/2024 18:52:17 	21 m			12 m	0:00:07	6 kph	186° true
Trackpoint	N59 56.115 E30 29.269	03/11/2024 18:52:29 	22 m			5 m	0:00:12	1.5 kph	196° true
Trackpoint	N59 56.110 E30 29.267	03/11/2024 18:52:35 	22 m			11 m	0:00:06	6 kph	188° true
Trackpoint	N59 56.108 E30 29.267	03/11/2024 18:52:42 	23 m			3 m	0:00:07	1.3 kph	180° true
Trackpoint	N59 56.104 E30 29.266	03/11/2024 18:52:50 	22 m			9 m	0:00:08	4 kph	187° true
Trackpoint	N59 56.098 E30 29.264	03/11/2024 18:52:55 	23 m			10 m	0:00:05	7 kph	188° true
Trackpoint	N59 56.090 E30 29.262	03/11/2024 18:53:04 	21 m			16 m	0:00:09	7 kph	189° true
Trackpoint	N59 56.081 E30 29.259	03/11/2024 18:53:14 	22 m			16 m	0:00:10	6 kph	189° true
Trackpoint	N59 56.080 E30 29.259	03/11/2024 18:53:21 	22 m			1 m	0:00:07	0.4 kph	187° true
Trackpoint	N59 56.073 E30 29.256	03/11/2024 18:53:25 	22 m			13 m	0:00:04	12 kph	189° true
Trackpoint	N59 56.065 E30 29.254	03/11/2024 18:53:31 	22 m			16 m	0:00:06	10 kph	188° true
Trackpoint	N59 56.063 E30 29.254	03/11/2024 18:53:38 	22 m			3 m	0:00:07	2 kph	170° true
Trackpoint	N59 56.058 E30 29.253	03/11/2024 18:53:45 	22 m			11 m	0:00:07	6 kph	189° true
Trackpoint	N59 56.050 E30 29.250	03/11/2024 18:53:53 	22 m			13 m	0:00:08	6 kph	189° true
Trackpoint	N59 56.048 E30 29.250	03/11/2024 18:54:05 	22 m			4 m	0:00:12	1.3 kph	187° true
Trackpoint	N59 56.046 E30 29.249	03/11/2024 18:54:11 	22 m			5 m	0:00:06	3 kph	192° true
Trackpoint	N59 56.041 E30 29.247	03/11/2024 18:54:19 	22 m			9 m	0:00:08	4 kph	190° true
Trackpoint	N59 56.034 E30 29.244	03/11/2024 18:54:24 	23 m			13 m	0:00:05	10 kph	191° true
Trackpoint	N59 56.023 E30 29.241	03/11/2024 18:54:30 	23 m			21 m	0:00:06	12 kph	189° true
Trackpoint	N59 56.005 E30 29.235	03/11/2024 18:54:36 	23 m			33 m	0:00:06	20 kph	190° true
Trackpoint	N59 55.971 E30 29.224	03/11/2024 18:54:43 	23 m			63 m	0:00:07	32 kph	189° true
Trackpoint	N59 55.921 E30 29.209	03/11/2024 18:54:52 	23 m			94 m	0:00:09	38 kph	189° true
Trackpoint	N59 55.879 E30 29.196	03/11/2024 18:55:00 	22 m			79 m	0:00:08	36 kph	189° true
Trackpoint	N59 55.842 E30 29.185	03/11/2024 18:55:07 	22 m			69 m	0:00:07	36 kph	189° true
Trackpoint	N59 55.822 E30 29.180	03/11/2024 18:55:12 	22 m			38 m	0:00:05	27 kph	188° true
Trackpoint	N59 55.812 E30 29.177	03/11/2024 18:55:17 	22 m			18 m	0:00:05	13 kph	188° true
Trackpoint	N59 55.797 E30 29.172	03/11/2024 18:55:22 	22 m			28 m	0:00:05	20 kph	189° true
Trackpoint	N59 55.776 E30 29.166	03/11/2024 18:55:26 	22 m			40 m	0:00:04	36 kph	188° true
Trackpoint	N59 55.741 E30 29.155	03/11/2024 18:55:31 	21 m			66 m	0:00:05	48 kph	189° true
Trackpoint	N59 55.705 E30 29.147	03/11/2024 18:55:36 	21 m			67 m	0:00:05	48 kph	187° true
Trackpoint	N59 55.678 E30 29.159	03/11/2024 18:55:40 	22 m			51 m	0:00:04	46 kph	167° true
Trackpoint	N59 55.671 E30 29.166	03/11/2024 18:55:41 	22 m			15 m	0:00:01	53 kph	154° true
Trackpoint	N59 55.630 E30 29.205	03/11/2024 18:55:46 	22 m			85 m	0:00:05	61 kph	154° true
Trackpoint	N59 55.570 E30 29.260	03/11/2024 18:55:53 	24 m			123 m	0:00:07	63 kph	155° true
Trackpoint	N59 55.537 E30 29.290	03/11/2024 18:55:57 	26 m			66 m	0:00:04	60 kph	155° true
Trackpoint	N59 55.496 E30 29.328	03/11/2024 18:56:03 	26 m			83 m	0:00:06	50 kph	155° true
Trackpoint	N59 55.484 E30 29.340	03/11/2024 18:56:06 	25 m			25 m	0:00:03	30 kph	154° true
