Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories

Waypoint	Александрийский столб		User Waypoint	N59 56.336 E30 18.937	15 m				Symbol & Name	Unknown	Waypoint
Waypoint	Гостиница в Репино		User Waypoint	N60 09.782 E29 51.325	-11 m				Symbol & Name	Unknown	Waypoint

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course	Satellites

Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:13:42 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:17:41 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:17:46 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:17:50 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:18:11 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:27:34 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:27:38 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:27:42 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:27:46 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:28:27 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:28:55 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:30:10 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:30:39 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:31:58 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:33:55 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:34:00 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:34:04 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:34:24 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:38:11 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:38:17 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:44:20 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:44:48 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:45:19 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:45:31 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:45:58 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:46:29 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:47:04 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:47:32 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:47:40 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:48:10 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:48:36 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:49:04 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:50:17 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:50:46 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:53:24 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:53:30 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:53:35 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:53:39 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:53:43 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:53:48 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:54:00 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:54:29 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:55:00 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:55:30 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:58:13 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:58:17 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:59:26 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 12:59:31 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:01:55 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:02:23 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:04:35 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:05:04 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:07:56 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:08:01 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:08:05 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:08:24 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:09:34 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:09:38 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:09:54 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:10:26 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:12:41 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:13:09 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:15:05 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:15:33 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:16:04 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:17:00 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:17:29 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:18:35 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:18:40 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:19:05 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:19:16 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:19:44 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:20:14 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:20:43 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:23:07 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:23:11 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:26:33 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:26:37 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:27:21 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:27:51 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:33:08 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:33:12 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:33:16 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:33:37 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:33:58 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:34:20 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:35:33 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:35:37 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:42:58 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:43:26 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:59:19 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:59:24 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:59:28 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 13:59:46 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 14:00:24 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 14:00:53 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 14:04:18 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 14:04:23 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 14:04:27 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.306 E37 36.090	18/04/2012 14:04:31 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.358 E37 36.158	18/04/2012 14:04:48 	180 m			0 m	0:00:10	2 kph	235° true	10	0.7
Trackpoint	N55 44.327 E37 36.159	18/04/2012 14:05:18 	155 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.348 E37 36.064	18/04/2012 14:05:47 	159 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.358 E37 36.052	18/04/2012 14:06:18 	152 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.363 E37 36.052	18/04/2012 14:06:48 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.408 E37 36.064	18/04/2012 14:07:19 	150 m			0 m	0:00:10	2 kph	235° true	10	0.7
Trackpoint	N55 44.422 E37 36.028	18/04/2012 14:07:50 	124 m			0 m	0:00:10	2 kph	235° true	6	1.4
Trackpoint	N55 44.429 E37 35.990	18/04/2012 14:08:21 	126 m			0 m	0:00:10	2 kph	235° true	9	0.9
Trackpoint	N55 44.445 E37 35.965	18/04/2012 14:08:52 	138 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.498 E37 35.960	18/04/2012 14:09:23 	165 m			0 m	0:00:10	2 kph	235° true	9	0.9
Trackpoint	N55 44.501 E37 35.923	18/04/2012 14:09:52 	197 m			0 m	0:00:10	2 kph	235° true	7	1.3
Trackpoint	N55 44.555 E37 35.908	18/04/2012 14:10:22 	178 m			0 m	0:00:10	2 kph	235° true	7	1.0
Trackpoint	N55 44.536 E37 36.009	18/04/2012 14:10:53 	115 m			0 m	0:00:10	2 kph	235° true	8	1.0
Trackpoint	N55 44.622 E37 35.950	18/04/2012 14:11:23 	201 m			0 m	0:00:10	2 kph	235° true	7	1.0
Trackpoint	N55 44.660 E37 35.985	18/04/2012 14:11:53 	179 m			0 m	0:00:10	2 kph	235° true	6	1.4
Trackpoint	N55 44.606 E37 36.042	18/04/2012 14:12:23 	179 m			0 m	0:00:10	2 kph	235° true	6	1.2
Trackpoint	N55 44.615 E37 36.099	18/04/2012 14:12:54 	155 m			0 m	0:00:10	2 kph	235° true	8	1.0
Trackpoint	N55 44.663 E37 36.085	18/04/2012 14:13:24 	127 m			0 m	0:00:10	2 kph	235° true	8	1.0
Trackpoint	N55 44.662 E37 36.085	18/04/2012 14:13:54 	155 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.674 E37 36.088	18/04/2012 14:14:24 	122 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.680 E37 36.085	18/04/2012 14:14:54 	133 m			0 m	0:00:10	2 kph	235° true	11	0.7
Trackpoint	N55 44.713 E37 36.085	18/04/2012 14:15:25 	156 m			0 m	0:00:10	2 kph	235° true	10	0.7
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:16:08 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:16:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:16:54 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:17:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:17:55 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:18:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:18:56 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:19:26 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:19:56 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:20:22 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:20:50 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:21:21 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:21:51 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:22:21 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:22:50 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:23:20 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:23:51 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:24:21 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:24:51 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:25:23 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:25:51 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:28:00 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:28:01 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:38:23 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:38:28 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:38:33 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:38:38 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:38:42 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:38:54 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:38:58 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:39:04 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:39:08 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:39:12 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:39:24 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:39:54 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:40:24 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:40:53 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:41:24 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:41:54 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:42:24 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:42:54 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:43:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:43:56 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:44:26 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:44:56 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:45:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:45:56 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:46:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:46:56 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:47:27 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:47:58 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:48:29 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:49:00 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:49:30 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:50:00 	0 m			0 m	0:00:10	2 kph	235° true	9	0.0
Trackpoint	N55 44.714 E37 36.085	18/04/2012 14:50:29 	0 m			0 m	0:00:10	2 kph	235° true	11	0.0
Trackpoint	N55 45.359 E37 39.745	18/04/2012 14:51:00 	136 m			0 m	0:00:10	2 kph	235° true	11	1.0
Trackpoint	N55 45.357 E37 39.744	18/04/2012 14:51:31 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.357 E37 39.744	18/04/2012 14:52:01 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.372 E37 39.756	18/04/2012 14:52:32 	258 m			0 m	0:00:10	2 kph	235° true	10	0.8
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:53:02 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:53:31 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:54:02 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:55:12 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:57:13 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:57:18 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:57:22 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:57:26 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:57:43 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 14:58:13 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:01:16 	0 m			0 m	0:00:10	2 kph	235° true	3	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:01:21 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:01:26 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:01:31 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:01:41 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:01:45 	0 m			0 m	0:00:10	2 kph	235° true	3	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:02:14 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:02:42 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:03:11 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:03:43 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:04:12 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:04:43 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:05:12 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:05:42 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:06:14 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:06:42 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:07:13 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:10:21 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:10:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:18:18 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:18:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:18:30 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
